Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s)
0.04100000000000003,2.6445912620851047e-06,5.938019682854863e-07,3.976269045745065e-07,-4.9064516102500664e-05,7.083077346648374e-05,2.259560054429141e-05
0.04300000000000003,2.730724677443021e-06,6.335375845759208e-07,4.4257466999576497e-07,8.61334153579162e-05,3.9735616290434475e-05,4.4947765421258454e-05
0.04500000000000003,2.7226679400773226e-06,6.145140095613193e-07,4.398717586979327e-07,-8.05673736569849e-06,-1.902357501460151e-05,-2.7029112978322643e-06
0.047000000000000035,2.733760999270987e-06,5.978962304713618e-07,4.542788872387486e-07,1.1093059193664458e-05,-1.6617779089957513e-05,1.4407128540815934e-05
0.04900000000000004,2.7255007141852735e-06,5.787562273751072e-07,5.020697415978292e-07,-8.260285085713781e-06,-1.9140003096254572e-05,4.779085435908059e-05
0.05100000000000004,2.686830205736273e-06,5.738848654951255e-07,4.870913832759158e-07,-3.867050844900059e-05,-4.8713618799817476e-06,-1.4978358321913414e-05
0.05300000000000004,2.7637653769720244e-06,5.527370028764402e-07,4.4842467632899655e-07,7.693517123575174e-05,-2.1147862618685262e-05,-3.866670694691929e-05
0.05500000000000004,2.7259456558923837e-06,4.901572966663508e-07,4.4264042574952935e-07,-3.7819721079640623e-05,-6.257970621008943e-05,-5.7842505794671796e-06
0.057000000000000044,2.736137378809725e-06,4.612884776055736e-07,4.475090790691431e-07,1.0191722917341706e-05,-2.886881906077722e-05,4.868653319613765e-06
0.059000000000000045,2.7017384385263456e-06,4.6965539890970594e-07,4.6734545972005673e-07,-3.439894028337972e-05,8.366921304132308e-06,1.9836380650913613e-05
0.06100000000000005,2.718252267479859e-06,4.6706300832630336e-07,4.343531008554857e-07,1.651382895351342e-05,-2.5923905834025806e-06,-3.299235886457102e-05
0.06300000000000004,2.7187312339852603e-06,5.091125608065537e-07,4.7122812527070193e-07,4.789665054010957e-07,4.204955248025041e-05,3.687502441521624e-05
0.06500000000000004,2.6890268332254868e-06,5.138160890486014e-07,4.6044315593176014e-07,-2.9704400759773537e-05,4.703528242047603e-06,-1.07849693389418e-05
0.06700000000000005,2.6431465866462056e-06,5.560305290420655e-07,4.948690591954287e-07,-4.5880246579280954e-05,4.221443999346411e-05,3.442590326366857e-05
0.06900000000000005,2.6877542586555537e-06,6.006789873981065e-07,5.1981814930828e-07,4.460767200934808e-05,4.4648458356041e-05,2.4949090112851295e-05
0.07100000000000005,2.7162121667716383e-06,6.141085130904067e-07,5.547506051985105e-07,2.845790811608463e-05,1.3429525692300212e-05,3.493245589023045e-05
0.07300000000000005,2.71461524202125e-06,5.6640777444798e-07,5.986043288068617e-07,-1.5969247503879624e-06,-4.770073864242672e-05,4.38537236083512e-05
0.07500000000000005,2.7249160127547233e-06,5.935589130551851e-07,6.047692490414397e-07,1.0300770733473228e-05,2.715113860720511e-05,6.164920234578016e-06
0.07700000000000005,2.7174230685418574e-06,6.250182531700285e-07,6.22147905293092e-07,-7.4929442128660825e-06,3.145934011484339e-05,1.7378656251652364e-05
0.07900000000000006,2.698426122116332e-06,6.022431491378201e-07,6.721849331253052e-07,-1.899694642552553e-05,-2.2775104032208474e-05,5.003702783221317e-05
0.08100000000000006,2.676217185023142e-06,5.848944077024169e-07,6.691465339561671e-07,-2.2208937093189743e-05,-1.7348741435403108e-05,-3.0383991691380946e-06
0.08300000000000006,2.654277338656504e-06,5.660201384679227e-07,6.749357437639628e-07,-2.193984636663837e-05,-1.887426923449424e-05,5.789209807795672e-06
0.08500000000000006,2.6650760846082033e-06,5.91709844573524e-07,6.905309918984459e-07,1.0798745951699326e-05,2.5689706105601355e-05,1.5595248134483103e-05
0.08700000000000006,2.661926246456386e-06,5.657077236181674e-07,6.708470674609723e-07,-3.149838151817359e-06,-2.6002120955356607e-05,-1.9683924437473627e-05
0.08900000000000007,2.6361667448776645e-06,5.789568761439296e-07,6.578307097491798e-07,-2.575950157872166e-05,1.324915252576219e-05,-1.3016357711792577e-05
0.09100000000000007,2.6226467509830703e-06,5.773069792577683e-07,6.468352122109315e-07,-1.351999389459409e-05,-1.6498968861612514e-06,-1.0995497538248335e-05
0.09300000000000007,2.665711270711059e-06,5.906731589698138e-07,6.253936933811302e-07,4.3064519727988504e-05,1.3366179712045537e-05,-2.1441518829801333e-05
0.09500000000000007,2.6165676113662867e-06,5.685205546027496e-07,5.630926018282094e-07,-4.9143659344772425e-05,-2.2152604367064255e-05,-6.23010915529207e-05
0.09700000000000007,2.624390659505546e-06,5.417080430376251e-07,5.478496965952251e-07,7.82304813925913e-06,-2.6812511565124476e-05,-1.524290523298428e-05
0.09900000000000007,2.5959942903350024e-06,5.005885445804921e-07,5.375992258202329e-07,-2.8396369170543413e-05,-4.111949845713298e-05,-1.0250470774992166e-05
0.10100000000000008,2.634429155022091e-06,4.5287660628362256e-07,5.53538967574178e-07,3.8434864687088666e-05,-4.7711938296869514e-05,1.5939741753945095e-05
0.10300000000000008,2.6520398707936595e-06,5.171765774986864e-07,5.535025181346666e-07,1.7610715771568463e-05,6.42999712150638e-05,-3.6449439511432745e-08
0.10500000000000008,2.6582786242304522e-06,5.255771060889099e-07,5.449550623031282e-07,6.238753436792606e-06,8.400528590223549e-06,-8.547455831538371e-06
0.10700000000000008,2.6774363301111102e-06,5.247803236544484e-07,5.189671989672159e-07,1.9157705880658043e-05,-7.967824344615552e-07,-2.5987863335912414e-05
0.10900000000000008,2.7143949471837924e-06,5.194492495237887e-07,4.925571927233124e-07,3.695861707268203e-05,-5.3310741306596875e-06,-2.6410006243903418e-05
0.11100000000000008,2.6521652054457342e-06,4.485208607892171e-07,5.350557002476437e-07,-6.222974173805797e-05,-7.092838873457163e-05,4.249850752433124e-05
0.11300000000000009,2.671810576529371e-06,5.104396486986244e-07,4.989729166591503e-07,1.9645371083636698e-05,6.191878790940725e-05,-3.608278358849344e-05
0.11500000000000009,2.6640328720974135e-06,5.558295786448363e-07,4.722455479092004e-07,-7.77770443195723e-06,4.538992994621193e-05,-2.6727368749949846e-05
0.11700000000000009,2.6837938597480096e-06,5.537832777607662e-07,4.210489063803575e-07,1.9760987650596117e-05,-2.046300884070033e-06,-5.1196641528842936e-05
0.11900000000000009,2.679715862308252e-06,5.791519484994398e-07,3.851823018106336e-07,-4.07799743975766e-06,2.5368670738673585e-05,-3.586660456972386e-05
0.1210000000000001,2.6452617406877383e-06,5.646542966603098e-07,4.001856481024302e-07,-3.445412162051367e-05,-1.4497651839129975e-05,1.5003346291796592e-05
0.1230000000000001,2.696150038205928e-06,5.369440406817287e-07,3.964341676289567e-07,5.088829751818998e-05,-2.771025597858109e-05,-3.751480473473493e-06
0.12500000000000008,2.6518319480830783e-06,5.005372271336339e-07,3.802139684820715e-07,-4.431809012284992e-05,-3.64068135480948e-05,-1.622019914688516e-05
0.12700000000000009,2.607958134433576e-06,4.451272350165414e-07,3.3997024275095217e-07,-4.387381364950243e-05,-5.540999211709255e-05,-4.0243725731119366e-05
0.1290000000000001,2.586584650322311e-06,4.3130219306934936e-07,3.3320043864462277e-07,-2.137348411126526e-05,-1.3825041947192026e-05,-6.769804106329389e-06
0.1310000000000001,2.5490493210796357e-06,4.2658249496385117e-07,3.682644695589432e-07,-3.7535329242675074e-05,-4.71969810549819e-06,3.5064030914320415e-05
0.1330000000000001,2.525888589009215e-06,4.285691550230323e-07,4.4747203773882624e-07,-2.316073207042038e-05,1.9866600591810974e-06,7.920756817988303e-05
0.1350000000000001,2.5588361832933144e-06,4.784248360292156e-07,4.233352032162025e-07,3.2947594284099356e-05,4.985568100618326e-05,-2.413683452262375e-05
0.1370000000000001,2.570919338495278e-06,4.7473778585489626e-07,4.443850348577335e-07,1.2083155201963426e-05,-3.687050174319342e-06,2.1049831641531032e-05
0.1390000000000001,2.628585224980768e-06,4.2815362663319567e-07,3.9258143579303545e-07,5.7665886485489925e-05,-4.658415922170057e-05,-5.1803599064698074e-05
0.1410000000000001,2.6297969493986968e-06,4.222601877480512e-07,4.4799497408438594e-07,1.211724417929075e-06,-5.893438885144498e-06,5.5413538291350505e-05
0.1430000000000001,2.6373223104376034e-06,4.528226922501618e-07,3.93512584934395e-07,7.525361038906831e-06,3.056250450211059e-05,-5.4482389149990956e-05
0.1450000000000001,2.694149835811904e-06,3.666875742734231e-07,4.686117002137886e-07,5.6827525374300586e-05,-8.613511797673869e-05,7.509911527939358e-05
0.1470000000000001,2.701726328733332e-06,3.5367127823444045e-07,5.064014718166685e-07,7.576492921427874e-06,-1.3016296038982611e-05,3.778977160287991e-05
0.1490000000000001,2.6494267933308478e-06,3.08840615834781e-07,5.265658683578508e-07,-5.229953540248444e-05,-4.483066239965943e-05,2.0164396541182335e-05
0.1510000000000001,2.6381053434322767e-06,3.014526769711253e-07,5.207250729756986e-07,-1.1321449898570982e-05,-7.38793886365568e-06,-5.840795382152254e-06
0.1530000000000001,2.586430562318995e-06,2.701342007150827e-07,4.914358553562067e-07,-5.1674781113281404e-05,-3.1318476256042545e-05,-2.9289217619491834e-05
0.1550000000000001,2.6268761701145497e-06,2.6065934295063053e-07,5.129134814368596e-07,4.04456077955545e-05,-9.474857764452179e-06,2.147762608065288e-05
0.1570000000000001,2.6017972592348e-06,2.9934800253544346e-07,5.841771572632441e-07,-2.5078910879749353e-05,3.868865958481293e-05,7.126367582638456e-05
0.1590000000000001,2.5626345841299144e-06,2.8924517335075453e-07,5.573097393089089e-07,-3.916267510488594e-05,-1.0102829184688936e-05,-2.6867417954335145e-05
0.16100000000000012,2.566451737315226e-06,3.2267706217268907e-07,5.923824584402507e-07,3.817153185311599e-06,3.3431888821934536e-05,3.5072719131341775e-05
0.16300000000000012,2.5763145499979937e-06,3.5741393762221686e-07,6.040334570741057e-07,9.862812682767532e-06,3.473687544952781e-05,1.1650998633855065e-05
0.16500000000000012,2.5582410401120008e-06,3.935649007619462e-07,5.507540764892478e-07,-1.8073509885992882e-05,3.615096313972931e-05,-5.3279380584857983e-05
0.16700000000000012,2.597127793214282e-06,3.8285489325820114e-07,5.529113762857014e-07,3.8886753102281044e-05,-1.071000750374506e-05,2.157299796453655e-06
0.16900000000000012,2.6297596228846015e-06,3.814264677880644e-07,6.276910955736292e-07,3.263182967031956e-05,-1.428425470136745e-06,7.477971928792777e-05
0.17100000000000012,2.6411980357015385e-06,3.848763343161716e-07,6.062191004701838e-07,1.1438412816936987e-05,3.449866528107166e-06,-2.1471995103445406e-05
0.17300000000000013,2.6866673669182795e-06,3.7314953077103664e-07,6.006485189792393e-07,4.546933121674111e-05,-1.1726803545134934e-05,-5.5705814909445705e-06
0.17500000000000013,2.7169624156823817e-06,3.2499428134064385e-07,6.146405228465664e-07,3.029504876410241e-05,-4.815524943039277e-05,1.3992003867327065e-05
0.17700000000000013,2.7210613086830032e-06,3.312706296363389e-07,6.156153026652791e-07,4.0988930006215755e-06,6.276348295695015e-06,9.74779818712654e-07
0.17900000000000013,2.711939498484683e-06,3.3293967217315666e-07,6.25290079929929e-07,-9.121810198320075e-06,1.6690425368177982e-06,9.674777264649921e-06
0.18100000000000013,2.604752316263044e-06,3.339076838542541e-07,6.54281752810987e-07,-0.00010718718222163928,9.680116810974293e-07,2.899167288105805e-05
0.18300000000000013,2.6189970780594033e-06,3.113311118837243e-07,6.684018780151049e-07,1.4244761796359434e-05,-2.2576571970529742e-05,1.4120125204117814e-05
0.18500000000000014,2.6299796966437237e-06,2.9628681671075795e-07,6.386165007204076e-07,1.0982618584320217e-05,-1.5044295172966353e-05,-2.978537729469726e-05
0.18700000000000014,2.6674377528639446e-06,3.286306802383285e-07,7.003524096048294e-07,3.745805622022077e-05,3.23438635275706e-05,6.17359088844218e-05
0.18900000000000014,2.6332684924528445e-06,3.1014295853262467e-07,6.598734223148845e-07,-3.4169260411100165e-05,-1.8487721705703847e-05,-4.047898728994493e-05
0.19100000000000014,2.5440042593880055e-06,2.7518989357669063e-07,6.428125026140689e-07,-8.9264233064839e-05,-3.4953064955934046e-05,-1.7060919700815613e-05
0.19300000000000014,2.517424262241538e-06,3.415449854075687e-07,6.636520792510779e-07,-2.6579997146467458e-05,6.635509183087804e-05,2.083957663700912e-05
0.19500000000000015,2.4927826617708544e-06,3.199819672739663e-07,6.511617287440669e-07,-2.464160047068377e-05,-2.156301813360239e-05,-1.2490350507011106e-05
0.19700000000000015,2.512575692524793e-06,3.7316388240344205e-07,6.429419983551338e-07,1.9793030753938596e-05,5.3181915129475716e-05,-8.219730388933032e-06
0.19900000000000015,2.548283997960548e-06,3.454703486869466e-07,6.021603774402275e-07,3.570830543575503e-05,-2.7693533716495424e-05,-4.078162091490639e-05
0.20100000000000015,2.5707594693743164e-06,3.0354237833990323e-07,5.717570766440783e-07,2.2475471413768093e-05,-4.192797034704339e-05,-3.0403300796149256e-05
0.20300000000000015,2.6115773700524758e-06,3.4635472261057497e-07,5.610982664851212e-07,4.081790067815943e-05,4.281234427067173e-05,-1.065881015895707e-05
0.20500000000000015,2.6088577855473444e-06,3.5899062842657184e-07,5.707147162362017e-07,-2.7195845051314144e-06,1.263590581599688e-05,9.616449751080612e-06
0.20700000000000016,2.6102610161035213e-06,3.4047088578195356e-07,5.507699256181178e-07,1.4032305561769541e-06,-1.8519742644618276e-05,-1.9944790618083972e-05
0.20900000000000016,2.6510788262858537e-06,3.3393189806139785e-07,5.42037027129312e-07,4.0817810182332334e-05,-6.538987720555731e-06,-8.73289848880576e-06
0.21100000000000016,2.6431463907946025e-06,3.6856446182405347e-07,5.541918837721089e-07,-7.932435491251247e-06,3.4632563762655594e-05,1.2154856642796877e-05
0.21300000000000016,2.684206265672852e-06,3.480333883980728e-07,5.260233895736639e-07,4.1059874878249396e-05,-2.0531073425980652e-05,-2.8168494198444976e-05
0.21500000000000016,2.6842840955207917e-06,3.419120900377737e-07,5.284381753625084e-07,7.782984793981088e-08,-6.121298360299118e-06,2.4147857888445006e-06
0.21700000000000016,2.703057864555153e-06,3.051258456767555e-07,5.691687023971391e-07,1.877376903436128e-05,-3.678624436101818e-05,4.073052703463073e-05
0.21900000000000017,2.62829027781224e-06,2.9621934569390834e-07,5.801895890965998e-07,-7.476758674291322e-05,-8.906499982847143e-06,1.1020886699460716e-05
0.22100000000000017,2.5936036395881253e-06,3.292873767402561e-07,5.560811290094672e-07,-3.4686638224114596e-05,3.306803104634776e-05,-2.410846008713256e-05
0.22300000000000017,2.6231885666399905e-06,3.2895323214256175e-07,5.169973321752676e-07,2.958492705186521e-05,-3.3414459769432794e-07,-3.9083796834199635e-05
0.22500000000000017,2.6312888853649195e-06,3.642827322768092e-07,5.522402749853565e-07,8.100318724929189e-06,3.5329500134247446e-05,3.524294281008885e-05
0.22700000000000017,2.6251634333457488e-06,4.299297715515684e-07,5.709417172970614e-07,-6.125452019170529e-06,6.56470392747592e-05,1.870144231170487e-05
0.22900000000000018,2.6140848530196093e-06,4.673306330992943e-07,5.870078091858288e-07,-1.107858032613927e-05,3.740086154772591e-05,1.606609188876742e-05
0.23100000000000018,2.590539063449391e-06,4.289626730192284e-07,5.841594803129467e-07,-2.354578957021835e-05,-3.836796008006592e-05,-2.8483288728820705e-06
0.23300000000000018,2.538704536064331e-06,3.8564931582017525e-07,5.800335331694386e-07,-5.183452738506008e-05,-4.331335719905316e-05,-4.125947143508108e-06
0.23500000000000018,2.5926230831906476e-06,2.952855643359318e-07,5.904964969351468e-07,5.391854712631655e-05,-9.036375148424346e-05,1.0462963765708208e-05
0.23700000000000018,2.6285722161513116e-06,3.603677184000232e-07,5.38983911731579e-07,3.5949132960663825e-05,6.50821540640914e-05,-5.151258520356782e-05
0.23900000000000018,2.655461366836663e-06,3.778047935890966e-07,5.113481795221384e-07,2.6889150685351017e-05,1.743707518907343e-05,-2.763573220944064e-05
0.2410000000000002,2.637339379362547e-06,4.2709293811362133e-07,5.054258666293751e-07,-1.8121987474115638e-05,4.928814452452471e-05,-5.922312892763238e-06
0.2430000000000002,2.6667675121746666e-06,4.131143138638004e-07,5.224567349367831e-07,2.942813281211971e-05,-1.3978624249820936e-05,1.7030868307408063e-05
0.2450000000000002,2.711571119427993e-06,3.8381058185935535e-07,5.148094560992096e-07,4.480360725332628e-05,-2.930373200444503e-05,-7.647278837573487e-06
0.2470000000000002,2.66246036385055e-06,4.1137549394963657e-07,5.118237476033918e-07,-4.9110755577443015e-05,2.756491209028123e-05,-2.9857084958177477e-06
0.2490000000000002,2.6725757887720658e-06,4.200889463914986e-07,5.062483921933683e-07,1.01154249215156e-05,8.713452441862063e-06,-5.575355410023513e-06
0.25100000000000017,2.6661121709463443e-06,4.2067839875309455e-07,4.799092077338877e-07,-6.4636178257214485e-06,5.894523615959295e-07,-2.6339184459480683e-05
0.25300000000000017,2.656167688956582e-06,4.2227688846167195e-07,4.544582526108509e-07,-9.94448198976236e-06,1.5984897085774092e-06,-2.5450955123036748e-05
0.25500000000000017,2.6565952095764178e-06,4.1425695253688015e-07,4.7283180254183983e-07,4.275206198356383e-07,-8.019935924791812e-06,1.837354993098894e-05
0.2570000000000002,2.7059872125833742e-06,4.3715314427032876e-07,5.176683869316517e-07,4.939200300695652e-05,2.2896191733448636e-05,4.4836584389811853e-05
0.2590000000000002,2.714188421935882e-06,4.740293575023512e-07,4.923601824843111e-07,8.201209352507833e-06,3.687621323202244e-05,-2.53082044473406e-05
0.2610000000000002,2.7101928312450795e-06,4.403823802318469e-07,4.4948178615559756e-07,-3.995590690802673e-06,-3.364697727050433e-05,-4.287839632871355e-05
0.2630000000000002,2.742535427006313e-06,4.2690240740129815e-07,4.500559329567314e-07,3.234259576123321e-05,-1.3479972830548727e-05,5.741468011338254e-07
0.2650000000000002,2.7537800586023294e-06,4.079099772520118e-07,4.680795923061443e-07,1.1244631596016596e-05,-1.8992430149286338e-05,1.8023659349412877e-05
0.2670000000000002,2.737764972892995e-06,4.0145028987843577e-07,4.913294907336457e-07,-1.6015085709334698e-05,-6.459687373576025e-06,2.3249898427501422e-05
0.2690000000000002,2.7186437194389532e-06,3.3361669029757623e-07,5.665916163549086e-07,-1.9121253454041526e-05,-6.783359958085956e-05,7.526212562126285e-05
0.2710000000000002,2.7439582011103457e-06,2.808123570682141e-07,5.216714098033439e-07,2.531448167139245e-05,-5.280433322936212e-05,-4.4920206551564633e-05
0.2730000000000002,2.6905876788089593e-06,3.1624790722084353e-07,5.45675621292711e-07,-5.337052230138659e-05,3.5435550152629415e-05,2.400421148936711e-05
0.2750000000000002,2.680084470025804e-06,3.760524223309862e-07,5.5650383397031e-07,-1.0503208783155013e-05,5.980451511014266e-05,1.0828212677599063e-05
0.2770000000000002,2.7376793184841e-06,3.351414778153368e-07,5.746807438299433e-07,5.7594848458295644e-05,-4.091094451564939e-05,1.8176909859633247e-05
0.2790000000000002,2.7466852934057155e-06,3.374155312493311e-07,5.790808250927212e-07,9.005974921615474e-06,2.274053433994275e-06,4.4000812627778986e-06
0.2810000000000002,2.7930266410601886e-06,3.5449247945129554e-07,5.48752263632833e-07,4.6341347654473266e-05,1.707694820196443e-05,-3.0328561459888197e-05
0.2830000000000002,2.8271624251314762e-06,3.8591750753322404e-07,5.627762188084574e-07,3.41357840712877e-05,3.1425028081928504e-05,1.4023955175624376e-05
0.2850000000000002,2.8034228589486886e-06,4.007578594425934e-07,5.558685265683603e-07,-2.3739566182787825e-05,1.4840351909369406e-05,-6.9076922400971e-06
0.2870000000000002,2.798196037562572e-06,3.9450164525217286e-07,5.123004823463959e-07,-5.226821386116582e-06,-6.256214190420541e-06,-4.356804422196437e-05
0.2890000000000002,2.761199718437788e-06,4.117420172116674e-07,5.099911582491282e-07,-3.699631912478361e-05,1.724037195949454e-05,-2.3093240972677896e-06
0.2910000000000002,2.736693448168089e-06,3.886669149793356e-07,5.311769055952051e-07,-2.4506270269699123e-05,-2.307510223233183e-05,2.1185747346076982e-05
0.2930000000000002,2.763644014123264e-06,4.4066567340362064e-07,4.996021080886512e-07,2.6950565955174846e-05,5.199875842428503e-05,-3.157479750655401e-05
0.2950000000000002,2.7138719925558324e-06,4.057615764502451e-07,4.94957569115652e-07,-4.97720215674315e-05,-3.4904096953375534e-05,-4.644538972999135e-06
0.2970000000000002,2.6861202877713624e-06,3.864833875001395e-07,5.435929465954262e-07,-2.7751704784470065e-05,-1.9278188950105563e-05,4.8635377479774094e-05
0.2990000000000002,2.703775974018326e-06,3.7431568006801095e-07,5.323188421348648e-07,1.765568624696385e-05,-1.2167707432128532e-05,-1.1274104460561284e-05
0.3010000000000002,2.771497341165272e-06,3.873359956287409e-07,5.410471828672627e-07,6.772136714694567e-05,1.302031556072998e-05,8.72834073239787e-06
0.3030000000000002,2.750766840777987e-06,4.351491427600754e-07,5.852646840951578e-07,-2.0730500387284644e-05,4.78131471313345e-05,4.4217501227895154e-05
0.3050000000000002,2.7603699031313173e-06,4.2064793314095514e-07,6.405936756004486e-07,9.603062353330208e-06,-1.4501209619120282e-05,5.5328991505290797e-05
0.3070000000000002,2.76585342161284e-06,4.3926376199672295e-07,7.097925715877095e-07,5.483518481522694e-06,1.8615828855767838e-05,6.919889598726089e-05
0.3090000000000002,2.770269058103531e-06,4.3713985064476656e-07,6.945795051603055e-07,4.415636490690642e-06,-2.1239113519563894e-06,-1.5213066427403962e-05
0.3110000000000002,2.7702598053583324e-06,4.955109670132438e-07,6.662243755498273e-07,-9.252745198662113e-09,5.8371116368477246e-05,-2.8355129610478273e-05
0.3130000000000002,2.7319245169517364e-06,5.198547385524678e-07,6.70896481554306e-07,-3.83352884065958e-05,2.4343771539224013e-05,4.6721060044787565e-06
0.3150000000000002,2.7082417840807567e-06,5.286451593653853e-07,6.718961791852443e-07,-2.3682732870979745e-05,8.790420812917424e-06,9.996976309382641e-07
0.3170000000000002,2.673262152178997e-06,5.525129387447233e-07,6.777928298018658e-07,-3.4979631901759906e-05,2.386777937933799e-05,5.896650616621541e-06
0.31900000000000023,2.6736083450682016e-06,5.665588102547938e-07,6.767218274447813e-07,3.461928892047828e-07,1.4045871510070623e-05,-1.071002357084414e-06
0.32100000000000023,2.6313365426489042e-06,5.482378130427984e-07,6.505350429495701e-07,-4.2271802419297324e-05,-1.8320997211995448e-05,-2.618678449521126e-05
0.32300000000000023,2.670042107163228e-06,6.058102498597359e-07,6.574478895391111e-07,3.87055645143239e-05,5.7572436816937456e-05,6.912846589540956e-06
0.32500000000000023,2.6428380317813594e-06,6.432824536645411e-07,6.187738600749224e-07,-2.72040753818686e-05,3.747220380480519e-05,-3.867402946418866e-05
0.32700000000000023,2.687169554719081e-06,6.312798873718177e-07,5.660044401614402e-07,4.433152293772191e-05,-1.2002566292723446e-05,-5.2769419913482216e-05
0.32900000000000024,2.6921122022718785e-06,5.704970549258352e-07,5.283606447151955e-07,4.942647552797442e-06,-6.078283244598258e-05,-3.764379544624476e-05
0.33100000000000024,2.7379507759409123e-06,6.160478034238349e-07,5.191927888515083e-07,4.583857366903378e-05,4.555074849799982e-05,-9.167855863687205e-06
0.33300000000000024,2.7503544865631996e-06,5.858790337155616e-07,5.909234077785404e-07,1.240371062228726e-05,-3.0168769708273287e-05,7.173061892703214e-05
0.33500000000000024,2.7515230797388662e-06,5.572623511413268e-07,5.556876157012706e-07,1.1685931756665447e-06,-2.8616682574234847e-05,-3.523579207726978e-05
0.33700000000000024,2.762625760482706e-06,5.620569359158824e-07,5.238016261239339e-07,1.1102680743840126e-05,4.794584774555585e-06,-3.1885989577336765e-05
0.33900000000000025,2.7314912139901606e-06,5.875040335601144e-07,5.045802132390606e-07,-3.113454649254554e-05,2.5447097644232047e-05,-1.9221412884873353e-05
0.34100000000000025,2.6927264974050363e-06,5.759645150250515e-07,5.610781957727491e-07,-3.876471658512435e-05,-1.153951853506285e-05,5.6497982533688576e-05
0.34300000000000025,2.662590761315461e-06,5.545537922768173e-07,5.292670256458681e-07,-3.0135736089575305e-05,-2.1410722748234243e-05,-3.181117012688099e-05
0.34500000000000025,2.678379229623291e-06,5.984337548539821e-07,5.430799802467423e-07,1.5788468307830176e-05,4.387996257716486e-05,1.38129546008742e-05
0.34700000000000025,2.666710139393171e-06,5.194492326363314e-07,4.7420293622292717e-07,-1.1669090230119801e-05,-7.898452221765067e-05,-6.887704402381515e-05
0.34900000000000025,2.705051058667236e-06,5.125024034475155e-07,4.779971237248952e-07,3.83409192740652e-05,-6.946829188815935e-06,3.7941875019679904e-06
0.35100000000000026,2.6960136983143653e-06,5.906274991006617e-07,5.579218330694384e-07,-9.03736035287094e-06,7.81250956531463e-05,7.99247093445432e-05
