Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s),Fx (N),Fy (N),Fz (N),¦Øx (rad/s),¦Øy (rad/s),¦Øz (rad/s),¦Óx (N¡¤m),¦Óy (N¡¤m),¦Óz (N¡¤m)
1.200000e-05,-6.806579e+89,-2.511820e+90,-3.042063e+05,-5.217585e+12,-5.644376e+12,-3.221008e+11,-2.892622e+03,-3.129235e+03,-1.785722e+02,1.881544e+23,-1.882769e+23,0.000000e+00,1.001872e+01,-1.002524e+01,0.000000e+00
1.300000e-05,3.944676e+109,-1.068936e+109,5.171507e+06,8.869895e+13,9.595439e+13,5.475713e+12,4.917458e+04,5.319699e+04,3.035728e+03,-1.110111e+25,1.110834e+25,0.000000e+00,-5.911046e+02,5.914893e+02,0.000000e+00
1.400000e-05,9.904361e+129,3.654989e+130,-8.791561e+07,-1.507882e+15,-1.631225e+15,-9.308712e+13,-8.359679e+05,-9.043489e+05,-5.160738e+04,6.549656e+26,-6.553918e+26,0.000000e+00,3.487517e+04,-3.489787e+04,0.000000e+00
1.500000e-05,-1.998080e+153,5.414437e+152,1.494565e+09,2.563400e+16,2.773082e+16,1.582481e+15,1.421145e+07,1.537393e+07,8.773254e+05,-3.864297e+28,3.866812e+28,0.000000e+00,-2.057635e+06,2.058974e+06,0.000000e+00
1.600000e-05,-1.746353e+177,-6.444537e+177,-2.540761e+10,-4.357779e+17,-4.714239e+17,-2.690218e+16,-2.415947e+08,-2.613568e+08,-1.491453e+07,2.279935e+30,-2.281419e+30,0.000000e+00,1.214005e+08,-1.214795e+08,0.000000e+00
1.700000e-05,nan,nan,nan,7.408225e+18,8.014207e+18,4.573370e+17,4.107110e+09,4.443066e+09,2.535470e+08,-1.345162e+32,1.346037e+32,0.000000e+00,-7.162628e+09,7.167289e+09,0.000000e+00
1.800000e-05,nan,nan,nan,-1.259398e+20,-1.362415e+20,-7.774729e+18,-6.982087e+10,-7.553212e+10,-4.310300e+09,7.936454e+33,-7.941619e+33,0.000000e+00,4.225950e+11,-4.228701e+11,0.000000e+00
1.900000e-05,nan,nan,nan,2.140977e+21,2.316106e+21,1.321704e+20,1.186955e+12,1.284046e+12,7.327510e+10,-4.682508e+35,4.685555e+35,0.000000e+00,-2.493311e+13,2.494933e+13,0.000000e+00
2.000000e-05,nan,nan,nan,-3.639661e+22,-3.937380e+22,-2.246897e+21,-2.017823e+13,-2.182878e+13,-1.245677e+12,2.762680e+37,-2.764478e+37,0.000000e+00,1.471053e+15,-1.472011e+15,0.000000e+00
2.100000e-05,nan,nan,nan,6.187424e+23,6.693546e+23,3.819724e+22,3.430300e+14,3.710893e+14,2.117650e+13,-1.629981e+39,1.631042e+39,0.000000e+00,-8.679214e+16,8.684863e+16,0.000000e+00
2.200000e-05,nan,nan,nan,-1.051862e+25,-1.137903e+25,-6.493532e+23,-5.831509e+15,-6.308518e+15,-3.600006e+14,9.616888e+40,-9.623147e+40,0.000000e+00,5.120737e+18,-5.124069e+18,0.000000e+00
2.300000e-05,nan,nan,nan,1.788165e+26,1.934435e+26,1.103900e+25,9.913566e+16,1.072448e+17,6.120009e+15,-5.673964e+42,5.677657e+42,0.000000e+00,-3.021235e+20,3.023201e+20,0.000000e+00
2.400000e-05,nan,nan,nan,-3.039881e+27,-3.288539e+27,-1.876631e+26,-1.685306e+18,-1.823162e+18,-1.040402e+17,3.347639e+44,-3.349817e+44,0.000000e+00,1.782528e+22,-1.783688e+22,0.000000e+00
2.500000e-05,nan,nan,nan,5.167798e+28,5.590516e+28,3.190272e+27,2.865021e+19,3.099375e+19,1.768683e+18,-1.975107e+46,1.976392e+46,0.000000e+00,-1.051692e+24,1.052376e+24,0.000000e+00
2.600000e-05,nan,nan,nan,-8.785257e+29,-9.503878e+29,-5.423463e+28,-4.870535e+20,-5.268938e+20,-3.006761e+19,1.165313e+48,-1.166071e+48,0.000000e+00,6.204981e+25,-6.209020e+25,0.000000e+00
2.700000e-05,nan,nan,nan,1.493494e+31,1.615659e+31,9.219886e+29,8.279909e+21,8.957194e+21,5.111493e+20,-6.875347e+49,6.879822e+49,0.000000e+00,-3.660939e+27,3.663322e+27,0.000000e+00
2.800000e-05,nan,nan,nan,-2.538939e+32,-2.746621e+32,-1.567381e+31,-1.407585e+23,-1.522723e+23,-8.689538e+21,4.056455e+51,-4.059095e+51,0.000000e+00,2.159954e+29,-2.161360e+29,0.000000e+00
2.900000e-05,nan,nan,nan,4.316197e+33,4.669255e+33,2.664547e+32,2.392894e+24,2.588629e+24,1.477221e+23,-2.393308e+53,2.394866e+53,0.000000e+00,-1.274373e+31,1.275202e+31,0.000000e+00
3.000000e-05,nan,nan,nan,-7.337534e+34,-7.937734e+34,-4.529730e+33,-4.067919e+25,-4.400669e+25,-2.511277e+24,1.412052e+55,-1.412971e+55,0.000000e+00,7.518800e+32,-7.523693e+32,0.000000e+00
3.100000e-05,nan,nan,nan,1.247381e+36,1.349415e+36,7.700541e+34,6.915463e+26,7.481138e+26,4.269170e+25,-8.331106e+56,8.336528e+56,0.000000e+00,-4.436092e+34,4.438979e+34,0.000000e+00
3.200000e-05,nan,nan,nan,-2.120547e+37,-2.294005e+37,-1.309092e+36,-1.175629e+28,-1.271793e+28,-7.257589e+26,4.915353e+58,-4.918552e+58,0.000000e+00,2.617294e+36,-2.618998e+36,0.000000e+00
3.300000e-05,nan,nan,nan,3.604931e+38,3.899809e+38,2.225456e+37,1.998569e+29,2.162049e+29,1.233790e+28,-2.900058e+60,2.901945e+60,0.000000e+00,-1.544204e+38,1.545209e+38,0.000000e+00
3.400000e-05,nan,nan,nan,-6.128382e+39,-6.629675e+39,-3.783276e+38,-3.397567e+30,-3.675483e+30,-2.097443e+29,1.711034e+62,-1.712148e+62,0.000000e+00,9.110801e+39,-9.116731e+39,0.000000e+00
3.500000e-05,nan,nan,nan,1.041825e+41,1.127045e+41,6.431569e+39,5.775864e+31,6.248321e+31,3.565654e+30,-1.009510e+64,1.010167e+64,0.000000e+00,-5.375373e+41,5.378871e+41,0.000000e+00
3.600000e-05,nan,nan,nan,-1.771102e+42,-1.915976e+42,-1.093367e+41,-9.818969e+32,-1.062215e+33,-6.061611e+31,5.956110e+65,-5.959987e+65,0.000000e+00,3.171470e+43,-3.173534e+43,0.000000e+00
3.700000e-05,nan,nan,nan,3.010874e+43,3.257159e+43,1.858723e+42,1.669225e+34,1.805765e+34,1.030474e+33,-3.514105e+67,3.516392e+67,0.000000e+00,-1.871167e+45,1.872385e+45,0.000000e+00
3.800000e-05,nan,nan,nan,-5.118486e+44,-5.537171e+44,-3.159830e+43,-2.837682e+35,-3.069800e+35,-1.751806e+34,2.073322e+69,-2.074671e+69,0.000000e+00,1.103989e+47,-1.104707e+47,0.000000e+00
3.900000e-05,nan,nan,nan,8.701426e+45,9.413190e+45,5.371711e+44,4.824059e+36,5.218660e+36,2.978070e+35,-1.223260e+71,1.224056e+71,0.000000e+00,-6.513533e+48,6.517772e+48,0.000000e+00
4.000000e-05,nan,nan,nan,-1.479242e+47,-1.600242e+47,-9.131908e+45,-8.200901e+37,-8.871723e+37,-5.062718e+36,7.217234e+72,-7.221931e+72,0.000000e+00,3.842985e+50,-3.845486e+50,0.000000e+00
4.100000e-05,nan,nan,nan,2.514712e+48,2.720412e+48,1.552424e+47,1.394153e+39,1.508193e+39,8.606621e+37,-4.258168e+74,4.260939e+74,0.000000e+00,-2.267361e+52,2.268836e+52,0.000000e+00
4.200000e-05,nan,nan,nan,-4.275011e+49,-4.624700e+49,-2.639122e+48,-2.370060e+40,-2.563928e+40,-1.463126e+39,2.512319e+76,-2.513954e+76,0.000000e+00,1.337743e+54,-1.338614e+54,0.000000e+00
4.300000e-05,nan,nan,nan,7.267518e+50,7.861990e+50,4.486507e+49,4.029103e+41,4.358677e+41,2.487313e+40,-1.482268e+78,1.483233e+78,0.000000e+00,-7.892683e+55,7.897820e+55,0.000000e+00
4.400000e-05,nan,nan,nan,-1.235478e+52,-1.336538e+52,-7.627061e+50,-6.849474e+42,-7.409751e+42,-4.228433e+41,8.745383e+79,-8.751074e+79,0.000000e+00,4.656683e+57,-4.659714e+57,0.000000e+00
4.500000e-05,nan,nan,nan,2.100313e+53,2.272115e+53,1.296600e+52,1.164411e+44,1.259658e+44,7.188336e+42,-5.159776e+81,5.163134e+81,0.000000e+00,-2.747443e+59,2.749231e+59,0.000000e+00
4.600000e-05,nan,nan,nan,-3.570532e+54,-3.862596e+54,-2.204221e+53,-1.979498e+45,-2.141418e+45,-1.222017e+44,3.044268e+83,-3.046249e+83,0.000000e+00,1.620991e+61,-1.622046e+61,0.000000e+00
4.700000e-05,nan,nan,nan,6.069904e+55,6.566413e+55,3.747175e+54,3.365147e+46,3.640411e+46,2.077429e+45,-1.796118e+85,1.797287e+85,0.000000e+00,-9.563849e+62,9.570073e+62,0.000000e+00
4.800000e-05,nan,nan,nan,-1.031884e+57,-1.116290e+57,-6.370198e+55,-5.720749e+47,-6.188698e+47,-3.531629e+46,1.059710e+87,-1.060399e+87,0.000000e+00,5.642671e+64,-5.646343e+64,0.000000e+00
4.900000e-05,nan,nan,nan,1.754202e+58,1.897693e+58,1.082934e+57,9.725274e+48,1.052079e+49,6.003770e+47,-6.252287e+88,6.256356e+88,0.000000e+00,-3.329176e+66,3.331343e+66,0.000000e+00
5.000000e-05,nan,nan,nan,-2.982144e+59,-3.226079e+59,-1.840987e+58,-1.653297e+50,-1.788534e+50,-1.020641e+49,3.688849e+90,-3.691250e+90,0.000000e+00,1.964214e+68,-1.965492e+68,0.000000e+00
5.100000e-05,nan,nan,nan,5.069644e+60,5.484334e+60,3.129678e+59,2.810604e+51,3.040508e+51,1.735090e+50,-2.176421e+92,2.177837e+92,0.000000e+00,-1.158886e+70,1.159640e+70,0.000000e+00
5.200000e-05,nan,nan,nan,-8.618395e+61,-9.323367e+61,-5.320453e+60,-4.778027e+52,-5.168863e+52,-2.949652e+51,1.284088e+94,-1.284924e+94,0.000000e+00,6.837428e+71,-6.841878e+71,0.000000e+00
5.300000e-05,nan,nan,nan,1.465127e+63,1.584972e+63,9.044770e+61,8.122646e+53,8.787067e+53,5.014409e+52,-7.576122e+95,7.581052e+95,0.000000e+00,-4.034083e+73,4.036708e+73,0.000000e+00
5.400000e-05,nan,nan,nan,-2.490716e+64,-2.694453e+64,-1.537611e+63,-1.380850e+55,-1.493801e+55,-8.524495e+53,4.469912e+97,-4.472821e+97,0.000000e+00,2.380109e+75,-2.381658e+75,0.000000e+00
5.500000e-05,nan,nan,nan,4.234218e+65,4.580570e+65,2.613939e+64,2.347445e+56,2.539462e+56,1.449164e+55,-2.637248e+99,2.638964e+99,0.000000e+00,-1.404264e+77,1.405178e+77,0.000000e+00
5.600000e-05,nan,nan,nan,-7.198170e+66,-7.786970e+66,-4.443695e+65,-3.990656e+57,-4.317086e+57,-2.463579e+56,1.555976e+101,-1.556989e+101,0.000000e+00,8.285159e+78,-8.290551e+78,0.000000e+00
5.700000e-05,nan,nan,nan,1.223689e+68,1.323785e+68,7.554282e+66,6.784115e+58,7.339046e+58,4.188084e+57,-9.180260e+102,9.186234e+102,0.000000e+00,-4.888244e+80,4.891425e+80,0.000000e+00
5.800000e-05,nan,nan,nan,-2.080271e+69,-2.250434e+69,-1.284228e+68,-1.153300e+60,-1.247638e+60,-7.119743e+58,5.416353e+104,-5.419878e+104,0.000000e+00,2.884064e+82,-2.885941e+82,0.000000e+00
5.900000e-05,nan,nan,nan,3.536461e+70,3.825738e+70,2.183188e+69,1.960609e+61,2.120984e+61,1.210356e+60,-3.195648e+106,3.197728e+106,0.000000e+00,-1.701598e+84,1.702705e+84,0.000000e+00
6.000000e-05,nan,nan,nan,-6.011983e+71,-6.503755e+71,-3.711419e+70,-3.333036e+62,-3.605673e+62,-2.057606e+61,1.885433e+108,-1.886660e+108,0.000000e+00,1.003943e+86,-1.004596e+86,0.000000e+00
6.100000e-05,nan,nan,nan,1.022037e+73,1.105638e+73,6.309412e+71,5.666161e+63,6.129645e+63,3.497930e+62,-1.112405e+110,1.113129e+110,0.000000e+00,-5.923261e+87,5.927116e+87,0.000000e+00
6.200000e-05,nan,nan,nan,-1.737463e+74,-1.879585e+74,-1.072600e+73,-9.632474e+64,-1.042040e+65,-5.946481e+63,6.563191e+111,-6.567462e+111,0.000000e+00,3.494724e+89,-3.496998e+89,0.000000e+00
6.300000e-05,nan,nan,nan,2.953687e+75,3.195295e+75,1.823420e+74,1.637521e+66,1.771467e+66,1.010902e+65,-3.872283e+113,3.874803e+113,0.000000e+00,-2.061887e+91,2.063229e+91,0.000000e+00
6.400000e-05,nan,nan,nan,-5.021269e+76,-5.432001e+76,-3.099814e+75,-2.783785e+67,-3.011494e+67,-1.718533e+66,2.284647e+115,-2.286134e+115,0.000000e+00,1.216513e+93,-1.217305e+93,0.000000e+00
6.500000e-05,nan,nan,nan,8.536157e+77,9.234402e+77,5.269684e+76,4.732434e+68,5.119541e+68,2.921506e+67,-1.347942e+117,1.348819e+117,0.000000e+00,-7.177429e+94,7.182101e+94,0.000000e+00
6.600000e-05,nan,nan,nan,-1.451147e+79,-1.569848e+79,-8.958463e+77,-8.045138e+69,-8.703219e+69,-4.966560e+68,7.952855e+118,-7.958031e+118,0.000000e+00,4.234683e+96,-4.237439e+96,0.000000e+00
6.700000e-05,nan,nan,nan,2.466949e+80,2.668742e+80,1.522939e+79,1.367673e+71,1.479547e+71,8.443152e+69,-4.692185e+120,4.695238e+120,0.000000e+00,-2.498463e+98,2.500089e+98,0.000000e+00
6.800000e-05,nan,nan,nan,-4.193814e+81,-4.536862e+81,-2.588996e+80,-2.325045e+72,-2.515230e+72,-1.435336e+71,2.768389e+122,-2.770191e+122,0.000000e+00,1.474093e+100,-1.475053e+100,0.000000e+00
6.900000e-05,nan,nan,nan,7.129484e+82,7.712665e+82,4.401293e+81,3.952576e+73,4.275891e+73,2.440071e+72,-1.633349e+124,1.634412e+124,0.000000e+00,-8.697150e+101,8.702810e+101,0.000000e+00
7.000000e-05,nan,nan,nan,-1.212012e+84,-1.311153e+84,-7.482198e+82,-6.719380e+74,-7.269015e+74,-4.148121e+73,9.636762e+125,-9.643034e+125,0.000000e+00,5.131319e+103,-5.134658e+103,0.000000e+00
7.100000e-05,nan,nan,nan,2.060421e+85,2.228960e+85,1.271974e+84,1.142295e+76,1.235733e+76,7.051805e+74,-5.685690e+127,5.689390e+127,0.000000e+00,-3.027478e+105,3.029448e+105,0.000000e+00
7.200000e-05,nan,nan,nan,-3.502715e+86,-3.789232e+86,-2.162355e+85,-1.941901e+77,-2.100745e+77,-1.198807e+76,3.354557e+129,-3.356740e+129,0.000000e+00,1.786212e+107,-1.787375e+107,0.000000e+00
7.300000e-05,nan,nan,nan,5.954616e+87,6.441695e+87,3.676004e+86,3.301231e+78,3.571267e+78,2.037972e+77,-1.979189e+131,1.980477e+131,0.000000e+00,-1.053865e+109,1.054551e+109,0.000000e+00
7.400000e-05,nan,nan,nan,-1.012285e+89,-1.095088e+89,-6.249206e+87,-5.612093e+79,-6.071154e+79,-3.464552e+78,1.167721e+133,-1.168481e+133,0.000000e+00,6.217804e+110,-6.221851e+110,0.000000e+00
7.500000e-05,nan,nan,nan,1.720884e+90,1.861650e+90,1.062365e+89,9.540559e+80,1.032096e+81,5.889738e+79,-6.889555e+134,6.894039e+134,0.000000e+00,-3.668504e+112,3.670892e+112,0.000000e+00
7.600000e-05,nan,nan,nan,-2.925503e+91,-3.164805e+91,-1.806021e+90,-1.621895e+82,-1.754564e+82,-1.001256e+81,4.064838e+136,-4.067483e+136,0.000000e+00,2.164418e+114,-2.165826e+114,0.000000e+00
7.700000e-05,nan,nan,nan,4.973355e+92,5.380168e+92,3.070235e+91,2.757221e+83,2.982758e+83,1.702134e+82,-2.398254e+138,2.399815e+138,0.000000e+00,-1.277006e+116,1.277837e+116,0.000000e+00
7.800000e-05,nan,nan,nan,-8.454703e+93,-9.146286e+93,-5.219400e+92,-4.687276e+84,-5.070689e+84,-2.893628e+83,1.414970e+140,-1.415891e+140,0.000000e+00,7.534338e+117,-7.539241e+117,0.000000e+00
7.900000e-05,nan,nan,nan,1.437300e+95,1.554869e+95,8.872980e+93,7.968370e+85,8.620171e+85,4.919168e+84,-8.348323e+141,8.353756e+141,0.000000e+00,-4.445259e+119,4.448152e+119,0.000000e+00
8.000000e-05,nan,nan,nan,-2.443409e+96,-2.643277e+96,-1.508407e+95,-1.354623e+87,-1.465429e+87,-8.362586e+85,4.925510e+143,-4.928716e+143,0.000000e+00,2.622703e+121,-2.624410e+121,0.000000e+00
8.100000e-05,nan,nan,nan,4.153796e+97,4.493570e+97,2.564291e+96,2.302859e+88,2.491229e+88,1.421640e+87,-2.906051e+145,2.907942e+145,0.000000e+00,-1.547395e+123,1.548402e+123,0.000000e+00
8.200000e-05,nan,nan,nan,-7.061453e+98,-7.639069e+98,-4.359295e+97,-3.914860e+89,-4.235090e+89,-2.416787e+88,1.714570e+147,-1.715686e+147,0.000000e+00,9.129629e+124,-9.135571e+124,0.000000e+00
8.300000e-05,nan,nan,nan,1.200447e+100,1.298642e+100,7.410801e+98,6.655262e+90,7.199653e+90,4.108539e+89,-1.011596e+149,1.012255e+149,0.000000e+00,-5.386481e+126,5.389987e+126,0.000000e+00
8.400000e-05,nan,nan,nan,-2.040760e+101,-2.207691e+101,-1.259836e+100,-1.131395e+92,-1.223941e+92,-6.984516e+90,5.968419e+150,-5.972303e+150,0.000000e+00,3.178024e+128,-3.180092e+128,0.000000e+00
8.500000e-05,nan,nan,nan,3.469292e+102,3.753075e+102,2.141722e+101,1.923371e+93,2.080700e+93,1.187368e+92,-3.521367e+152,3.523659e+152,0.000000e+00,-1.875034e+130,1.876254e+130,0.000000e+00
8.600000e-05,nan,nan,nan,-5.897796e+103,-6.380227e+103,-3.640927e+102,-3.269730e+94,-3.537190e+94,-2.018525e+93,2.077607e+154,-2.078959e+154,0.000000e+00,1.106270e+132,-1.106990e+132,0.000000e+00
8.700000e-05,nan,nan,nan,1.002625e+105,1.084639e+105,6.189575e+103,5.558542e+95,6.013222e+95,3.431493e+94,-1.225788e+156,1.226586e+156,0.000000e+00,-6.526994e+133,6.531241e+133,0.000000e+00
8.800000e-05,nan,nan,nan,-1.704463e+106,-1.843886e+106,-1.052228e+105,-9.449521e+96,-1.022248e+97,-5.833537e+95,7.232149e+157,-7.236855e+157,0.000000e+00,3.850926e+135,-3.853432e+135,0.000000e+00
8.900000e-05,nan,nan,nan,2.897587e+107,3.134606e+107,1.788787e+106,1.606419e+98,1.737821e+98,9.917013e+96,-4.266968e+159,4.269745e+159,0.000000e+00,-2.272046e+137,2.273525e+137,0.000000e+00
9.000000e-05,nan,nan,nan,-4.925898e+108,-5.328829e+108,-3.040938e+107,-2.730911e+99,-2.954296e+99,-1.685892e+98,2.517511e+161,-2.519149e+161,0.000000e+00,1.340507e+139,-1.341380e+139,0.000000e+00
9.100000e-05,nan,nan,nan,8.374027e+109,9.059010e+109,5.169595e+108,4.642550e+100,5.022303e+100,2.866017e+99,-1.485331e+163,1.486298e+163,0.000000e+00,-7.908994e+140,7.914141e+140,0.000000e+00
9.200000e-05,nan,nan,nan,-1.423585e+111,-1.540032e+111,-8.788312e+109,-7.892334e+101,-8.537916e+101,-4.872229e+100,8.763455e+164,-8.769159e+164,0.000000e+00,4.666306e+142,-4.669343e+142,0.000000e+00
9.300000e-05,nan,nan,nan,2.420094e+112,2.618054e+112,1.494013e+111,1.341697e+103,1.451446e+103,8.282789e+101,-5.170439e+166,5.173804e+166,0.000000e+00,-2.753121e+144,2.754912e+144,0.000000e+00
9.400000e-05,nan,nan,nan,-4.114159e+113,-4.450692e+113,-2.539822e+112,-2.280885e+104,-2.467458e+104,-1.408074e+103,3.050559e+168,-3.052544e+168,0.000000e+00,1.624341e+146,-1.625398e+146,0.000000e+00
9.500000e-05,nan,nan,nan,6.994071e+114,7.566176e+114,4.317698e+113,3.877504e+105,4.194678e+105,2.393726e+104,-1.799830e+170,1.801001e+170,0.000000e+00,-9.583613e+147,9.589850e+147,0.000000e+00
9.600000e-05,nan,nan,nan,-1.188992e+116,-1.286250e+116,-7.340086e+114,-6.591756e+106,-7.130953e+106,-4.069334e+105,1.061900e+172,-1.062591e+172,0.000000e+00,5.654332e+149,-5.658012e+149,0.000000e+00
9.700000e-05,nan,nan,nan,2.021286e+117,2.186625e+117,1.247815e+116,1.120599e+108,1.212262e+108,6.917868e+106,-6.265207e+173,6.269285e+173,0.000000e+00,-3.336056e+151,3.338227e+151,0.000000e+00
9.800000e-05,nan,nan,nan,-3.436187e+118,-3.717262e+118,-2.121285e+117,-1.905018e+109,-2.060845e+109,-1.176038e+108,3.696472e+175,-3.698878e+175,0.000000e+00,1.968273e+153,-1.969554e+153,0.000000e+00
9.900000e-05,nan,nan,nan,5.841518e+119,6.319346e+119,3.606184e+118,3.238530e+110,3.503437e+110,1.999264e+109,-2.180919e+177,2.182338e+177,0.000000e+00,-1.161281e+155,1.162037e+155,0.000000e+00
1.000000e-04,nan,nan,nan,-9.930580e+120,-1.074289e+121,-6.130513e+119,-5.505501e+111,-5.955843e+111,-3.398749e+110,1.286742e+179,-1.287579e+179,0.000000e+00,6.851558e+156,-6.856017e+156,0.000000e+00
1.010000e-04,nan,nan,nan,1.688199e+122,1.826291e+122,1.042187e+121,9.359352e+112,1.012493e+113,5.777873e+111,-7.591778e+180,7.596719e+180,0.000000e+00,-4.042419e+158,4.045050e+158,0.000000e+00
1.020000e-04,nan,nan,nan,-2.869938e+123,-3.104694e+123,-1.771718e+122,-1.591090e+114,-1.721239e+114,-9.822383e+112,4.479149e+182,-4.482064e+182,0.000000e+00,2.385027e+160,-2.386580e+160,0.000000e+00
1.030000e-04,nan,nan,nan,4.878894e+124,5.277981e+124,3.011921e+123,2.704853e+115,2.926106e+115,1.669805e+114,-2.642698e+184,2.644418e+184,0.000000e+00,-1.407166e+162,1.408082e+162,0.000000e+00
1.040000e-04,nan,nan,nan,-8.294120e+125,-8.972567e+125,-5.120266e+124,-4.598249e+116,-4.974380e+116,-2.838669e+115,1.559192e+186,-1.560206e+186,0.000000e+00,8.302280e+163,-8.307683e+163,0.000000e+00
1.050000e-04,nan,nan,nan,1.410000e+127,1.525336e+127,8.704452e+125,7.817024e+117,8.456445e+117,4.825737e+116,-9.199231e+187,9.205218e+187,0.000000e+00,-4.898345e+165,4.901533e+165,0.000000e+00
1.060000e-04,nan,nan,nan,-2.397001e+128,-2.593072e+128,-1.479757e+127,-1.328894e+119,-1.437596e+119,-8.203753e+117,5.427546e+189,-5.431079e+189,0.000000e+00,2.890024e+167,-2.891905e+167,0.000000e+00
1.070000e-04,nan,nan,nan,4.074901e+129,4.408222e+129,2.515587e+128,2.259120e+120,2.443913e+120,1.394638e+119,-3.202252e+191,3.204336e+191,0.000000e+00,-1.705114e+169,1.706224e+169,0.000000e+00
1.080000e-04,nan,nan,nan,-6.927332e+130,-7.493978e+130,-4.276497e+129,-3.840504e+121,-4.154652e+121,-2.370885e+120,1.889329e+193,-1.890558e+193,0.000000e+00,1.006017e+171,-1.006672e+171,0.000000e+00
1.090000e-04,nan,nan,nan,1.177646e+132,1.273976e+132,7.270045e+130,6.528857e+122,7.062908e+122,4.030504e+121,-1.114704e+195,1.115430e+195,0.000000e+00,-5.935502e+172,5.939365e+172,0.000000e+00
1.100000e-04,nan,nan,nan,-2.001999e+133,-2.165760e+133,-1.235908e+132,-1.109906e+124,-1.200694e+124,-6.851856e+122,6.576754e+196,-6.581034e+196,0.000000e+00,3.501946e+174,-3.504225e+174,0.000000e+00
1.110000e-04,nan,nan,nan,3.403398e+134,3.681791e+134,2.101043e+133,1.886840e+125,2.041180e+125,1.164816e+124,-3.880285e+198,3.882810e+198,0.000000e+00,-2.066148e+176,2.067493e+176,0.000000e+00
1.120000e-04,nan,nan,nan,-5.785777e+135,-6.259045e+135,-3.571773e+134,-3.207627e+126,-3.470007e+126,-1.980186e+125,2.289368e+200,-2.290858e+200,0.000000e+00,1.219027e+178,-1.219821e+178,0.000000e+00
1.130000e-04,nan,nan,nan,9.835821e+136,1.064038e+137,6.072015e+135,5.452966e+127,5.899011e+127,3.366317e+126,-1.350727e+202,1.351606e+202,0.000000e+00,-7.192262e+179,7.196943e+179,0.000000e+00
1.140000e-04,nan,nan,nan,-1.672090e+138,-1.808864e+138,-1.032242e+137,-9.270043e+128,-1.002832e+129,-5.722739e+127,7.969290e+203,-7.974477e+203,0.000000e+00,4.243434e+181,-4.246196e+181,0.000000e+00
