Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s),Fx (N),Fy (N),Fz (N),¦Øx (rad/s),¦Øy (rad/s),¦Øz (rad/s),¦Óx (N¡¤m),¦Óy (N¡¤m),¦Óz (N¡¤m)
1.000000e-06,5.060922e-07,5.051230e-07,1.158093e-09,6.345020e-03,4.869447e-03,1.158093e-03,3.845844e-12,3.073235e-12,6.063758e-13,-3.540644e+02,3.540644e+02,0.000000e+00,-1.853877e-20,1.853877e-20,0.000000e+00
2.000000e-06,5.180523e-07,5.159577e-07,9.864492e-10,1.232147e-02,1.047131e-02,-1.716433e-04,3.129264e-12,2.933127e-12,-6.962481e-13,-4.953506e+02,4.960293e+02,0.000000e+00,-7.397730e-21,7.433268e-21,0.000000e+00
3.000000e-06,5.302834e-07,5.338184e-07,8.659521e-10,1.264781e-02,1.744614e-02,-1.204971e-04,1.708705e-13,3.652015e-12,2.678008e-14,-5.514867e+02,5.531926e+02,0.000000e+00,-2.939278e-21,2.993062e-21,0.000000e+00
4.000000e-06,5.602939e-07,5.702938e-07,2.000900e-09,3.168679e-02,3.481876e-02,1.134948e-03,9.968787e-12,9.096282e-12,6.573494e-13,-2.090390e+03,2.078691e+03,0.000000e+00,-8.057679e-20,7.987488e-20,0.000000e+00
5.000000e-06,6.185256e-07,6.401141e-07,3.983280e-09,6.341673e-02,6.472763e-02,1.982380e-03,1.661376e-11,1.566025e-11,4.437147e-13,-5.819421e+03,5.727361e+03,0.000000e+00,-1.952516e-19,1.910440e-19,0.000000e+00
6.000000e-06,7.319175e-07,8.125836e-07,4.501237e-09,1.402653e-01,1.465483e-01,5.179573e-04,4.023780e-11,4.284119e-11,-7.667701e-13,-2.454552e+04,2.375938e+04,0.000000e+00,-9.804961e-19,9.441541e-19,0.000000e+00
7.000000e-06,8.538751e-07,1.297654e-06,7.706036e-09,3.004013e-01,3.228286e-01,3.204798e-03,8.384704e-11,9.230017e-11,1.406827e-12,-1.164464e+05,1.055469e+05,0.000000e+00,-4.811922e-18,4.282384e-18,0.000000e+00
8.000000e-06,4.180076e-07,1.965263e-06,9.027254e-09,2.108219e-01,2.113209e-01,1.321218e-03,-4.690366e-11,-5.838530e-11,-9.862404e-13,-3.526049e+05,2.435885e+05,0.000000e+00,-1.236523e-17,7.227844e-18,0.000000e+00
9.000000e-06,-2.813429e-08,2.127306e-06,1.195968e-08,1.351886e-01,-1.739474e-03,2.932425e-03,-3.960151e-11,-1.115582e-10,8.436262e-13,-2.685857e+05,1.245637e+05,0.000000e+00,4.399233e-18,-6.232125e-18,0.000000e+00
1.000000e-05,-4.079531e-07,1.953063e-06,1.218045e-08,1.106173e-01,-1.951800e-01,2.207734e-04,-1.286551e-11,-1.012852e-10,-1.419818e-12,-2.492623e+05,4.794977e+04,0.000000e+00,1.011772e-18,-4.011497e-18,0.000000e+00
1.100000e-05,-6.568703e-07,1.547495e-06,1.138888e-08,1.269507e-01,-3.400869e-01,-7.915710e-04,8.552134e-12,-7.587307e-11,-5.300623e-13,-2.328675e+05,-8.634920e+03,0.000000e+00,8.584274e-19,-2.962767e-18,0.000000e+00
1.200000e-05,-9.429527e-07,9.073406e-07,1.312603e-08,1.682875e-01,-4.397493e-01,1.737144e-03,2.164392e-11,-5.218309e-11,1.324032e-12,-3.893071e+05,-1.291661e+05,0.000000e+00,-8.191159e-18,-6.310996e-18,0.000000e+00
1.300000e-05,-1.288244e-06,2.698448e-07,1.704719e-08,-2.241440e-02,-1.980502e-01,3.921167e-03,-9.985129e-11,1.265534e-10,1.143551e-12,-3.661969e+05,-2.704013e+05,0.000000e+00,1.210052e-18,-7.395059e-18,0.000000e+00
1.400000e-05,-1.600139e-06,-5.378484e-07,2.130087e-08,-2.412942e-01,-1.141439e-01,4.253679e-03,-1.146052e-10,4.393322e-11,1.741028e-13,-2.081988e+05,-4.028132e+05,0.000000e+00,8.272758e-18,-6.933073e-18,0.000000e+00
1.500000e-05,-1.367585e-06,-1.354833e-06,2.786825e-08,-4.127148e-02,-4.243715e-02,6.567377e-03,1.047316e-10,3.754557e-11,1.211450e-12,2.101558e+04,-4.714109e+05,0.000000e+00,1.200164e-17,-3.591765e-18,0.000000e+00
1.600000e-05,-7.989212e-07,-1.692318e-06,3.295993e-08,1.190667e-01,1.154125e-01,5.091683e-03,8.395290e-11,8.264989e-11,-7.726717e-13,1.491732e+05,-3.306564e+05,0.000000e+00,6.710319e-18,7.369889e-18,0.000000e+00
1.700000e-05,-1.199617e-07,-1.611238e-06,3.517451e-08,1.898404e-01,2.941552e-01,2.214578e-03,3.705699e-11,9.358948e-11,-1.506449e-12,2.644971e+05,-2.289591e+05,0.000000e+00,6.038343e-18,5.324858e-18,0.000000e+00
1.800000e-05,6.468768e-07,-1.250805e-06,3.760480e-08,1.596136e-01,3.414705e-01,2.430293e-03,-1.582669e-11,2.477421e-11,1.129483e-13,4.633781e+05,-1.182065e+05,0.000000e+00,1.041338e-17,5.798990e-18,0.000000e+00
1.900000e-05,1.389404e-06,-6.524421e-07,3.867150e-08,1.875246e-01,1.699215e-01,1.066701e-03,1.461416e-11,-8.982286e-11,-7.139753e-13,5.002907e+05,1.155942e+05,0.000000e+00,1.932741e-18,1.224178e-17,0.000000e+00
2.000000e-05,1.766089e-06,2.894556e-07,4.052559e-08,1.168991e-01,1.550931e-01,1.854092e-03,-3.697942e-11,-7.764129e-12,4.122771e-13,3.573176e+05,3.810049e+05,0.000000e+00,-7.486051e-18,1.389687e-17,0.000000e+00
2.100000e-05,1.489495e-06,1.062960e-06,4.195953e-08,-1.192085e-01,8.946065e-02,1.433934e-03,-1.236257e-10,-3.436507e-11,-2.199943e-13,1.019105e+05,4.026608e+05,0.000000e+00,-1.337309e-17,1.133903e-18,0.000000e+00
2.200000e-05,8.480622e-07,1.446045e-06,4.100418e-08,-2.761102e-01,-5.800779e-02,-9.553518e-04,-8.215353e-11,-7.721429e-11,-1.251027e-12,-9.475050e+04,3.509572e+05,0.000000e+00,-1.029715e-17,-2.707195e-18,0.000000e+00
2.300000e-05,-9.378679e-09,1.469653e-06,3.852703e-08,-3.208770e-01,-2.041666e-01,-2.477141e-03,-2.343984e-11,-7.652856e-11,-7.968070e-13,-3.106145e+05,3.003217e+05,0.000000e+00,-1.130261e-17,-2.651270e-18,0.000000e+00
2.400000e-05,-9.493126e-07,1.188069e-06,3.682800e-08,-2.641541e-01,-1.423209e-01,-1.699032e-03,2.970006e-11,3.238230e-11,4.074172e-13,-4.953203e+05,1.177606e+05,0.000000e+00,-9.671176e-18,-9.558874e-18,0.000000e+00
2.500000e-05,-1.726809e-06,4.589955e-07,3.619529e-08,-2.188720e-01,-1.187826e-01,-6.327087e-04,2.370965e-11,1.232467e-11,5.583254e-13,-4.885822e+05,-1.849796e+05,0.000000e+00,3.528084e-19,-1.585144e-17,0.000000e+00
2.600000e-05,-1.833789e-06,-4.402313e-07,3.672193e-08,2.477953e-02,-1.568955e-01,5.266319e-04,1.275756e-10,-1.995591e-11,6.070293e-13,-2.673590e+05,-3.445888e+05,0.000000e+00,1.158322e-17,-8.357116e-18,0.000000e+00
2.700000e-05,-1.411415e-06,-1.091743e-06,3.851880e-08,2.363670e-01,-7.658320e-02,1.796877e-03,1.107870e-10,4.205145e-11,6.650986e-13,-5.463215e+04,-3.557396e+05,0.000000e+00,1.113835e-17,-5.838544e-19,0.000000e+00
2.800000e-05,-6.525702e-07,-1.429751e-06,4.188724e-08,3.628841e-01,6.723749e-02,3.368435e-03,6.624418e-11,7.530434e-11,8.228663e-13,1.451495e+05,-3.581980e+05,0.000000e+00,1.046054e-17,-1.287263e-19,0.000000e+00
2.900000e-05,3.223238e-07,-1.504025e-06,3.897524e-08,3.146932e-01,9.254201e-02,-2.912001e-03,-2.523269e-11,1.324942e-11,-3.288429e-12,3.945112e+05,-2.968430e+05,0.000000e+00,1.305654e-17,3.212540e-18,0.000000e+00
3.000000e-05,1.310385e-06,-1.110236e-06,3.762237e-08,2.513978e-01,9.404086e-02,-1.352868e-03,-3.314141e-11,7.847941e-13,8.163601e-13,5.208565e+05,-4.093241e+04,0.000000e+00,6.615429e-18,1.339945e-17,0.000000e+00
3.100000e-05,1.793858e-06,-2.800832e-07,3.568912e-08,5.952843e-02,1.953529e-01,-1.933244e-03,-1.004626e-10,5.304688e-11,-3.038841e-13,4.081351e+05,2.194375e+05,0.000000e+00,-5.902079e-18,1.363293e-17,0.000000e+00
3.200000e-05,1.658802e-06,5.346073e-07,3.565678e-08,-1.691952e-01,1.911341e-01,-3.234726e-05,-1.197594e-10,-2.208961e-12,9.953073e-13,2.006350e+05,3.271898e+05,0.000000e+00,-1.086468e-17,5.641900e-18,0.000000e+00
3.300000e-05,1.073817e-06,1.151835e-06,3.461277e-08,-3.360117e-01,8.970476e-02,-1.044011e-03,-8.734491e-11,-5.310829e-11,-5.297061e-13,-6.077744e+03,3.987497e+05,0.000000e+00,-1.082345e-17,3.746864e-18,0.000000e+00
3.400000e-05,1.746534e-07,1.507536e-06,3.297092e-08,-3.410052e-01,8.568467e-04,-1.641849e-03,-2.614588e-12,-4.652066e-11,-3.130270e-13,-2.656225e+05,4.048643e+05,0.000000e+00,-1.358973e-17,3.201619e-19,0.000000e+00
3.500000e-05,-8.754575e-07,1.427531e-06,3.070780e-08,-2.829447e-01,-2.400480e-02,-2.263117e-03,3.040042e-11,-1.301753e-11,-3.252954e-13,-4.749013e+05,2.046554e+05,0.000000e+00,-1.095781e-17,-1.048291e-17,0.000000e+00
3.600000e-05,-1.621900e-06,7.792205e-07,2.980672e-08,-1.421363e-01,-1.622868e-01,-9.010849e-04,7.372713e-11,-7.240430e-11,7.131585e-13,-4.691835e+05,-8.937608e+04,0.000000e+00,2.993790e-19,-1.539545e-17,0.000000e+00
3.700000e-05,-1.775734e-06,-8.775520e-08,2.956055e-08,7.527897e-02,-2.262093e-01,-2.461625e-04,1.138384e-10,-3.346973e-11,3.429166e-13,-3.051370e+05,-2.802438e+05,0.000000e+00,8.589456e-18,-9.993809e-18,0.000000e+00
3.800000e-05,-1.399555e-06,-8.807092e-07,3.135919e-08,2.688370e-01,-1.732706e-01,1.798632e-03,1.013468e-10,2.771865e-11,1.070652e-12,-1.079850e+05,-3.968003e+05,0.000000e+00,1.032285e-17,-6.102888e-18,0.000000e+00
3.900000e-05,-6.177803e-07,-1.458140e-06,3.343436e-08,3.307112e-01,-7.068033e-02,2.075174e-03,3.239722e-11,5.371612e-11,1.447968e-13,1.416477e+05,-4.524563e+05,0.000000e+00,1.307074e-17,-2.914137e-18,0.000000e+00
4.000000e-05,4.262455e-07,-1.632427e-06,3.377124e-08,2.937479e-01,-8.527636e-03,3.368763e-04,-1.935390e-11,3.254307e-11,-9.101705e-13,3.954426e+05,-3.245173e+05,0.000000e+00,1.328867e-17,6.698869e-18,0.000000e+00
4.100000e-05,1.323005e-06,-1.178606e-06,3.434385e-08,1.948691e-01,1.581198e-01,5.726135e-04,-5.177286e-11,8.725641e-11,1.234317e-13,4.737141e+05,-4.741655e+04,0.000000e+00,4.098288e-18,1.450896e-17,0.000000e+00
4.200000e-05,1.708672e-06,-3.527041e-07,3.189982e-08,2.739613e-03,2.682481e-01,-2.444033e-03,-1.005987e-10,5.766303e-11,-1.579513e-12,3.754108e+05,1.897373e+05,0.000000e+00,-5.147151e-18,1.241735e-17,0.000000e+00
4.300000e-05,1.543121e-06,5.202525e-07,3.276933e-08,-2.044749e-01,2.575646e-01,8.695159e-04,-1.084973e-10,-5.593884e-12,1.734970e-12,2.073036e+05,3.527060e+05,0.000000e+00,-8.802068e-18,8.533019e-18,0.000000e+00
4.400000e-05,9.248484e-07,1.282241e-06,3.502055e-08,-2.917811e-01,1.707135e-01,2.251219e-03,-4.571343e-11,-4.547512e-11,7.234583e-13,-2.852782e+04,4.716520e+05,0.000000e+00,-1.234811e-17,6.228000e-18,0.000000e+00
4.500000e-05,-4.498486e-08,1.656137e-06,3.532731e-08,-2.978182e-01,5.995117e-02,3.067572e-04,-3.161004e-12,-5.799501e-11,-1.018118e-12,-3.027407e+05,3.987895e+05,0.000000e+00,-1.435775e-17,-3.815073e-18,0.000000e+00
4.600000e-05,-1.016105e-06,1.407272e-06,3.406875e-08,-2.399099e-01,-1.137982e-01,-1.258553e-03,3.032071e-11,-9.097497e-11,-8.195948e-13,-4.495379e+05,1.505945e+05,0.000000e+00,-7.686280e-18,-1.299546e-17,0.000000e+00
4.700000e-05,-1.603447e-06,6.751937e-07,3.296766e-08,-7.933583e-02,-2.508579e-01,-1.101093e-03,8.407638e-11,-7.176429e-11,8.244596e-14,-4.237345e+05,-1.158814e+05,0.000000e+00,1.351061e-18,-1.395264e-17,0.000000e+00
4.800000e-05,-1.652796e-06,-2.466608e-07,3.090355e-08,1.181648e-01,-2.846992e-01,-2.064116e-03,1.034111e-10,-1.771925e-11,-5.042376e-13,-2.849895e+05,-3.206311e+05,0.000000e+00,7.264675e-18,-1.072067e-17,0.000000e+00
4.900000e-05,-1.183233e-06,-1.108536e-06,3.036159e-08,2.557936e-01,-2.150015e-01,-5.419566e-04,7.206227e-11,3.649366e-11,7.970009e-13,-6.471013e+04,-4.585000e+05,0.000000e+00,1.153380e-17,-7.218801e-18,0.000000e+00
5.000000e-05,-2.969775e-07,-1.669412e-06,2.871675e-08,2.795122e-01,-1.114072e-01,-1.644842e-03,1.241905e-11,5.424181e-11,-5.774695e-13,2.201265e+05,-4.459876e+05,0.000000e+00,1.491401e-17,6.551486e-19,0.000000e+00
5.100000e-05,7.216260e-07,-1.618011e-06,2.941763e-08,2.575463e-01,7.016534e-02,7.008882e-04,-1.150131e-11,9.507117e-11,1.228222e-12,4.131168e+05,-2.362222e+05,0.000000e+00,1.010495e-17,1.098329e-17,0.000000e+00
5.200000e-05,1.430562e-06,-1.014703e-06,3.115784e-08,1.231457e-01,2.433274e-01,1.740206e-03,-7.037200e-11,9.066744e-11,5.441856e-13,4.255789e+05,2.161814e+04,0.000000e+00,6.525126e-19,1.350049e-17,0.000000e+00
5.300000e-05,1.650924e-06,-1.310439e-07,3.248513e-08,-6.972424e-02,3.174751e-01,1.327291e-03,-1.009865e-10,3.882367e-11,-2.162017e-13,3.370828e+05,2.438797e+05,0.000000e+00,-4.633641e-18,1.163759e-17,0.000000e+00
5.400000e-05,1.379600e-06,8.129188e-07,3.411339e-08,-2.055070e-01,2.727822e-01,1.628255e-03,-7.109570e-11,-2.340115e-11,1.575843e-13,1.616429e+05,4.353083e+05,0.000000e+00,-9.186012e-18,1.002318e-17,0.000000e+00
5.500000e-05,6.332242e-07,1.535065e-06,3.533646e-08,-2.606100e-01,1.680122e-01,1.223074e-03,-2.885183e-11,-5.485745e-11,-2.121520e-13,-1.163692e+05,4.813423e+05,0.000000e+00,-1.455668e-17,2.410333e-18,0.000000e+00
5.600000e-05,-3.638257e-07,1.686616e-06,3.563201e-08,-2.784243e-01,-1.633138e-02,2.955469e-04,-9.327580e-12,-9.652209e-11,-4.856523e-13,-3.504698e+05,3.179067e+05,0.000000e+00,-1.225747e-17,-8.557468e-18,0.000000e+00
5.700000e-05,-1.191185e-06,1.237763e-06,3.597541e-08,-1.875850e-01,-2.099514e-01,3.434001e-04,4.756338e-11,-1.013792e-10,2.505587e-14,-4.283522e+05,6.500178e+04,0.000000e+00,-4.077913e-18,-1.324207e-17,0.000000e+00
5.800000e-05,-1.625979e-06,3.923996e-07,3.631275e-08,-2.575928e-02,-3.092600e-01,3.373443e-04,8.473172e-11,-5.199783e-11,-3.170782e-15,-3.969269e+05,-1.910963e+05,0.000000e+00,1.645425e-18,-1.340926e-17,0.000000e+00
5.900000e-05,-1.530814e-06,-5.933722e-07,3.368835e-08,1.382204e-01,-2.991128e-01,-2.624406e-03,8.585955e-11,5.313045e-12,-1.550769e-12,-2.360394e+05,-3.966154e+05,0.000000e+00,8.424046e-18,-1.076096e-17,0.000000e+00
6.000000e-05,-9.176143e-07,-1.428206e-06,3.540383e-08,2.268648e-01,-1.993502e-01,1.715482e-03,4.641411e-11,5.223559e-11,2.272360e-12,3.257454e+04,-4.862628e+05,0.000000e+00,1.406459e-17,-4.693926e-18,0.000000e+00
6.100000e-05,4.730537e-08,-1.761234e-06,3.644565e-08,2.743275e-01,-2.794303e-02,1.041821e-03,2.485141e-11,8.974857e-11,-3.527283e-13,2.919764e+05,-3.737268e+05,0.000000e+00,1.358225e-17,5.892372e-18,0.000000e+00
6.200000e-05,9.349355e-07,-1.463651e-06,3.698310e-08,2.162211e-01,1.853093e-01,5.374483e-04,-3.042443e-11,1.116587e-10,-2.640890e-13,4.017381e+05,-1.418372e+05,0.000000e+00,5.747107e-18,1.214171e-17,0.000000e+00
6.300000e-05,1.478281e-06,-7.220304e-07,3.611385e-08,6.409034e-02,3.221741e-01,-8.692503e-04,-7.965548e-11,7.166220e-11,-7.365457e-13,4.075406e+05,1.009424e+05,0.000000e+00,3.038191e-19,1.271191e-17,0.000000e+00
6.400000e-05,1.583051e-06,2.582017e-07,3.434002e-08,-7.931493e-02,3.274947e-01,-1.773825e-03,-7.508683e-11,2.785858e-12,-4.736342e-13,3.125160e+05,3.464619e+05,0.000000e+00,-4.975479e-18,1.285537e-17,0.000000e+00
6.500000e-05,1.151388e-06,1.194429e-06,3.586452e-08,-1.827001e-01,2.494044e-01,1.524500e-03,-5.413232e-11,-4.088795e-11,1.726999e-12,6.839508e+04,4.856722e+05,0.000000e+00,-1.278214e-17,7.289035e-18,0.000000e+00
6.600000e-05,2.806887e-07,1.702718e-06,3.772889e-08,-2.627154e-01,8.648102e-02,1.864366e-03,-4.189596e-11,-8.530649e-11,1.779536e-13,-2.117766e+05,4.247865e+05,0.000000e+00,-1.466976e-17,-3.187969e-18,0.000000e+00
6.700000e-05,-6.698666e-07,1.593375e-06,4.142910e-08,-2.518710e-01,-1.220820e-01,3.700215e-03,5.678153e-12,-1.092033e-10,9.612484e-13,-3.838343e+05,2.192243e+05,0.000000e+00,-9.008920e-18,-1.076321e-17,0.000000e+00
6.800000e-05,-1.371652e-06,9.632300e-07,4.423836e-08,-1.322555e-01,-2.818283e-01,2.809255e-03,6.263051e-11,-8.364300e-11,-4.665058e-13,-4.332134e+05,-2.988969e+04,0.000000e+00,-2.585481e-18,-1.304358e-17,0.000000e+00
6.900000e-05,-1.640807e-06,1.487351e-08,4.827855e-08,2.381549e-02,-3.273575e-01,4.040194e-03,8.171858e-11,-2.383900e-11,6.445180e-13,-3.636027e+05,-2.829703e+05,0.000000e+00,3.644805e-18,-1.325127e-17,0.000000e+00
7.000000e-05,-1.373233e-06,-9.859881e-07,5.031334e-08,1.427588e-01,-2.710910e-01,2.034790e-03,6.227860e-11,2.946105e-11,-1.050027e-12,-1.486204e+05,-4.639232e+05,0.000000e+00,1.125645e-17,-9.474670e-18,0.000000e+00
7.100000e-05,-5.989147e-07,-1.644470e-06,4.952041e-08,2.477967e-01,-1.252185e-01,-7.929322e-04,5.499771e-11,7.637866e-11,-1.480592e-12,1.336989e+05,-4.545744e+05,0.000000e+00,1.478220e-17,4.895023e-19,0.000000e+00
7.200000e-05,3.692836e-07,-1.714475e-06,4.721482e-08,2.704515e-01,7.612638e-02,-2.305585e-03,1.186202e-11,1.054239e-10,-7.920232e-13,3.404855e+05,-2.863571e+05,0.000000e+00,1.082732e-17,8.807836e-18,0.000000e+00
7.300000e-05,1.163665e-06,-1.226708e-06,4.618906e-08,1.754919e-01,2.565155e-01,-1.025760e-03,-4.972077e-11,9.445154e-11,6.701147e-13,4.211474e+05,-5.316631e+04,0.000000e+00,4.223446e-18,1.220984e-17,0.000000e+00
7.400000e-05,1.587445e-06,-3.577335e-07,4.422510e-08,2.237733e-02,3.350478e-01,-1.963966e-03,-8.017058e-11,4.111938e-11,-4.912433e-13,4.027967e+05,2.010281e+05,0.000000e+00,-9.608379e-19,1.330959e-17,0.000000e+00
7.500000e-05,1.505747e-06,6.610360e-07,4.028143e-08,-1.073355e-01,3.046003e-01,-3.943665e-03,-6.791747e-11,-1.594226e-11,-1.036568e-12,2.376317e+05,4.199383e+05,0.000000e+00,-8.648019e-18,1.146211e-17,0.000000e+00
7.600000e-05,8.723586e-07,1.453551e-06,3.416868e-08,-2.303669e-01,1.848934e-01,-6.112749e-03,-6.441908e-11,-6.267837e-11,-1.135730e-12,-3.963404e+04,4.747726e+05,0.000000e+00,-1.451760e-17,2.871119e-18,0.000000e+00
7.700000e-05,-7.148801e-08,1.716953e-06,2.786399e-08,-2.847574e-01,-3.719753e-03,-6.304693e-03,-2.847882e-11,-9.875764e-11,-1.005012e-13,-2.869349e+05,3.526003e+05,0.000000e+00,-1.294864e-17,-6.396928e-18,0.000000e+00
7.800000e-05,-9.525446e-07,1.385893e-06,2.326787e-08,-2.234322e-01,-2.029581e-01,-4.596121e-03,3.210979e-11,-1.043209e-10,8.946061e-13,-4.149076e+05,1.285436e+05,0.000000e+00,-6.700635e-18,-1.173158e-17,0.000000e+00
7.900000e-05,-1.529491e-06,6.032277e-07,2.082661e-08,-8.937799e-02,-3.103414e-01,-2.441262e-03,7.019064e-11,-5.622577e-11,1.128281e-12,-4.335277e+05,-1.324838e+05,0.000000e+00,-9.749506e-19,-1.366736e-17,0.000000e+00
8.000000e-05,-1.627597e-06,-4.143395e-07,1.503064e-08,4.679591e-02,-3.026920e-01,-5.795973e-03,7.130048e-11,4.005204e-12,-1.756522e-12,-3.010454e+05,-3.766117e+05,0.000000e+00,6.936760e-18,-1.278251e-17,0.000000e+00
8.100000e-05,-1.133890e-06,-1.303834e-06,9.940992e-09,1.971018e-01,-2.110419e-01,-5.089644e-03,7.869998e-11,4.798786e-11,3.698327e-13,-3.842734e+04,-4.727187e+05,0.000000e+00,1.375065e-17,-5.032152e-18,0.000000e+00
8.200000e-05,-2.461260e-07,-1.717491e-06,5.466739e-09,2.864399e-01,-3.224948e-02,-4.474254e-03,4.677730e-11,9.361551e-11,3.222177e-13,2.191954e+05,-3.930801e+05,0.000000e+00,1.348910e-17,4.169865e-18,0.000000e+00
8.300000e-05,6.973214e-07,-1.551360e-06,1.043037e-11,2.577895e-01,1.609929e-01,-5.456308e-03,-1.500131e-11,1.011815e-10,-5.142026e-13,3.920593e+05,-2.008516e+05,0.000000e+00,9.051131e-18,1.006507e-17,0.000000e+00
8.400000e-05,1.398915e-06,-8.825605e-07,-5.222564e-09,1.360678e-01,2.939724e-01,-5.232995e-03,-6.373329e-11,6.962790e-11,1.169267e-13,4.469662e+05,5.007561e+04,0.000000e+00,2.874919e-18,1.313852e-17,0.000000e+00
8.500000e-05,1.646250e-06,8.932672e-08,-7.271483e-09,-1.777265e-02,3.204730e-01,-2.048919e-03,-8.055069e-11,1.387565e-11,1.667178e-12,3.590778e+05,3.058035e+05,0.000000e+00,-4.601828e-18,1.338988e-17,0.000000e+00
8.600000e-05,1.319798e-06,1.050969e-06,-7.874038e-09,-1.630113e-01,2.525498e-01,-6.025548e-04,-7.604676e-11,-3.556449e-11,7.573143e-13,1.252338e+05,4.613759e+05,0.000000e+00,-1.224404e-17,8.145751e-18,0.000000e+00
8.700000e-05,5.219921e-07,1.625479e-06,-1.377972e-08,-2.730487e-01,9.532102e-02,-5.905687e-03,-5.761544e-11,-8.232481e-11,-2.776714e-12,-1.479306e+05,4.332273e+05,0.000000e+00,-1.430285e-17,-1.473855e-18,0.000000e+00
8.800000e-05,-4.219756e-07,1.618423e-06,-2.177676e-08,-2.840107e-01,-1.107422e-01,-7.997034e-03,-5.739711e-12,-1.078945e-10,-1.095027e-12,-3.456210e+05,2.652786e+05,0.000000e+00,-1.035105e-17,-8.793775e-18,0.000000e+00
8.900000e-05,-1.239890e-06,1.090076e-06,-2.817627e-08,-1.908654e-01,-2.479468e-01,-6.399510e-03,4.877078e-11,-7.184012e-11,8.364618e-13,-4.569618e+05,2.301246e+04,0.000000e+00,-5.829794e-18,-1.268502e-17,0.000000e+00
9.000000e-05,-1.660694e-06,1.746970e-07,-3.493770e-08,-4.666535e-02,-3.034567e-01,-6.761428e-03,7.550296e-11,-2.906492e-11,-1.894997e-13,-4.071047e+05,-2.459441e+05,0.000000e+00,2.610515e-18,-1.408253e-17,0.000000e+00
9.100000e-05,-1.503156e-06,-8.263870e-07,-4.109547e-08,1.140693e-01,-2.661781e-01,-6.157777e-03,8.416046e-11,1.951900e-11,3.160707e-13,-1.979351e+05,-4.319790e+05,0.000000e+00,1.095209e-17,-9.740762e-18,0.000000e+00
9.200000e-05,-8.132917e-07,-1.527296e-06,-4.289272e-08,2.528659e-01,-1.290509e-01,-1.797247e-03,7.267371e-11,7.179965e-11,2.283168e-12,7.397326e+04,-4.513588e+05,0.000000e+00,1.423709e-17,-1.014724e-18,0.000000e+00
9.300000e-05,1.395132e-07,-1.702388e-06,-4.426189e-08,2.948447e-01,5.689825e-02,-1.369170e-03,2.198005e-11,9.736275e-11,2.241411e-13,3.051510e+05,-3.272813e+05,0.000000e+00,1.210444e-17,6.496681e-18,0.000000e+00
9.400000e-05,1.047213e-06,-1.319423e-06,-4.403593e-08,2.256556e-01,2.154635e-01,2.259620e-04,-3.622728e-11,8.302460e-11,8.352090e-13,4.466766e+05,-1.043097e+05,0.000000e+00,7.410261e-18,1.167476e-17,0.000000e+00
9.500000e-05,1.597614e-06,-4.886721e-07,-4.484478e-08,7.960177e-02,3.068397e-01,-8.088501e-04,-7.647363e-11,4.784445e-11,-5.418264e-13,4.357083e+05,1.622842e+05,0.000000e+00,-5.743013e-19,1.395883e-17,0.000000e+00
9.600000e-05,1.581770e-06,4.987135e-07,-4.397479e-08,-1.027366e-01,2.997691e-01,8.699925e-04,-9.547216e-11,-3.702166e-12,8.790399e-13,2.686376e+05,3.733859e+05,0.000000e+00,-8.747800e-18,1.105326e-17,0.000000e+00
9.700000e-05,1.019223e-06,1.308138e-06,-4.479917e-08,-2.437958e-01,1.917656e-01,-8.243796e-04,-7.385841e-11,-5.655050e-11,-8.871711e-13,9.023538e+03,4.615496e+05,0.000000e+00,-1.359336e-17,4.616239e-18,0.000000e+00
9.800000e-05,9.954870e-08,1.660238e-06,-4.514928e-08,-3.058289e-01,2.316368e-02,-3.501120e-04,-3.248044e-11,-8.827976e-11,2.483259e-13,-2.536413e+05,3.850541e+05,0.000000e+00,-1.375310e-17,-4.005295e-18,0.000000e+00
9.900000e-05,-8.600093e-07,1.435756e-06,-4.433565e-08,-2.623074e-01,-1.493703e-01,8.136289e-04,2.278781e-11,-9.033858e-11,6.093333e-13,-4.276026e+05,1.735775e+05,0.000000e+00,-9.108593e-18,-1.107289e-17,0.000000e+00
1.000000e-04,-1.548300e-06,7.125146e-07,-4.427110e-08,-1.355428e-01,-2.565720e-01,6.454757e-05,6.637378e-11,-5.613070e-11,-3.922181e-13,-4.574893e+05,-1.021497e+05,0.000000e+00,-1.564863e-18,-1.443705e-17,0.000000e+00
1.010000e-04,-1.680678e-06,-2.516370e-07,-4.257689e-08,5.755324e-02,-2.915517e-01,1.694209e-03,1.011048e-10,-1.831532e-11,8.532889e-13,-3.135089e+05,-3.244662e+05,0.000000e+00,7.538793e-18,-1.164046e-17,0.000000e+00
1.020000e-04,-1.245454e-06,-1.128888e-06,-4.318490e-08,2.231770e-01,-2.151467e-01,-6.080043e-04,8.672043e-11,4.000558e-11,-1.205436e-12,-7.782578e+04,-4.475576e+05,0.000000e+00,1.234034e-17,-6.445049e-18,0.000000e+00
1.030000e-04,-3.823972e-07,-1.656720e-06,-4.474292e-08,2.921961e-01,-7.630427e-02,-1.558027e-03,3.613829e-11,7.269773e-11,-4.974305e-13,1.970307e+05,-4.307432e+05,0.000000e+00,1.439145e-17,8.803980e-19,0.000000e+00
