Particle_ID,Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s)
2,0.05200000000000004,3.7506614443824564e-06,9.523340194872254e-07,-4.5579714724452043e-07,-5.215074466722714e-05,4.2828385177039465e-05,2.8885835605193365e-05
2,0.05400000000000004,3.6486143122607633e-06,9.77970863843738e-07,-5.166727833839203e-07,-0.00010204713212169331,2.5636844356512683e-05,-6.087563613939989e-05
2,0.05600000000000004,3.6228870150194785e-06,9.908268224575297e-07,-4.7239358132678936e-07,-2.5727297241284967e-05,1.2855958613791633e-05,4.427920205713096e-05
2,0.058000000000000045,3.6042237669684854e-06,1.000344915362095e-06,-4.750510161961193e-07,-1.8663248050993202e-05,9.518092904565276e-06,-2.6574348693299133e-06
2,0.060000000000000046,3.626147629650763e-06,1.0226125954410947e-06,-5.012968714011471e-07,2.192386268227749e-05,2.2267680078999916e-05,-2.624585520502778e-05
2,0.06200000000000005,3.630106361609044e-06,1.0032041138530767e-06,-5.102979981072631e-07,3.958731958281094e-06,-1.940848158801803e-05,-9.001126706116003e-06
2,0.06400000000000004,3.6486631409899317e-06,9.969642508804512e-07,-5.213708679976952e-07,1.855677938088756e-05,-6.239862972625443e-06,-1.107286989043208e-05
2,0.06600000000000004,3.6233908809557317e-06,1.000093700559641e-06,-4.9578535125641e-07,-2.5272260034199957e-05,3.1294496791897383e-06,2.558551674128522e-05
2,0.06800000000000005,3.625851353887253e-06,1.0222353768773852e-06,-5.201594487536072e-07,2.4604729315210804e-06,2.2141676317744182e-05,-2.4374097497197182e-05
2,0.07000000000000005,3.663637161859127e-06,1.038871569636002e-06,-5.308608789936163e-07,3.778580797187378e-05,1.6636192758616738e-05,-1.0701430240009055e-05
2,0.07200000000000005,3.7352776212690567e-06,1.0446427055530288e-06,-5.612288464293902e-07,7.164045940992972e-05,5.771135917026876e-06,-3.036796743577394e-05
2,0.07400000000000005,3.702189535156533e-06,1.0238157264251086e-06,-5.301124182474778e-07,-3.308808611252342e-05,-2.0826979127920106e-05,3.111642818191243e-05
2,0.07600000000000005,3.645030206373502e-06,1.0099714137177971e-06,-5.250723190719066e-07,-5.715932878303086e-05,-1.3844312707311447e-05,5.0400991755712715e-06
2,0.07800000000000006,3.646768521765397e-06,1.0789802095780797e-06,-5.581231836480842e-07,1.7383153918950898e-06,6.900879586028264e-05,-3.3050864576177615e-05
2,0.08000000000000006,3.647024750192559e-06,1.1095305846675351e-06,-5.447943961752829e-07,2.5622842716198475e-07,3.0550375089455397e-05,1.3328787472801219e-05
2,0.08200000000000006,3.6691622957425875e-06,1.0978467081328816e-06,-5.088918372037996e-07,2.2137545550028565e-05,-1.168387653465357e-05,3.5902558971483354e-05
2,0.08400000000000006,3.65161007136887e-06,1.1158566907136295e-06,-5.473459496040933e-07,-1.7552224373717743e-05,1.8009982580747963e-05,-3.845411240029367e-05
2,0.08600000000000006,3.6499988657921793e-06,1.145226676005357e-06,-5.618309529929939e-07,-1.6112055766906652e-06,2.936998529172741e-05,-1.4485003388900605e-05
2,0.08800000000000006,3.619638520836476e-06,1.1436103976262232e-06,-5.9233488914904e-07,-3.0360344955703505e-05,-1.616278379133664e-06,-3.050393615604608e-05
2,0.09000000000000007,3.61058572250575e-06,1.1518581956613466e-06,-5.96705144791543e-07,-9.052798330725658e-06,8.247798035123521e-06,-4.37025564250305e-06
2,0.09200000000000007,3.6052444947351455e-06,1.1525448736164954e-06,-5.939655549928274e-07,-5.341227770604601e-06,6.866779551488024e-07,2.739589798715681e-06
2,0.09400000000000007,3.6052982948312184e-06,1.1144847687543806e-06,-5.557383870157304e-07,5.380009607297437e-08,-3.8060104862114704e-05,3.822716797709696e-05
2,0.09600000000000007,3.5883766594960767e-06,1.1022461771539507e-06,-5.757016974835451e-07,-1.6921635335141653e-05,-1.2238591600429842e-05,-1.9963310467814745e-05
2,0.09800000000000007,3.6146766366806704e-06,1.091831773622414e-06,-5.515816745940574e-07,2.6299977184593886e-05,-1.041440353153666e-05,2.4120022889487756e-05
2,0.10000000000000007,3.5718511826506795e-06,1.0738024593635124e-06,-6.076059693739813e-07,-4.282545402999097e-05,-1.8029314258901663e-05,-5.6024294779923904e-05
2,0.10200000000000008,3.545502766888587e-06,1.064283331309547e-06,-5.778980702918586e-07,-2.63484157620927e-05,-9.519128053965372e-06,2.9707899082122715e-05
2,0.10400000000000008,3.5682773985515453e-06,1.059629335629378e-06,-5.600899480181217e-07,2.2774631662958487e-05,-4.653995680168861e-06,1.7808122273736888e-05
2,0.10600000000000008,3.5115410194938575e-06,1.0505771464040553e-06,-5.772841247035373e-07,-5.673637905768786e-05,-9.052189225322798e-06,-1.7194176685415564e-05
2,0.10800000000000008,3.502288469149314e-06,1.0307719630509416e-06,-6.025449133252352e-07,-9.252550344543533e-06,-1.980518335311372e-05,-2.5260788621697925e-05
2,0.11000000000000008,3.538291553332841e-06,1.0759352216864464e-06,-6.233357373034818e-07,3.60030841835269e-05,4.5163258635504894e-05,-2.0790823978246693e-05
2,0.11200000000000009,3.5218536444659944e-06,1.0505443151205113e-06,-5.906128621569005e-07,-1.643790886684672e-05,-2.539090656593522e-05,3.2722875146581284e-05
2,0.11400000000000009,3.5102024639055693e-06,1.0474257494718264e-06,-5.705584482378086e-07,-1.1651180560425314e-05,-3.1185656486849244e-06,2.0054413919091956e-05
2,0.11600000000000009,3.4303805110896546e-06,1.1134785896130348e-06,-5.79444819747931e-07,-7.982195281591451e-05,6.605284014120824e-05,-8.886371510122425e-06
2,0.11800000000000009,3.4840101456816344e-06,1.1663709327652775e-06,-5.824411054552453e-07,5.362963459197982e-05,5.2892343152242666e-05,-2.996285707314368e-06
2,0.12000000000000009,3.4889730593287455e-06,1.131369287543718e-06,-5.397432963443985e-07,4.9629136471111845e-06,-3.500164522155949e-05,4.269780911084682e-05
2,0.1220000000000001,3.4876316882988087e-06,1.1540922292130336e-06,-5.47819828069459e-07,-1.3413710299369072e-06,2.2722941669315614e-05,-8.076531725060434e-06
2,0.1240000000000001,3.5581795438169668e-06,1.1985608167817144e-06,-6.03128233913228e-07,7.054785551815788e-05,4.4468587568680825e-05,-5.530840584376898e-05
2,0.12600000000000008,3.574718296004817e-06,1.1968568645201038e-06,-5.431977893666704e-07,1.653875218785014e-05,-1.703952261610666e-06,5.993044454655759e-05
2,0.12800000000000009,3.580031237599976e-06,1.1880512749771393e-06,-5.370296284089976e-07,5.3129415951593e-06,-8.805589542964397e-06,6.1681609576727595e-06
2,0.1300000000000001,3.5530512253986924e-06,1.2269590377877447e-06,-4.796087990674646e-07,-2.6980012201283735e-05,3.890776281060538e-05,5.7420829341532985e-05
2,0.1320000000000001,3.6150791578252058e-06,1.2318982111439964e-06,-5.167350020297864e-07,6.202793242651316e-05,4.939173356251803e-06,-3.7126202962321906e-05
2,0.1340000000000001,3.625892535814566e-06,1.2232644376656623e-06,-5.532625173994712e-07,1.0813377989360228e-05,-8.633773478334191e-06,-3.652751536968477e-05
2,0.1360000000000001,3.5662205986833458e-06,1.188854984337589e-06,-5.83140323679522e-07,-5.9671937131220455e-05,-3.4409453328073324e-05,-2.9877806280050875e-05
2,0.1380000000000001,3.6161766678782363e-06,1.2072344277188173e-06,-5.970902989007808e-07,4.9956069194890575e-05,1.8379443381228384e-05,-1.3949975221258726e-05
2,0.1400000000000001,3.60372626778488e-06,1.2171323478299609e-06,-5.631381507197182e-07,-1.2450400093356609e-05,9.897920111143676e-06,3.395214818106254e-05
2,0.1420000000000001,3.5881412996181845e-06,1.1434673819795158e-06,-5.722270926282315e-07,-1.558496816669521e-05,-7.36649658504452e-05,-9.088941908513307e-06
2,0.1440000000000001,3.5079785033030724e-06,1.2011799377902303e-06,-5.395508697825403e-07,-8.01627963151123e-05,5.771255581071442e-05,3.26762228456912e-05
2,0.1460000000000001,3.569222144984063e-06,1.2527379324685331e-06,-5.646594933910341e-07,6.124364168099036e-05,5.15579946783028e-05,-2.5108623608493773e-05
2,0.1480000000000001,3.5711236893981045e-06,1.2265528268839545e-06,-5.532606385615288e-07,1.9015444140417315e-06,-2.618510558457869e-05,1.139885482950526e-05
2,0.1500000000000001,3.622690048986926e-06,1.2418100923112273e-06,-5.90674127647749e-07,5.156635958882152e-05,1.5257265427272836e-05,-3.741348908622022e-05
2,0.1520000000000001,3.640156267772658e-06,1.2415854240494821e-06,-5.893726492878139e-07,1.746621878573206e-05,-2.2466826174524596e-07,1.3014783599352016e-06
2,0.1540000000000001,3.6532198595009126e-06,1.2422379842528799e-06,-5.598250375544828e-07,1.3063591728254559e-05,6.525602033977127e-07,2.9547611733331095e-05
2,0.1560000000000001,3.730053755778556e-06,1.2312696246186058e-06,-5.438095820425768e-07,7.683389627764333e-05,-1.0968359634273915e-05,1.6015455511906066e-05
2,0.1580000000000001,3.7103000356687906e-06,1.244375272991679e-06,-5.439345556254844e-07,-1.975372010976548e-05,1.3105648373073161e-05,-1.2497358290760214e-07
2,0.16000000000000011,3.7350319674106647e-06,1.2362302240052303e-06,-5.501527602300582e-07,2.4731931741873865e-05,-8.145048986448779e-06,-6.218204604573803e-06
2,0.16200000000000012,3.7238721824105837e-06,1.231645500352126e-06,-5.24092665771135e-07,-1.1159785000080992e-05,-4.584723653104281e-06,2.606009445892314e-05
2,0.16400000000000012,3.775792357774707e-06,1.2174807267171124e-06,-5.931573908886791e-07,5.1920175364123394e-05,-1.4164773635013628e-05,-6.906472511754404e-05
2,0.16600000000000012,3.7465809304993318e-06,1.2003273838360885e-06,-6.128086359236672e-07,-2.9211427275375273e-05,-1.7153342881023985e-05,-1.9651245034988043e-05
2,0.16800000000000012,3.7507399187124154e-06,1.2318311152252865e-06,-5.801219647905796e-07,4.158988213083533e-06,3.150373138919794e-05,3.268667113308761e-05
2,0.17000000000000012,3.7228222355392682e-06,1.2505922467831355e-06,-5.664826966142415e-07,-2.7917683173147225e-05,1.876113155784906e-05,1.363926817633805e-05
2,0.17200000000000013,3.736968287085812e-06,1.2563968354985107e-06,-5.830285665286327e-07,1.4146051546543507e-05,5.804588715375166e-06,-1.654586991439117e-05
2,0.17400000000000013,3.6811490608508157e-06,1.2539195769705465e-06,-5.750268057959438e-07,-5.581922623499623e-05,-2.477258527964149e-06,8.00176073268886e-06
2,0.17600000000000013,3.667831540743126e-06,1.2875431430837234e-06,-5.362921810351115e-07,-1.331752010768955e-05,3.362356611317691e-05,3.873462476083228e-05
2,0.17800000000000013,3.6303324076165956e-06,1.2620216769529536e-06,-5.330654804432638e-07,-3.749913312653028e-05,-2.5521466130769666e-05,3.2267005918476264e-06
2,0.18000000000000013,3.6203362624307306e-06,1.2883957850865423e-06,-5.478585865921025e-07,-9.996145185864875e-06,2.637410813358868e-05,-1.4793106148838638e-05
2,0.18200000000000013,3.5849416328874767e-06,1.2214874803790512e-06,-5.152645992062623e-07,-3.53946295432537e-05,-6.690830470749112e-05,3.2593987385840134e-05
2,0.18400000000000014,3.514274290290948e-06,1.2158894425758474e-06,-4.913108511013527e-07,-7.066734259652895e-05,-5.598037803203777e-06,2.3953748104909678e-05
2,0.18600000000000014,3.580336854757776e-06,1.1991139743406093e-06,-4.6567635506443087e-07,6.606256446682818e-05,-1.6775468235238083e-05,2.5634496036921864e-05
2,0.18800000000000014,3.600084608900326e-06,1.218993592435987e-06,-5.128446588437656e-07,1.974775414254985e-05,1.987961809537775e-05,-4.7168303779334715e-05
2,0.19000000000000014,3.5862166235094928e-06,1.192731922862897e-06,-5.17885387312896e-07,-1.3867985390833147e-05,-2.6261669573090144e-05,-5.0407284691303055e-06
2,0.19200000000000014,3.6567453697659755e-06,1.1728348811691205e-06,-5.639774765166059e-07,7.052874625648292e-05,-1.9897041693776425e-05,-4.6092089203709874e-05
2,0.19400000000000014,3.6679700738056355e-06,1.1652531200199752e-06,-5.815587818811571e-07,1.1224704039659965e-05,-7.581761149145251e-06,-1.7581305364551197e-05
2,0.19600000000000015,3.6801942692342565e-06,1.1729559035271862e-06,-6.470601726004034e-07,1.222419542862096e-05,7.702783507211013e-06,-6.55013907192463e-05
2,0.19800000000000015,3.676715149483065e-06,1.1829027404923084e-06,-6.319141573000585e-07,-3.479119751191439e-06,9.946836965122192e-06,1.5146015300344884e-05
2,0.20000000000000015,3.6805136407198066e-06,1.1778813944644301e-06,-6.558487794837372e-07,3.7984912367415398e-06,-5.021346027878197e-06,-2.393462218367871e-05
2,0.20200000000000015,3.680228659738636e-06,1.1413884089858937e-06,-6.524939211340322e-07,-2.8498098117091226e-07,-3.649298547853635e-05,3.3548583497048985e-06
2,0.20400000000000015,3.6601620945161447e-06,1.1299840452659857e-06,-6.227200321455473e-07,-2.0066565222491265e-05,-1.1404363719907938e-05,2.9773888988484993e-05
2,0.20600000000000016,3.6330750990083903e-06,1.1500851097876304e-06,-5.863843993926126e-07,-2.7086995507754215e-05,2.0101064521644778e-05,3.633563275293461e-05
2,0.20800000000000016,3.5564195760914823e-06,1.1897270256384165e-06,-5.840976050320203e-07,-7.665552291690805e-05,3.964191585078604e-05,2.286794360592362e-06
2,0.21000000000000016,3.5744926098337066e-06,1.1403267708000445e-06,-5.41746895612854e-07,1.807303374222437e-05,-4.94002548383719e-05,4.235070941916632e-05
2,0.21200000000000016,3.5618347188078495e-06,1.1503962572385053e-06,-4.893127482455103e-07,-1.2657891025856963e-05,1.0069486438460755e-05,5.2434147367343724e-05
2,0.21400000000000016,3.5876604715498208e-06,1.1667353918655884e-06,-5.406080478337689e-07,2.5825752741971464e-05,1.6339134627083147e-05,-5.12952995882586e-05
2,0.21600000000000016,3.6103311173156397e-06,1.1770432668189334e-06,-5.528869136678475e-07,2.2670645765819085e-05,1.0307874953345105e-05,-1.2278865834078606e-05
2,0.21800000000000017,3.666855410900772e-06,1.2319216594392678e-06,-5.336240886964365e-07,5.652429358513232e-05,5.487839262033441e-05,1.9262824971410957e-05
2,0.22000000000000017,3.6757677156099445e-06,1.2621142625516298e-06,-5.244836100681042e-07,8.912304709172449e-06,3.019260311236206e-05,9.140478628332398e-06
2,0.22200000000000017,3.681042070434634e-06,1.2921379559224604e-06,-5.566779886120481e-07,5.274354824689702e-06,3.0023693370830695e-05,-3.219437854394394e-05
2,0.22400000000000017,3.647581970978676e-06,1.3037583646453928e-06,-5.391246820404897e-07,-3.346009945595816e-05,1.1620408722932402e-05,1.755330657155842e-05
2,0.22600000000000017,3.66242928538369e-06,1.300081049139947e-06,-5.191483808109492e-07,1.4847314405014166e-05,-3.677315505445753e-06,1.9976301229540457e-05
2,0.22800000000000017,3.6856240744424513e-06,1.2587163451129212e-06,-5.396527867186648e-07,2.3194789058761335e-05,-4.136470402702588e-05,-2.050440590771556e-05
2,0.23000000000000018,3.692084109694167e-06,1.2950093847696205e-06,-5.464964894617044e-07,6.460035251715488e-06,3.629303965669942e-05,-6.843702743039544e-06
2,0.23200000000000018,3.724432544747214e-06,1.3133965066626341e-06,-5.315452603773709e-07,3.23484350530471e-05,1.8387121893013673e-05,1.4951229084333419e-05
2,0.23400000000000018,3.7078433918699285e-06,1.2577275417311371e-06,-5.329059765405739e-07,-1.658915287728572e-05,-5.566896493149697e-05,-1.3607161632029108e-06
2,0.23600000000000018,3.7014808169206985e-06,1.2346147427439888e-06,-5.384509955040135e-07,-6.362574949230047e-06,-2.3112798987148417e-05,-5.545018963439673e-06
2,0.23800000000000018,3.7227830765333074e-06,1.2627787770282786e-06,-5.231163305571047e-07,2.1302259612609066e-05,2.8164034284289807e-05,1.5334664946908864e-05
2,0.24000000000000019,3.727653120574548e-06,1.2081597639821825e-06,-5.705402789515877e-07,4.8700440412407e-06,-5.461901304609597e-05,-4.742394839448303e-05
2,0.2420000000000002,3.720121990042266e-06,1.1407639363216574e-06,-5.834944588627581e-07,-7.531130532281813e-06,-6.739582766052521e-05,-1.2954179911170458e-05
2,0.2440000000000002,3.6710048543450614e-06,1.042807513059067e-06,-6.09940943224019e-07,-4.911713569720491e-05,-9.795642326259036e-05,-2.6446484361260858e-05
2,0.2460000000000002,3.6336029632425272e-06,1.0730666956695723e-06,-6.240727941087577e-07,-3.7401891102534254e-05,3.025918261050528e-05,-1.4131850884738798e-05
2,0.2480000000000002,3.5472541656264346e-06,1.042604602307116e-06,-6.439523025457929e-07,-8.634879761609255e-05,-3.0462093362456235e-05,-1.9879508437035143e-05
2,0.25000000000000017,3.5649588508208505e-06,1.0406322230419306e-06,-6.170279479605018e-07,1.770468519441588e-05,-1.9723792651853816e-06,2.6924354585291005e-05
2,0.25200000000000017,3.5497099795132215e-06,1.044974480109599e-06,-6.197616743633495e-07,-1.5248871307628934e-05,4.342257067668434e-06,-2.733726402847635e-06
2,0.25400000000000017,3.5761266449389835e-06,1.0706171895216424e-06,-5.262081882584783e-07,2.6416665425761865e-05,2.56427094120434e-05,9.355348610487114e-05
2,0.25600000000000017,3.6418443809860565e-06,1.0375998276120863e-06,-5.273804733060539e-07,6.571773604707285e-05,-3.3017361909556115e-05,-1.1722850475755712e-06
2,0.2580000000000002,3.6164066634759575e-06,1.076175545474962e-06,-5.683635839350624e-07,-2.5437717510099167e-05,3.857571786287573e-05,-4.098311062900847e-05
2,0.2600000000000002,3.5921219011447224e-06,1.061281733663758e-06,-5.530475661896067e-07,-2.4284762331234956e-05,-1.4893811811204012e-05,1.5316017745455693e-05
2,0.2620000000000002,3.6112615673914614e-06,1.1064058500242105e-06,-5.488658352694346e-07,1.9139666246738905e-05,4.5124116360452554e-05,4.181730920172075e-06
2,0.2640000000000002,3.6517223194868507e-06,1.1002225614352158e-06,-5.485446186260804e-07,4.0460752095389164e-05,-6.1832885889947795e-06,3.2121664335425825e-07
2,0.2660000000000002,3.642796563286892e-06,1.0769983857935972e-06,-5.314784958530844e-07,-8.925756199958597e-06,-2.322417564161856e-05,1.7066122772995972e-05
2,0.2680000000000002,3.674812829493856e-06,1.1071299201045436e-06,-5.456873373372475e-07,3.201626620696384e-05,3.0131534310946385e-05,-1.4208841484163036e-05
2,0.2700000000000002,3.700845726360093e-06,1.1281023338026863e-06,-6.001795543515214e-07,2.6032896866236904e-05,2.0972413698142626e-05,-5.449221701427389e-05
2,0.2720000000000002,3.585709185951209e-06,1.1455620959925887e-06,-6.259194649125642e-07,-0.0001151365404088841,1.7459762189902413e-05,-2.5739910561042865e-05
2,0.2740000000000002,3.602952439595857e-06,1.166560735023098e-06,-5.677474948377933e-07,1.7243253644648254e-05,2.0998639030509238e-05,5.817197007477083e-05
2,0.2760000000000002,3.6458139598339237e-06,1.17522398373341e-06,-5.576986957172791e-07,4.286152023806648e-05,8.66324871031222e-06,1.0048799120514144e-05
2,0.2780000000000002,3.6227495101443813e-06,1.2032391407020807e-06,-4.854639802330767e-07,-2.3064449689542495e-05,2.8015156968670502e-05,7.223471548420243e-05
2,0.2800000000000002,3.5649525905634e-06,1.1802873952412723e-06,-4.7256805501451935e-07,-5.7796919580981126e-05,-2.295174546080834e-05,1.2895925218557372e-05
2,0.2820000000000002,3.6008320895354355e-06,1.1612781030208883e-06,-5.050665630277755e-07,3.5879498972035355e-05,-1.900929222038397e-05,-3.249850801325609e-05
2,0.2840000000000002,3.6327329259775076e-06,1.1565306614817648e-06,-5.673808176806307e-07,3.190083644207203e-05,-4.7474415391235724e-06,-6.231425465285528e-05
2,0.2860000000000002,3.6473555953450643e-06,1.1470652924305831e-06,-6.081065318535065e-07,1.4622669367556717e-05,-9.465369051181692e-06,-4.072571417287585e-05
2,0.2880000000000002,3.591653884108857e-06,1.1517655530137596e-06,-6.313196203637385e-07,-5.570171123620728e-05,4.70026058317654e-06,-2.321308851023194e-05
2,0.2900000000000002,3.6640899942526645e-06,1.1488078556011384e-06,-6.135058821308573e-07,7.243611014380733e-05,-2.9576974126211826e-06,1.78137382328813e-05
2,0.2920000000000002,3.6569280430990947e-06,1.1670740452379546e-06,-6.174985885367852e-07,-7.161951153570056e-06,1.8266189636816176e-05,-3.9927064059279265e-06
2,0.2940000000000002,3.602542439684105e-06,1.1442945678762353e-06,-6.146729764512564e-07,-5.4385603414989574e-05,-2.2779477361719313e-05,2.8256120855287817e-06
2,0.2960000000000002,3.6336988928240367e-06,1.0869315854659698e-06,-6.427525751740495e-07,3.115645313993165e-05,-5.736298241026546e-05,-2.807959872279311e-05
2,0.2980000000000002,3.6552665257386335e-06,1.1104283176825005e-06,-6.166545320908661e-07,2.1567632914596592e-05,2.349673221653063e-05,2.6098043083183434e-05
2,0.3000000000000002,3.6686248391477153e-06,1.1347828506678789e-06,-6.451051497090748e-07,1.335831340908197e-05,2.435453298537828e-05,-2.8450617618208743e-05
2,0.3020000000000002,3.671346698583646e-06,1.0665635166768012e-06,-6.804436729421157e-07,2.721859435930764e-06,-6.821933399107772e-05,-3.533852323304093e-05
2,0.3040000000000002,3.636024827832819e-06,1.0724620166956368e-06,-6.53560263359576e-07,-3.53218707508273e-05,5.898500018835527e-06,2.68834095825397e-05
2,0.3060000000000002,3.6211698105537763e-06,1.1084343192354029e-06,-6.03283121324224e-07,-1.4855017279042374e-05,3.597230253976616e-05,5.027714203535201e-05
2,0.3080000000000002,3.616775531465639e-06,1.223455540054495e-06,-6.046021482565212e-07,-4.394279088137194e-06,0.0001150212208190921,-1.319026932297276e-06
2,0.3100000000000002,3.618562624289446e-06,1.168797311109037e-06,-6.081761923360527e-07,1.7870928238065695e-06,-5.4658228945457865e-05,-3.5740440795314928e-06
2,0.3120000000000002,3.585005489294185e-06,1.1228750631665145e-06,-5.563566338529663e-07,-3.355713499526101e-05,-4.5922247942522564e-05,5.181955848308639e-05
2,0.3140000000000002,3.6150164112687217e-06,1.1401218552187364e-06,-5.460406524497345e-07,3.0010921974536683e-05,1.7246792052221736e-05,1.0315981403231777e-05
2,0.3160000000000002,3.583451406037641e-06,1.129131654763677e-06,-5.353171338144654e-07,-3.156500523108073e-05,-1.0990200455059268e-05,1.0723518635269112e-05
2,0.3180000000000002,3.597013087512324e-06,1.1180390166705892e-06,-5.277296889446748e-07,1.3561681474682777e-05,-1.1092638093087837e-05,7.587444869790469e-06
2,0.32000000000000023,3.6780589633991803e-06,1.1473354379061714e-06,-5.668199776948429e-07,8.104587588685651e-05,2.9296421235582167e-05,-3.9090288750168016e-05
2,0.32200000000000023,3.7089807863244445e-06,1.152668326382753e-06,-5.335274769825323e-07,3.0921822925264056e-05,5.332888476581636e-06,3.329250071231065e-05
2,0.32400000000000023,3.6856968676005564e-06,1.2091364540407856e-06,-5.42339814061669e-07,-2.3283918723888077e-05,5.646812765803252e-05,-8.812337079136726e-06
2,0.32600000000000023,3.6756008782578568e-06,1.2003976480245427e-06,-5.649620589158417e-07,-1.0095989342699772e-05,-8.738806016242839e-06,-2.262224485417269e-05
2,0.32800000000000024,3.646409667717924e-06,1.2114965488132496e-06,-5.661641490829326e-07,-2.9191210539933055e-05,1.1098900788707e-05,-1.2020901670909882e-06
2,0.33000000000000024,3.63702231799586e-06,1.21812787200124e-06,-5.731953030832577e-07,-9.387349722063795e-06,6.631323187990419e-06,-7.031154000325126e-06
2,0.33200000000000024,3.6141605386028226e-06,1.2136241698503893e-06,-5.517572814302219e-07,-2.2861779393037607e-05,-4.5037021508507465e-06,2.143802165303576e-05
2,0.33400000000000024,3.6406725820275404e-06,1.2120534330312064e-06,-5.616675478791834e-07,2.6512043424717692e-05,-1.57073681918297e-06,-9.910266448961512e-06
2,0.33600000000000024,3.5929864632933032e-06,1.2044542396718024e-06,-5.410154007852855e-07,-4.768611873423724e-05,-7.5991933594039815e-06,2.0652147093897987e-05
2,0.33800000000000024,3.629658124439022e-06,1.2053466384901152e-06,-5.427120135248269e-07,3.667166114571901e-05,8.923988183128204e-07,-1.6966127395414242e-06
