Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s)
38.06400000000199,4.658470705513506e-06,-8.703184063804455e-07,1.11315902795608e-06,-2.124826648870394e-05,3.314862856399694e-05,-4.9624301883688455e-06
38.066000000001985,4.646669157111206e-06,-8.802585102994573e-07,1.1376684592535843e-06,-1.1801548402300768e-05,-9.940103919011752e-06,2.450943129750415e-05
38.06800000000198,4.65295210749701e-06,-8.251019004287657e-07,1.1082376582276035e-06,6.282950385804825e-06,5.515660987069163e-05,-2.9430801025980705e-05
38.070000000001976,4.658576672675105e-06,-8.513522439362978e-07,1.0823872056017962e-06,5.624565178094683e-06,-2.6250343507532072e-05,-2.5850452625807265e-05
38.07200000000197,4.597929653489886e-06,-8.315854930871842e-07,1.0553969394129704e-06,-6.064701918521964e-05,1.976675084911365e-05,-2.699026618882577e-05
38.074000000001966,4.564691001878378e-06,-7.906097183588862e-07,1.0556244631413868e-06,-3.3238651611508237e-05,4.0975774728297946e-05,2.275237284162693e-07
38.07600000000196,4.58342506420592e-06,-7.684763184337818e-07,1.0841213428924797e-06,1.8734062327541762e-05,2.2133399925104416e-05,2.849687975109291e-05
38.07800000000196,4.598445327375532e-06,-7.848269093524559e-07,1.0753928557164644e-06,1.5020263169612017e-05,-1.6350590918674165e-05,-8.728487176015341e-06
38.08000000000195,4.5951270100590126e-06,-7.940129361861349e-07,1.0561990517729171e-06,-3.318317316518739e-06,-9.18602683367906e-06,-1.919380394354729e-05
38.08200000000195,4.641659674629718e-06,-8.494519566208533e-07,1.1300867378455054e-06,4.6532664570705915e-05,-5.543902043471841e-05,7.38876860725882e-05
38.08400000000194,4.66439148832276e-06,-8.996400279115354e-07,1.0385855661877508e-06,2.2731813693041714e-05,-5.0188071290682106e-05,-9.150117165775453e-05
38.08600000000194,4.646076863711498e-06,-8.890973822249642e-07,1.032962066474175e-06,-1.8314624611261006e-05,1.0542645686571215e-05,-5.623499713575823e-06
38.088000000001934,4.608575830442591e-06,-8.846085746005085e-07,9.914694169646051e-07,-3.750103326890746e-05,4.4888076244557095e-06,-4.1492649509569685e-05
38.09000000000193,4.611894856955963e-06,-8.683304909514979e-07,1.001730246636097e-06,3.319026513372436e-06,1.6278083649010586e-05,1.026082967149203e-05
38.092000000001924,4.630338877050178e-06,-8.746694291793531e-07,9.728086713253894e-07,1.8444020094215447e-05,-6.338938227855198e-06,-2.892157531070766e-05
38.09400000000192,4.557310375323915e-06,-8.145526979006627e-07,1.0025555735808393e-06,-7.30285017262625e-05,6.011673127869049e-05,2.9746902255449802e-05
38.096000000001915,4.561104238486412e-06,-8.127217035380072e-07,9.784735980190794e-07,3.793863162496924e-06,1.8309943626554955e-06,-2.408197556176001e-05
38.09800000000191,4.566973878100127e-06,-8.518315094496229e-07,9.42780808140124e-07,5.869639613715326e-06,-3.9109805911615716e-05,-3.5692789878955445e-05
38.100000000001906,4.555207052755777e-06,-8.486693763787334e-07,9.216120088569711e-07,-1.1766825344350402e-05,3.1621330708894503e-06,-2.1168799283152886e-05
38.1020000000019,4.57036815204311e-06,-8.820270295498003e-07,9.089183624435801e-07,1.5161099287332944e-05,-3.335765317106686e-05,-1.2693646413390917e-05
38.104000000001896,4.592799558741072e-06,-8.789003727142233e-07,9.461678630047418e-07,2.2431406697962274e-05,3.1266568355769695e-06,3.7249500561161696e-05
38.10600000000189,4.624722695585637e-06,-8.468895758049645e-07,8.776560353055836e-07,3.192313684456479e-05,3.2010796909258757e-05,-6.851182769915829e-05
38.10800000000189,4.690084563994905e-06,-8.504618414251516e-07,9.434522323186877e-07,6.536186840926771e-05,-3.5722656201871137e-06,6.57961970131041e-05
38.11000000000188,4.632159034403765e-06,-8.205415709510691e-07,9.55156391537116e-07,-5.79255295911399e-05,2.9920270474082535e-05,1.1704159218428316e-05
38.11200000000188,4.609350994274785e-06,-8.330162572411472e-07,9.66536124687522e-07,-2.280804012897941e-05,-1.247468629007819e-05,1.1379733150406005e-05
38.11400000000187,4.606704942640544e-06,-8.433359843602993e-07,9.384552949805632e-07,-2.6460516342410783e-06,-1.0319727119152016e-05,-2.8080829706958783e-05
38.11600000000187,4.610388975643753e-06,-8.334198816733321e-07,8.967262863947143e-07,3.684033003209048e-06,9.916102686967178e-06,-4.172900858584887e-05
38.118000000001864,4.70880450670773e-06,-8.071050674697405e-07,9.215343321558055e-07,9.841553106397665e-05,2.631481420359159e-05,2.4808045761091236e-05
38.12000000000186,4.729448059644202e-06,-8.623409921224246e-07,9.518277630726008e-07,2.0643552936472822e-05,-5.5235924652684134e-05,3.0293430916795308e-05
38.122000000001854,4.715043526468115e-06,-8.790969785035135e-07,9.379179594934559e-07,-1.440453317608791e-05,-1.6755986381088866e-05,-1.3909803579145029e-05
38.12400000000185,4.642891161734537e-06,-8.711476133579965e-07,9.899735085150935e-07,-7.21523647335778e-05,7.949365145516967e-06,5.205554902163771e-05
38.126000000001845,4.5841662813085005e-06,-8.970373460136091e-07,9.665377274816993e-07,-5.87248804260365e-05,-2.5889732655612586e-05,-2.3435781033394218e-05
38.12800000000184,4.624175379509645e-06,-9.04091267765938e-07,9.00796907763468e-07,4.000909820114416e-05,-7.053921752329001e-06,-6.574081971823131e-05
38.130000000001836,4.623713003929742e-06,-8.996032938024486e-07,9.67718532176914e-07,-4.623755799031861e-07,4.487973963489398e-06,6.692162441344602e-05
38.13200000000183,4.632975054163268e-06,-8.820930292096045e-07,9.678236633168185e-07,9.262050233526083e-06,1.7510264592844142e-05,1.0513113990458543e-07
38.134000000001826,4.618226310062761e-06,-8.975326241308209e-07,1.0260637382829429e-06,-1.4748744100507427e-05,-1.543959492121644e-05,5.824007496612434e-05
