Particle_ID,Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s),Fx (N),Fy (N),Fz (N),ωx (rad/s),ωy (rad/s),ωz (rad/s),τx (pN·μm),τy (pN·μm),τz (pN·μm)
0,5.000000e-04,6.961886e-06,2.699118e-08,-3.406221e-09,-7.622715e-05,5.398236e-05,-6.812443e-06,-7.185078e-13,5.088208e-13,-6.421325e-14,0.000000e+00,0.000000e+00,7.711610e+00,0.000000e+00,0.000000e+00,8.402531e-09
0,1.000000e-03,6.941121e-06,3.997670e-08,5.237940e-09,-4.153034e-05,2.597104e-05,1.728832e-05,-3.913760e-13,2.447302e-13,1.629651e-13,0.000000e+00,0.000000e+00,3.753375e+00,0.000000e+00,0.000000e+00,8.356844e-09
0,1.500000e-03,6.913531e-06,5.253433e-08,-1.457822e-08,-5.518015e-05,2.511526e-05,-3.963232e-05,-5.200757e-13,2.366948e-13,-3.735884e-13,0.000000e+00,0.000000e+00,3.663840e+00,0.000000e+00,0.000000e+00,8.153126e-09
0,2.000000e-03,6.869715e-06,4.136460e-08,1.226327e-08,-8.763167e-05,-2.233946e-05,5.368299e-05,-8.259446e-13,-2.106069e-13,5.060529e-13,0.000000e+00,0.000000e+00,-3.134926e+00,0.000000e+00,0.000000e+00,8.298977e-09
0,2.500000e-03,6.806396e-06,2.300703e-08,-1.543059e-09,-1.266394e-04,-3.671515e-05,-2.761266e-05,-1.193591e-12,-3.460580e-13,-2.603326e-13,0.000000e+00,0.000000e+00,-5.233460e+00,0.000000e+00,0.000000e+00,8.069264e-09
0,3.000000e-03,6.740401e-06,2.923833e-08,-4.292449e-09,-1.319885e-04,1.246261e-05,-5.498781e-06,-1.243968e-12,1.175011e-13,-5.180048e-14,0.000000e+00,0.000000e+00,1.896381e+00,0.000000e+00,0.000000e+00,8.170183e-09
0,3.500000e-03,6.704647e-06,7.127176e-08,-2.006879e-08,-7.150959e-05,8.406686e-05,-3.155267e-05,-6.738955e-13,7.923800e-13,-2.974056e-13,0.000000e+00,0.000000e+00,1.251771e+01,0.000000e+00,0.000000e+00,8.090995e-09
0,4.000000e-03,6.700485e-06,9.908636e-08,-4.126042e-08,-8.323967e-06,5.562919e-05,-4.238327e-05,-7.838195e-14,5.242512e-13,-3.994648e-13,0.000000e+00,0.000000e+00,8.309206e+00,0.000000e+00,0.000000e+00,8.048455e-09
0,4.500000e-03,6.673563e-06,7.020313e-08,-2.724455e-08,-5.384317e-05,-5.776646e-05,2.803175e-05,-5.075098e-13,-5.445710e-13,2.642704e-13,0.000000e+00,0.000000e+00,-8.500708e+00,0.000000e+00,0.000000e+00,8.043884e-09
0,5.000000e-03,6.622892e-06,6.676668e-08,-5.509368e-08,-1.013429e-04,-6.872901e-06,-5.569827e-05,-9.551865e-13,-6.472987e-14,-5.250359e-13,0.000000e+00,0.000000e+00,-8.701892e-01,0.000000e+00,0.000000e+00,8.011132e-09
0,5.500000e-03,6.554616e-06,8.719776e-08,-9.188523e-08,-1.365522e-04,4.086216e-05,-7.358310e-05,-1.287013e-12,3.851590e-13,-6.935241e-13,0.000000e+00,0.000000e+00,6.376881e+00,0.000000e+00,0.000000e+00,7.950269e-09
0,6.000000e-03,6.498446e-06,8.969047e-08,-7.232021e-08,-1.123383e-04,4.985414e-06,3.913004e-05,-1.058736e-12,4.693671e-14,3.689159e-13,0.000000e+00,0.000000e+00,9.882568e-01,0.000000e+00,0.000000e+00,7.868605e-09
0,6.500000e-03,6.462374e-06,9.679079e-08,-9.744651e-08,-7.214524e-05,1.420066e-05,-5.025260e-05,-6.799086e-13,1.338379e-13,-4.737178e-13,0.000000e+00,0.000000e+00,2.337853e+00,0.000000e+00,0.000000e+00,7.801229e-09
0,7.000000e-03,6.407248e-06,1.212331e-07,-6.377265e-08,-1.102517e-04,4.888460e-05,6.734771e-05,-1.039140e-12,4.607544e-13,6.348666e-13,0.000000e+00,0.000000e+00,7.818100e+00,0.000000e+00,0.000000e+00,7.758055e-09
0,7.500000e-03,6.398685e-06,1.119731e-07,-4.526767e-08,-1.712631e-05,-1.851997e-05,3.700996e-05,-1.613087e-13,-1.746496e-13,3.487773e-13,0.000000e+00,0.000000e+00,-2.839357e+00,0.000000e+00,0.000000e+00,2.160113e-08
0,8.000000e-03,6.321891e-06,9.886371e-08,-5.071603e-08,-1.535867e-04,-2.621880e-05,-1.089671e-05,-1.447670e-12,-2.471436e-13,-1.027517e-13,0.000000e+00,0.000000e+00,-3.676846e+00,0.000000e+00,0.000000e+00,2.157170e-08
0,8.500000e-03,6.275761e-06,8.338479e-08,-3.385375e-08,-9.226077e-05,-3.095785e-05,3.372455e-05,-8.694697e-13,-2.917863e-13,3.178955e-13,0.000000e+00,0.000000e+00,-4.667735e+00,0.000000e+00,0.000000e+00,7.589484e-09
0,9.000000e-03,6.239518e-06,9.343641e-08,-1.405636e-08,-7.248649e-05,2.010325e-05,3.959478e-05,-6.831472e-13,1.895145e-13,3.731784e-13,0.000000e+00,0.000000e+00,3.356016e+00,0.000000e+00,0.000000e+00,7.533848e-09
0,9.500000e-03,6.212948e-06,1.024543e-07,1.530811e-09,-5.314033e-05,1.803579e-05,3.117435e-05,-5.008144e-13,1.699707e-13,2.938020e-13,0.000000e+00,0.000000e+00,3.017260e+00,0.000000e+00,0.000000e+00,7.490517e-09
0,1.000000e-02,6.157216e-06,9.303230e-08,2.932289e-08,-1.114640e-04,-1.884400e-05,5.558417e-05,-1.050588e-12,-1.776693e-13,5.238953e-13,0.000000e+00,0.000000e+00,-2.736910e+00,0.000000e+00,0.000000e+00,2.049553e-08
0,1.050000e-02,6.136022e-06,7.403505e-08,4.625861e-09,-4.238787e-05,-3.799451e-05,-4.939407e-05,-3.994202e-13,-3.581209e-13,-4.656435e-13,0.000000e+00,0.000000e+00,-6.065500e+00,0.000000e+00,0.000000e+00,7.233046e-09
0,1.100000e-02,6.099954e-06,8.766609e-08,5.386080e-08,-7.213606e-05,2.726208e-05,9.846988e-05,-6.798989e-13,2.570008e-13,9.282193e-13,0.000000e+00,0.000000e+00,4.583962e+00,0.000000e+00,0.000000e+00,7.207851e-09
0,1.150000e-02,6.078789e-06,7.115028e-08,5.633550e-08,-4.232911e-05,-3.303162e-05,4.949394e-06,-3.989096e-13,-3.113920e-13,4.654411e-14,0.000000e+00,0.000000e+00,-5.314410e+00,0.000000e+00,0.000000e+00,7.165701e-09
0,1.200000e-02,6.048263e-06,7.016437e-08,5.375914e-08,-6.105263e-05,-1.971810e-06,-5.152712e-06,-5.754280e-13,-1.855977e-14,-4.857428e-14,0.000000e+00,0.000000e+00,-2.069659e-01,0.000000e+00,0.000000e+00,7.140591e-09
0,1.250000e-02,5.986233e-06,6.992460e-08,8.223839e-08,-1.240589e-04,-4.795378e-07,5.695851e-05,-1.169296e-12,-4.527937e-15,5.368896e-13,0.000000e+00,0.000000e+00,1.584659e-01,0.000000e+00,0.000000e+00,7.104723e-09
0,1.300000e-02,5.949268e-06,3.078926e-08,9.822824e-08,-7.392967e-05,-7.827069e-05,3.197969e-05,-6.967155e-13,-7.377795e-13,3.013740e-13,0.000000e+00,0.000000e+00,-1.292927e+01,0.000000e+00,0.000000e+00,7.031866e-09
0,1.350000e-02,5.879755e-06,3.613475e-08,1.099234e-07,-1.390268e-04,1.069098e-05,2.339022e-05,-1.310368e-12,1.008479e-13,2.204382e-13,0.000000e+00,0.000000e+00,1.917733e+00,0.000000e+00,0.000000e+00,6.988061e-09
0,1.400000e-02,5.818495e-06,5.397292e-08,1.433820e-07,-1.225212e-04,3.567636e-05,6.691734e-05,-1.154717e-12,3.362592e-13,6.307290e-13,0.000000e+00,0.000000e+00,6.195306e+00,0.000000e+00,0.000000e+00,6.906448e-09
0,1.450000e-02,5.805151e-06,5.946195e-08,1.188772e-07,-2.668783e-05,1.097804e-05,-4.900974e-05,-2.514214e-13,1.034284e-13,-4.620334e-13,0.000000e+00,0.000000e+00,1.928948e+00,0.000000e+00,0.000000e+00,6.834655e-09
0,1.500000e-02,5.805731e-06,3.003798e-08,1.474176e-07,1.160288e-06,-5.884792e-05,5.708081e-05,1.096618e-14,-5.547154e-13,5.380906e-13,0.000000e+00,0.000000e+00,-1.013836e+01,0.000000e+00,0.000000e+00,6.819045e-09
0,1.550000e-02,5.791070e-06,3.171053e-08,1.860690e-07,-2.932136e-05,3.345091e-06,7.730294e-05,-2.763808e-13,3.158508e-14,7.285853e-13,0.000000e+00,0.000000e+00,6.021010e-01,0.000000e+00,0.000000e+00,6.819460e-09
0,1.600000e-02,5.727400e-06,2.448408e-08,1.719189e-07,-1.273393e-04,-1.445290e-05,-2.830020e-05,-1.200252e-12,-1.362450e-13,-2.668392e-13,0.000000e+00,0.000000e+00,-2.375428e+00,0.000000e+00,0.000000e+00,6.802251e-09
0,1.650000e-02,5.693661e-06,4.116580e-08,2.051429e-07,-6.747841e-05,3.336344e-05,6.644790e-05,-6.359032e-13,3.144856e-13,6.263609e-13,0.000000e+00,0.000000e+00,5.875305e+00,0.000000e+00,0.000000e+00,6.727424e-09
0,1.700000e-02,5.627283e-06,2.945803e-08,2.000820e-07,-1.327561e-04,-2.341555e-05,-1.012172e-05,-1.251268e-12,-2.207589e-13,-9.547920e-14,0.000000e+00,0.000000e+00,-3.943965e+00,0.000000e+00,0.000000e+00,6.687908e-09
0,1.750000e-02,5.584453e-06,-1.643988e-08,2.012747e-07,-8.566013e-05,-9.179581e-05,2.385306e-06,-8.072758e-13,-8.652403e-13,2.249473e-14,0.000000e+00,0.000000e+00,-1.623269e+01,0.000000e+00,0.000000e+00,6.609856e-09
0,1.800000e-02,5.543450e-06,-3.297059e-08,2.279710e-07,-8.200672e-05,-3.306142e-05,5.339263e-05,-7.728912e-13,-3.115420e-13,5.032698e-13,0.000000e+00,0.000000e+00,-5.963631e+00,-0.000000e+00,0.000000e+00,6.559486e-09
0,1.850000e-02,5.524335e-06,-3.984108e-08,2.322187e-07,-3.822858e-05,-1.374097e-05,8.495485e-06,-3.602478e-13,-1.294938e-13,8.001869e-14,0.000000e+00,0.000000e+00,-2.519883e+00,-0.000000e+00,0.000000e+00,6.100996e-09
0,1.900000e-02,5.504120e-06,-4.711521e-08,2.326895e-07,-4.043157e-05,-1.454827e-05,9.416014e-07,-3.810611e-13,-1.371245e-13,8.866078e-15,0.000000e+00,0.000000e+00,-2.686312e+00,-0.000000e+00,0.000000e+00,6.080010e-09
0,1.950000e-02,5.473411e-06,-2.752830e-08,1.736788e-07,-6.141817e-05,3.917383e-05,-1.180214e-04,-5.788758e-13,3.692543e-13,-1.112456e-12,0.000000e+00,0.000000e+00,7.020970e+00,-0.000000e+00,0.000000e+00,6.057825e-09
0,2.000000e-02,5.434319e-06,-4.262596e-08,1.561076e-07,-7.818399e-05,-3.019533e-05,-3.514237e-05,-7.368852e-13,-2.846706e-13,-3.311179e-13,0.000000e+00,0.000000e+00,-5.588626e+00,-0.000000e+00,0.000000e+00,6.429110e-09
0,2.050000e-02,5.384316e-06,-3.983018e-08,1.677929e-07,-1.000055e-04,5.591575e-06,2.337055e-05,-9.425541e-13,5.272867e-14,2.203266e-13,0.000000e+00,0.000000e+00,8.843402e-01,-0.000000e+00,0.000000e+00,6.383307e-09
0,2.100000e-02,5.337310e-06,-2.777659e-08,1.845353e-07,-9.401210e-05,2.410717e-05,3.348472e-05,-8.860366e-13,2.272151e-13,3.155972e-13,0.000000e+00,0.000000e+00,4.347698e+00,-0.000000e+00,0.000000e+00,6.324551e-09
0,2.150000e-02,5.285655e-06,-5.002758e-08,1.912728e-07,-1.033095e-04,-4.450197e-05,1.347513e-05,-9.736794e-13,-4.195067e-13,1.269781e-13,0.000000e+00,0.000000e+00,-8.438608e+00,-0.000000e+00,0.000000e+00,6.269250e-09
0,2.200000e-02,5.247601e-06,-1.205108e-08,2.111308e-07,-7.610749e-05,7.595299e-05,3.971585e-05,-7.172664e-13,7.159625e-13,3.743419e-13,0.000000e+00,0.000000e+00,1.423189e+01,-0.000000e+00,0.000000e+00,6.208770e-09
0,2.250000e-02,5.249563e-06,-2.090799e-08,2.167052e-07,3.923158e-06,-1.771381e-05,1.114879e-05,3.706287e-14,-1.670611e-13,1.050434e-13,0.000000e+00,0.000000e+00,-3.374057e+00,-0.000000e+00,0.000000e+00,5.775305e-09
0,2.300000e-02,5.207564e-06,-1.019125e-08,1.936850e-07,-8.399851e-05,2.143349e-05,-4.604039e-05,-7.917640e-13,2.020395e-13,-4.339833e-13,0.000000e+00,0.000000e+00,4.018926e+00,-0.000000e+00,0.000000e+00,5.777494e-09
0,2.350000e-02,5.194452e-06,-6.556478e-09,1.860025e-07,-2.622406e-05,7.269536e-06,-1.536485e-05,-2.470925e-13,6.848815e-14,-1.447765e-13,0.000000e+00,0.000000e+00,1.385892e+00,-0.000000e+00,0.000000e+00,6.116778e-09
0,2.400000e-02,5.159966e-06,-1.351912e-08,1.794547e-07,-6.897187e-05,-1.392528e-05,-1.309575e-05,-6.500915e-13,-1.312760e-13,-1.234221e-13,0.000000e+00,0.000000e+00,-2.697759e+00,-0.000000e+00,0.000000e+00,6.101370e-09
0,2.450000e-02,5.126058e-06,-2.044568e-08,1.842940e-07,-6.781575e-05,-1.385312e-05,9.678735e-06,-6.391472e-13,-1.305725e-13,9.124497e-14,0.000000e+00,0.000000e+00,-2.719352e+00,-0.000000e+00,0.000000e+00,6.060879e-09
0,2.500000e-02,5.067481e-06,-7.941424e-09,2.049616e-07,-1.171531e-04,2.500851e-05,4.133519e-05,-1.104196e-12,2.357323e-13,3.896098e-13,0.000000e+00,0.000000e+00,4.787262e+00,-0.000000e+00,0.000000e+00,6.021078e-09
0,2.550000e-02,5.051115e-06,-7.460922e-09,2.054420e-07,-3.273241e-05,9.610038e-07,9.607912e-07,-3.084029e-13,9.020776e-15,9.010850e-15,0.000000e+00,0.000000e+00,1.793083e-01,-0.000000e+00,0.000000e+00,5.952234e-09
0,2.600000e-02,5.016457e-06,1.205796e-09,2.170999e-07,-6.931553e-05,1.733344e-05,2.331566e-05,-6.533238e-13,1.633718e-13,2.197695e-13,0.000000e+00,0.000000e+00,3.411118e+00,-0.000000e+00,0.000000e+00,5.933009e-09
0,2.650000e-02,4.955679e-06,-2.706437e-09,2.060849e-07,-1.215555e-04,-7.824467e-06,-2.202987e-05,-1.145691e-12,-7.378092e-14,-2.076765e-13,0.000000e+00,0.000000e+00,-1.554134e+00,0.000000e+00,0.000000e+00,5.520902e-09
0,2.700000e-02,4.935998e-06,2.891439e-08,1.886262e-07,-3.936346e-05,6.324165e-05,-3.491748e-05,-3.709015e-13,5.961066e-13,-3.291036e-13,0.000000e+00,0.000000e+00,1.275689e+01,-0.000000e+00,0.000000e+00,5.820906e-09
0,2.750000e-02,4.912998e-06,-8.895835e-09,1.661301e-07,-4.599866e-05,-7.562045e-05,-4.499226e-05,-4.335344e-13,-7.128686e-13,-4.240531e-13,0.000000e+00,0.000000e+00,-1.526530e+01,0.000000e+00,0.000000e+00,5.797887e-09
0,2.800000e-02,4.864043e-06,-1.913399e-08,1.417065e-07,-9.791122e-05,-2.047631e-05,-4.884718e-05,-9.228486e-13,-1.929341e-13,-4.603780e-13,0.000000e+00,0.000000e+00,-4.204070e+00,-0.000000e+00,0.000000e+00,5.770782e-09
0,2.850000e-02,4.863230e-06,2.140633e-08,1.194018e-07,-1.626162e-06,8.108064e-05,-4.460939e-05,-1.522039e-14,7.642687e-13,-4.204289e-13,0.000000e+00,0.000000e+00,1.666760e+01,-0.000000e+00,0.000000e+00,5.713314e-09
0,2.900000e-02,4.828739e-06,1.640138e-08,1.148746e-07,-6.898107e-05,-1.000990e-05,-9.054410e-06,-6.502053e-13,-9.445129e-14,-8.529671e-14,0.000000e+00,0.000000e+00,-1.996029e+00,0.000000e+00,0.000000e+00,5.712370e-09
0,2.950000e-02,4.784926e-06,2.539816e-08,1.218517e-07,-8.762701e-05,1.799357e-05,1.395419e-05,-8.258855e-13,1.696062e-13,1.315404e-13,0.000000e+00,0.000000e+00,3.787724e+00,0.000000e+00,0.000000e+00,5.671835e-09
0,3.000000e-02,4.750037e-06,2.425009e-08,1.235068e-07,-6.977646e-05,-2.296149e-06,3.310247e-06,-6.576080e-13,-2.167116e-14,3.118664e-14,0.000000e+00,0.000000e+00,-4.026372e-01,0.000000e+00,0.000000e+00,4.569598e-09
0,3.050000e-02,4.729988e-06,9.733723e-09,7.328195e-08,-4.009846e-05,-2.903273e-05,-1.004497e-04,-3.778864e-13,-2.736646e-13,-9.468299e-13,0.000000e+00,0.000000e+00,-6.069033e+00,0.000000e+00,0.000000e+00,4.536275e-09
0,3.100000e-02,4.721616e-06,-4.287502e-09,6.214308e-08,-1.674517e-05,-2.804245e-05,-2.227775e-05,-1.577938e-13,-2.643009e-13,-2.098769e-13,0.000000e+00,0.000000e+00,-5.921524e+00,0.000000e+00,0.000000e+00,4.517078e-09
0,3.150000e-02,4.644541e-06,2.124490e-11,6.858173e-08,-1.541488e-04,8.617494e-06,1.287730e-05,-1.452969e-12,8.125013e-14,1.214043e-13,0.000000e+00,0.000000e+00,1.795285e+00,-0.000000e+00,0.000000e+00,4.509075e-09
0,3.200000e-02,4.634777e-06,-1.686831e-08,6.411203e-08,-1.952805e-05,-3.377911e-05,-8.939400e-06,-1.838995e-13,-3.184154e-13,-8.427584e-14,0.000000e+00,0.000000e+00,-7.273030e+00,0.000000e+00,0.000000e+00,4.435468e-09
0,3.250000e-02,4.627949e-06,-2.379723e-08,6.590494e-08,-1.365592e-05,-1.385783e-05,3.585834e-06,-1.286976e-13,-1.305932e-13,3.380946e-14,0.000000e+00,0.000000e+00,-3.000837e+00,-0.000000e+00,0.000000e+00,4.426173e-09
0,3.300000e-02,4.600856e-06,-7.510269e-09,7.467429e-08,-5.418600e-05,3.257392e-05,1.753870e-05,-5.107357e-13,3.070448e-13,1.653137e-13,0.000000e+00,0.000000e+00,6.977944e+00,-0.000000e+00,0.000000e+00,4.419681e-09
0,3.350000e-02,4.598289e-06,2.763450e-08,6.380031e-08,-5.134406e-06,7.028954e-05,-2.174796e-05,-4.833671e-14,6.624966e-13,-2.050128e-13,0.000000e+00,0.000000e+00,1.527544e+01,-0.000000e+00,0.000000e+00,4.393755e-09
0,3.400000e-02,4.591834e-06,1.846236e-09,1.103475e-07,-1.291003e-05,-5.157653e-05,9.309429e-05,-1.216826e-13,-4.862395e-13,8.775193e-13,0.000000e+00,0.000000e+00,-1.119937e+01,0.000000e+00,0.000000e+00,4.391377e-09
0,3.450000e-02,4.553428e-06,-1.244640e-09,1.346336e-07,-7.681163e-05,-6.181752e-06,4.857236e-05,-7.240028e-13,-5.822309e-14,4.577348e-13,0.000000e+00,0.000000e+00,-1.339785e+00,0.000000e+00,0.000000e+00,6.111585e-09
0,3.500000e-02,4.513145e-06,4.895887e-09,1.197394e-07,-8.056721e-05,1.228105e-05,-2.978842e-05,-7.593322e-13,1.157552e-13,-2.808354e-13,0.000000e+00,0.000000e+00,2.691999e+00,-0.000000e+00,0.000000e+00,6.060468e-09
0,3.550000e-02,4.470795e-06,1.640677e-08,1.094569e-07,-8.469974e-05,2.302176e-05,-2.056513e-05,-7.982808e-13,2.169755e-13,-1.938116e-13,0.000000e+00,0.000000e+00,5.121133e+00,0.000000e+00,0.000000e+00,6.006855e-09
0,3.600000e-02,4.424988e-06,2.750238e-08,1.259641e-07,-9.161376e-05,2.219123e-05,3.301446e-05,-8.634469e-13,2.091351e-13,3.112129e-13,0.000000e+00,0.000000e+00,5.038460e+00,0.000000e+00,0.000000e+00,5.950525e-09
0,3.650000e-02,4.375915e-06,7.930447e-09,1.321778e-07,-9.814585e-05,-3.914387e-05,1.242749e-05,-9.250100e-13,-3.690011e-13,1.171037e-13,0.000000e+00,0.000000e+00,-8.708179e+00,0.000000e+00,0.000000e+00,5.889631e-09
0,3.700000e-02,4.345282e-06,-1.208485e-08,1.458090e-07,-6.126571e-05,-4.003060e-05,2.726230e-05,-5.773751e-13,-3.773037e-13,2.569575e-13,0.000000e+00,0.000000e+00,-9.123098e+00,0.000000e+00,0.000000e+00,1.194824e-08
0,3.750000e-02,4.326644e-06,-6.327164e-10,1.523190e-07,-3.727603e-05,2.290427e-05,1.302007e-05,-3.512920e-13,2.159136e-13,1.226956e-13,0.000000e+00,0.000000e+00,5.246599e+00,-0.000000e+00,0.000000e+00,1.186463e-08
0,3.800000e-02,4.317204e-06,-3.976334e-08,1.518787e-07,-1.888081e-05,-7.826125e-05,-8.805929e-07,-1.779272e-13,-7.377294e-13,-8.314677e-15,0.000000e+00,0.000000e+00,-1.808942e+01,-0.000000e+00,0.000000e+00,1.181369e-08
0,3.850000e-02,4.283972e-06,-1.044390e-08,1.420543e-07,-6.646278e-05,5.863889e-05,-1.964889e-05,-6.264495e-13,5.527858e-13,-1.852071e-13,0.000000e+00,0.000000e+00,1.343910e+01,-0.000000e+00,0.000000e+00,1.178841e-08
0,3.900000e-02,4.329975e-06,-1.843950e-09,1.231322e-07,9.200607e-05,1.719989e-05,-3.784410e-05,8.673109e-13,1.620363e-13,-3.566922e-13,0.000000e+00,0.000000e+00,4.066697e+00,-0.000000e+00,0.000000e+00,1.169721e-08
0,3.950000e-02,4.313130e-06,2.661440e-08,1.135105e-07,-3.369133e-05,5.691670e-05,-1.924343e-05,-3.176715e-13,5.364476e-13,-1.813446e-13,0.000000e+00,0.000000e+00,1.314092e+01,-0.000000e+00,0.000000e+00,1.182279e-08
0,4.000000e-02,4.293140e-06,3.812622e-08,1.157711e-07,-3.997862e-05,2.302364e-05,4.521216e-06,-3.767964e-13,2.169321e-13,4.263758e-14,0.000000e+00,0.000000e+00,5.394453e+00,0.000000e+00,0.000000e+00,1.177701e-08
0,4.050000e-02,4.295379e-06,5.283901e-08,1.038220e-07,4.476388e-06,2.942559e-05,-2.389826e-05,4.223805e-14,2.773134e-13,-2.252670e-13,0.000000e+00,0.000000e+00,6.843720e+00,0.000000e+00,0.000000e+00,1.172267e-08
0,4.100000e-02,4.308968e-06,7.030586e-08,1.011694e-07,2.717897e-05,3.493369e-05,-5.305174e-06,2.561810e-13,3.292251e-13,-4.997964e-14,0.000000e+00,0.000000e+00,8.053224e+00,0.000000e+00,0.000000e+00,1.172921e-08
0,4.150000e-02,4.279548e-06,7.904869e-08,1.200082e-07,-5.883936e-05,1.748567e-05,3.767755e-05,-5.546422e-13,1.647561e-13,3.551498e-13,0.000000e+00,0.000000e+00,4.279057e+00,0.000000e+00,0.000000e+00,1.176699e-08
0,4.200000e-02,4.285749e-06,1.090567e-07,1.000690e-07,1.240125e-05,6.001596e-05,-3.987838e-05,1.169578e-13,5.656606e-13,-3.759301e-13,0.000000e+00,0.000000e+00,1.396503e+01,0.000000e+00,0.000000e+00,1.168709e-08
0,4.250000e-02,4.287649e-06,1.169161e-07,9.643903e-08,3.800881e-06,1.571882e-05,-7.259955e-06,3.581382e-14,1.480657e-13,-6.838760e-14,0.000000e+00,0.000000e+00,3.641976e+00,0.000000e+00,0.000000e+00,1.612595e-08
0,4.300000e-02,4.233630e-06,9.810048e-08,9.515775e-08,-1.080389e-04,-3.763121e-05,-2.562544e-06,-1.018365e-12,-3.547565e-13,-2.414624e-14,0.000000e+00,0.000000e+00,-8.084341e+00,0.000000e+00,0.000000e+00,1.613387e-08
0,4.350000e-02,4.211828e-06,5.932187e-08,9.452101e-08,-4.360423e-05,-7.755722e-05,-1.273491e-06,-4.108888e-13,-7.310267e-13,-1.200096e-14,0.000000e+00,0.000000e+00,-1.807154e+01,0.000000e+00,0.000000e+00,1.156282e-08
0,4.400000e-02,4.240605e-06,5.604824e-09,6.011925e-08,5.755406e-05,-1.074341e-04,-6.880352e-05,5.425458e-13,-1.012599e-12,-6.485322e-13,0.000000e+00,0.000000e+00,-2.569567e+01,0.000000e+00,0.000000e+00,1.150133e-08
0,4.450000e-02,4.250311e-06,-2.257135e-08,6.558299e-08,1.941139e-05,-5.635235e-05,1.092749e-05,1.829061e-13,-5.310755e-13,1.030769e-13,0.000000e+00,0.000000e+00,-1.329536e+01,0.000000e+00,0.000000e+00,1.157878e-08
0,4.500000e-02,4.232194e-06,1.727185e-10,5.899266e-08,-3.623325e-05,4.548814e-05,-1.318067e-05,-3.415517e-13,4.288043e-13,-1.242514e-13,0.000000e+00,0.000000e+00,1.065616e+01,-0.000000e+00,0.000000e+00,1.160543e-08
0,4.550000e-02,4.150436e-06,-1.823759e-08,7.126808e-08,-1.635161e-04,-3.682061e-05,2.455084e-05,-1.541242e-12,-3.471398e-13,2.314277e-13,0.000000e+00,0.000000e+00,-8.699130e+00,0.000000e+00,0.000000e+00,1.155580e-08
0,4.600000e-02,4.155135e-06,-3.207694e-08,8.570578e-08,9.397385e-06,-2.767870e-05,2.887540e-05,8.875820e-14,-2.609003e-13,2.721490e-13,0.000000e+00,0.000000e+00,-6.659933e+00,-0.000000e+00,0.000000e+00,2.179424e-08
0,4.650000e-02,4.136095e-06,-6.161007e-09,1.325695e-07,-3.807972e-05,5.183186e-05,9.372740e-05,-3.589454e-13,4.885464e-13,8.834312e-13,0.000000e+00,0.000000e+00,1.240154e+01,-0.000000e+00,0.000000e+00,2.181935e-08
0,4.700000e-02,4.108123e-06,-4.756532e-08,1.337531e-07,-5.594263e-05,-8.280862e-05,2.367284e-06,-5.272665e-13,-7.806456e-13,2.221067e-14,0.000000e+00,0.000000e+00,-2.004222e+01,-0.000000e+00,0.000000e+00,2.171875e-08
0,4.750000e-02,4.109267e-06,-3.691530e-08,1.121775e-07,2.286153e-06,2.130004e-05,-4.315126e-05,2.160999e-14,2.008179e-13,-4.067411e-13,0.000000e+00,0.000000e+00,5.189450e+00,-0.000000e+00,0.000000e+00,2.157329e-08
0,4.800000e-02,4.088727e-06,-4.683713e-08,1.412931e-07,-4.107847e-05,-1.984366e-05,5.823123e-05,-3.872036e-13,-1.871121e-13,5.489278e-13,0.000000e+00,0.000000e+00,-4.919564e+00,-0.000000e+00,0.000000e+00,2.157872e-08
0,4.850000e-02,4.092234e-06,-7.842685e-08,1.414043e-07,7.013573e-06,-6.317944e-05,2.224756e-07,6.615374e-14,-5.955446e-13,2.032999e-15,0.000000e+00,0.000000e+00,-1.543159e+01,-0.000000e+00,0.000000e+00,2.147141e-08
0,4.900000e-02,4.065103e-06,-9.024306e-08,1.579648e-07,-5.426242e-05,-2.363242e-05,3.312093e-05,-5.114795e-13,-2.227316e-13,3.121936e-13,0.000000e+00,0.000000e+00,-6.028012e+00,-0.000000e+00,0.000000e+00,2.149236e-08
0,4.950000e-02,4.060630e-06,-1.107135e-07,1.392026e-07,-8.946152e-06,-4.094097e-05,-3.752446e-05,-8.426666e-14,-3.859234e-13,-3.537374e-13,0.000000e+00,0.000000e+00,-1.011636e+01,-0.000000e+00,0.000000e+00,2.135120e-08
0,5.000000e-02,4.069131e-06,-1.247599e-07,1.225635e-07,1.700195e-05,-2.809272e-05,-3.327809e-05,1.602666e-13,-2.648080e-13,-3.136340e-13,0.000000e+00,0.000000e+00,-6.800524e+00,-0.000000e+00,0.000000e+00,2.598529e-08
0,5.050000e-02,4.052282e-06,-1.612008e-07,1.106888e-07,-3.369715e-05,-7.288172e-05,-2.374946e-05,-3.176456e-13,-6.869978e-13,-2.238229e-13,0.000000e+00,0.000000e+00,-1.814914e+01,-0.000000e+00,0.000000e+00,2.604225e-08
0,5.100000e-02,4.029769e-06,-1.727488e-07,1.100944e-07,-4.502712e-05,-2.309604e-05,-1.188716e-06,-4.243853e-13,-2.176748e-13,-1.117858e-14,0.000000e+00,0.000000e+00,-6.133258e+00,-0.000000e+00,0.000000e+00,2.594274e-08
