Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s),Fx (N),Fy (N),Fz (N),¦Øx (rad/s),¦Øy (rad/s),¦Øz (rad/s),¦Óx (N¡¤m),¦Óy (N¡¤m),¦Óz (N¡¤m)
2.350000e-04,-7.053724e-07,1.246460e-06,1.732469e-07,-1.656605e-03,-2.297814e-03,-2.366409e-03,-9.113567e-13,-1.407815e-12,-1.189576e-12,-5.015541e+03,-2.791321e+03,0.000000e+00,8.006989e-22,-1.447864e-21,0.000000e+00
2.360000e-04,-7.111537e-07,1.240801e-06,1.729017e-07,1.355968e-03,-1.622800e-03,-3.451224e-04,1.577380e-12,3.534361e-13,1.058343e-12,-4.988354e+03,-2.826670e+03,0.000000e+00,1.423523e-21,-1.850866e-21,0.000000e+00
2.370000e-04,-7.185371e-07,1.238050e-06,1.723534e-07,-2.609184e-04,1.328591e-03,-5.483211e-04,-8.465997e-13,1.545345e-12,-1.063946e-13,-4.973774e+03,-2.853263e+03,0.000000e+00,7.634204e-22,-1.392368e-21,0.000000e+00
2.380000e-04,-7.235766e-07,1.234383e-06,1.720581e-07,2.062005e-03,4.417605e-04,-2.953345e-04,1.216280e-12,-4.643434e-13,1.324635e-13,-4.958138e+03,-2.880267e+03,0.000000e+00,8.186856e-22,-1.413974e-21,0.000000e+00
2.390000e-04,-7.253324e-07,1.230858e-06,1.688794e-07,5.325638e-03,5.934312e-04,-3.178698e-03,1.708834e-12,7.941461e-14,-1.509725e-12,-4.945871e+03,-2.901283e+03,0.000000e+00,6.423097e-22,-1.100377e-21,0.000000e+00
2.400000e-04,-7.288283e-07,1.227725e-06,1.672139e-07,3.567681e-03,1.005788e-03,-1.665514e-03,-9.204643e-13,2.159095e-13,7.923013e-13,-4.939610e+03,-2.911924e+03,0.000000e+00,3.278096e-22,-5.571476e-22,0.000000e+00
2.410000e-04,-7.348917e-07,1.226021e-06,1.646893e-07,1.000762e-03,2.474919e-03,-2.524603e-03,-1.344036e-12,7.692352e-13,-4.498180e-13,-4.937105e+03,-2.932503e+03,0.000000e+00,1.311483e-22,-1.077516e-21,0.000000e+00
2.420000e-04,-7.425319e-07,1.223934e-06,1.621059e-07,-5.885082e-04,2.136229e-03,-2.583411e-03,-8.321398e-13,-1.773376e-13,-3.079204e-14,-4.923784e+03,-2.953524e+03,0.000000e+00,6.975002e-22,-1.100664e-21,0.000000e+00
2.430000e-04,-7.493627e-07,1.224407e-06,1.588576e-07,2.239413e-04,4.734350e-03,-3.248223e-03,4.253976e-13,1.360373e-12,-3.480946e-13,-4.907791e+03,-2.980130e+03,0.000000e+00,8.373858e-22,-1.393090e-21,0.000000e+00
2.440000e-04,-7.566527e-07,1.226779e-06,1.534771e-07,-2.251572e-04,6.673968e-03,-5.380538e-03,-2.351474e-13,1.015582e-12,-1.116477e-12,-4.893907e+03,-2.997058e+03,0.000000e+00,7.269696e-22,-8.863433e-22,0.000000e+00
2.450000e-04,-7.653553e-07,1.227341e-06,1.495916e-07,-1.634070e-03,4.913674e-03,-3.885462e-03,-7.377050e-13,-9.216877e-13,7.828197e-13,-4.883809e+03,-3.013948e+03,0.000000e+00,5.287547e-22,-8.843564e-22,0.000000e+00
2.460000e-04,-7.758055e-07,1.224181e-06,1.444467e-07,-3.399394e-03,1.252098e-03,-5.144894e-03,-9.243213e-13,-1.917197e-12,-6.594368e-13,-4.868554e+03,-3.038496e+03,0.000000e+00,7.987259e-22,-1.285354e-21,0.000000e+00
2.470000e-04,-7.866775e-07,1.222348e-06,1.392736e-07,-3.831327e-03,2.641202e-03,-5.173192e-03,-2.261596e-13,7.273333e-13,-1.481713e-14,-4.845786e+03,-3.074691e+03,0.000000e+00,1.192124e-21,-1.895140e-21,0.000000e+00
2.480000e-04,-7.969948e-07,1.219330e-06,1.337838e-07,-3.304131e-03,1.509331e-03,-5.489736e-03,2.760391e-13,-5.926465e-13,-1.657416e-13,-4.817071e+03,-3.103682e+03,0.000000e+00,1.503527e-21,-1.517987e-21,0.000000e+00
2.490000e-04,-8.055714e-07,1.217587e-06,1.312036e-07,-1.572368e-03,2.833682e-03,-2.580205e-03,9.067490e-13,6.934287e-13,1.523427e-12,-4.795533e+03,-3.138112e+03,0.000000e+00,1.127740e-21,-1.802755e-21,0.000000e+00
2.500000e-04,-8.115273e-07,1.211173e-06,1.291323e-07,1.011741e-03,-1.803998e-03,-2.071322e-03,1.353036e-12,-2.428284e-12,2.664507e-13,-4.778311e+03,-3.164166e+03,0.000000e+00,9.017087e-22,-1.364150e-21,0.000000e+00
2.510000e-04,-8.200295e-07,1.211648e-06,1.283217e-07,-1.531498e-03,5.134774e-03,-8.106160e-04,-1.331637e-12,3.633133e-12,6.601040e-13,-4.759674e+03,-3.192143e+03,0.000000e+00,9.758614e-22,-1.464875e-21,0.000000e+00
2.520000e-04,-8.261300e-07,1.209290e-06,1.290188e-07,8.568219e-04,2.337294e-03,6.971441e-04,1.250521e-12,-1.464757e-12,7.894613e-13,-4.745099e+03,-3.213762e+03,0.000000e+00,7.631182e-22,-1.131962e-21,0.000000e+00
2.530000e-04,-8.311113e-07,1.202776e-06,1.272340e-07,1.921108e-03,-1.802891e-03,-1.784805e-03,5.572588e-13,-2.167796e-12,-1.299546e-12,-4.719048e+03,-3.226060e+03,0.000000e+00,1.364053e-21,-6.439221e-22,0.000000e+00
2.540000e-04,-8.368639e-07,1.195262e-06,1.310076e-07,1.108530e-03,-2.768476e-03,3.773576e-03,-4.254648e-13,-5.055790e-13,2.910362e-12,-4.702505e+03,-3.252186e+03,0.000000e+00,8.661680e-22,-1.367989e-21,0.000000e+00
2.550000e-04,-8.445580e-07,1.190303e-06,1.304321e-07,-8.612187e-04,-1.688779e-04,-5.754631e-04,-1.031358e-12,1.361146e-12,-2.277152e-12,-4.682070e+03,-3.281378e+03,0.000000e+00,1.069992e-21,-1.528493e-21,0.000000e+00
2.560000e-04,-8.499366e-07,1.186150e-06,1.302738e-07,1.430725e-03,6.674838e-04,-1.582924e-04,1.200059e-12,4.379180e-13,2.184300e-13,-4.661410e+03,-3.310674e+03,0.000000e+00,1.081744e-21,-1.533923e-21,0.000000e+00
2.570000e-04,-8.534900e-07,1.181907e-06,1.298294e-07,3.255389e-03,6.145799e-04,-4.444477e-04,9.553921e-13,-2.770041e-14,-1.498306e-13,-4.662476e+03,-3.343257e+03,0.000000e+00,-5.582409e-23,-1.706010e-21,0.000000e+00
2.580000e-04,-8.572233e-07,1.176640e-06,1.295461e-07,3.043477e-03,-3.896041e-04,-2.832665e-04,-1.109570e-13,-5.257895e-13,8.439430e-14,-4.649092e+03,-3.359138e+03,0.000000e+00,7.008102e-22,-8.315565e-22,0.000000e+00
2.590000e-04,-8.609848e-07,1.169085e-06,1.330257e-07,2.972195e-03,-2.654676e-03,3.479544e-03,-3.732320e-14,-1.185989e-12,1.970203e-12,-4.634896e+03,-3.378915e+03,0.000000e+00,7.432803e-22,-1.035523e-21,0.000000e+00
2.600000e-04,-8.655930e-07,1.161404e-06,1.372321e-07,2.081601e-03,-2.754413e-03,4.206405e-03,-4.663136e-13,-5.222252e-14,3.805832e-13,-4.617151e+03,-3.403109e+03,0.000000e+00,9.291088e-22,-1.266762e-21,0.000000e+00
2.610000e-04,-8.682773e-07,1.152018e-06,1.385298e-07,3.951788e-03,-4.444555e-03,1.297738e-03,9.792277e-13,-8.849561e-13,-1.522974e-12,-4.597529e+03,-3.429575e+03,0.000000e+00,1.027450e-21,-1.385800e-21,0.000000e+00
2.620000e-04,-8.731416e-07,1.145399e-06,1.399000e-07,1.719545e-03,-1.659131e-03,1.370187e-03,-1.168800e-12,1.458445e-12,3.793410e-14,-4.569100e+03,-3.446584e+03,0.000000e+00,1.488515e-21,-8.905837e-22,0.000000e+00
2.630000e-04,-8.777099e-07,1.139955e-06,1.409858e-07,2.003521e-03,-4.437562e-04,1.085847e-03,1.486897e-13,6.363687e-13,-1.488802e-13,-4.563388e+03,-3.481603e+03,0.000000e+00,2.990947e-22,-1.833560e-21,0.000000e+00
2.640000e-04,-8.873765e-07,1.133218e-06,1.447899e-07,-3.134555e-03,-1.682711e-03,3.804050e-03,-2.690291e-12,-6.487155e-13,1.423248e-12,-4.545680e+03,-3.502511e+03,0.000000e+00,9.271794e-22,-1.094774e-21,0.000000e+00
2.650000e-04,-8.955314e-07,1.129044e-06,1.492635e-07,-1.646443e-03,9.283996e-04,4.473612e-03,7.791737e-13,1.367175e-12,3.505818e-13,-4.516014e+03,-3.540869e+03,0.000000e+00,1.553311e-21,-2.008385e-21,0.000000e+00
2.660000e-04,-9.036345e-07,1.125570e-06,1.529431e-07,-1.614306e-03,1.674354e-03,3.679625e-03,1.682692e-14,3.905807e-13,-4.157307e-13,-4.494445e+03,-3.568179e+03,0.000000e+00,1.129332e-21,-1.429975e-21,0.000000e+00
2.670000e-04,-9.122734e-07,1.123716e-06,1.559941e-07,-2.160501e-03,3.343472e-03,3.050986e-03,-2.859870e-13,8.739484e-13,-3.291546e-13,-4.473386e+03,-3.594547e+03,0.000000e+00,1.102644e-21,-1.380598e-21,0.000000e+00
2.680000e-04,-9.164162e-07,1.122801e-06,1.558063e-07,2.318340e-03,4.297684e-03,-1.878127e-04,2.345115e-12,4.996241e-13,-1.695831e-12,-4.445495e+03,-3.611985e+03,0.000000e+00,1.460361e-21,-9.130696e-22,0.000000e+00
2.690000e-04,-9.189223e-07,1.119870e-06,1.570008e-07,3.939327e-03,2.295786e-03,1.194468e-03,8.487469e-13,-1.048191e-12,7.237606e-13,-4.437505e+03,-3.623146e+03,0.000000e+00,4.183503e-22,-5.844148e-22,0.000000e+00
2.700000e-04,-9.230328e-07,1.116131e-06,1.548236e-07,2.313539e-03,1.512832e-03,-2.177153e-03,-8.512605e-13,-4.099542e-13,-1.765377e-12,-4.427879e+03,-3.634797e+03,0.000000e+00,5.040322e-22,-6.100385e-22,0.000000e+00
2.710000e-04,-9.280655e-07,1.110946e-06,1.503291e-07,1.361799e-03,9.428268e-05,-4.494490e-03,-4.983301e-13,-7.427505e-13,-1.213355e-12,-4.413578e+03,-3.652160e+03,0.000000e+00,7.487972e-22,-9.091311e-22,0.000000e+00
2.720000e-04,-9.352513e-07,1.106550e-06,1.473729e-07,-8.161599e-04,9.256812e-04,-2.956201e-03,-1.140377e-12,4.353192e-13,8.054460e-13,-4.395098e+03,-3.674381e+03,0.000000e+00,9.676141e-22,-1.163486e-21,0.000000e+00
2.730000e-04,-9.370746e-07,1.104355e-06,1.424788e-07,4.547617e-03,3.147898e-03,-4.894081e-03,2.808467e-12,1.163550e-12,-1.014671e-12,-4.383157e+03,-3.707852e+03,0.000000e+00,6.252313e-22,-1.752518e-21,0.000000e+00
2.740000e-04,-9.395422e-07,1.101878e-06,1.363101e-07,3.887991e-03,2.879613e-03,-6.168756e-03,-3.453794e-13,-1.404739e-13,-6.674183e-13,-4.376340e+03,-3.714352e+03,0.000000e+00,3.569245e-22,-3.403303e-22,0.000000e+00
2.750000e-04,-9.434610e-07,1.101707e-06,1.317226e-07,2.436111e-03,5.208726e-03,-4.587459e-03,-7.602026e-13,1.219521e-12,8.279652e-13,-4.367221e+03,-3.725194e+03,0.000000e+00,4.774755e-22,-5.676837e-22,0.000000e+00
2.760000e-04,-9.448314e-07,1.097292e-06,1.275847e-07,4.959092e-03,9.715929e-04,-4.137925e-03,1.321030e-12,-2.218558e-12,2.353754e-13,-4.359364e+03,-3.734375e+03,0.000000e+00,4.113961e-22,-4.807240e-22,0.000000e+00
2.770000e-04,-9.469648e-07,1.091337e-06,1.256211e-07,4.162059e-03,-5.553565e-04,-1.963644e-03,-4.173256e-13,-7.995088e-13,1.138451e-12,-4.349079e+03,-3.746350e+03,0.000000e+00,5.385508e-22,-6.270336e-22,0.000000e+00
2.780000e-04,-9.501572e-07,1.082594e-06,1.227063e-07,3.042805e-03,-3.332858e-03,-2.914789e-03,-5.860400e-13,-1.454296e-12,-4.980181e-13,-4.327407e+03,-3.757130e+03,0.000000e+00,1.134699e-21,-5.644207e-22,0.000000e+00
2.790000e-04,-9.515635e-07,1.073028e-06,1.218615e-07,4.774907e-03,-4.147967e-03,-8.447577e-04,9.069266e-13,-4.267903e-13,1.083866e-12,-4.306139e+03,-3.782626e+03,0.000000e+00,1.113631e-21,-1.334976e-21,0.000000e+00
2.800000e-04,-9.559222e-07,1.068919e-06,1.204320e-07,1.799074e-03,1.335080e-03,-1.429489e-03,-1.558143e-12,2.870917e-12,-3.061644e-13,-4.286803e+03,-3.804432e+03,0.000000e+00,1.012397e-21,-1.141736e-21,0.000000e+00
2.810000e-04,-9.597721e-07,1.063180e-06,1.198440e-07,2.275079e-03,-2.736096e-04,-5.879970e-04,2.492354e-13,-8.423078e-13,4.406040e-13,-4.271163e+03,-3.821987e+03,0.000000e+00,8.189420e-22,-9.192114e-22,0.000000e+00
2.820000e-04,-9.655179e-07,1.057486e-06,1.190090e-07,3.575818e-04,-1.855766e-04,-8.350020e-04,-1.003999e-12,4.609400e-14,-1.293315e-13,-4.260604e+03,-3.848905e+03,0.000000e+00,5.528663e-22,-1.409415e-21,0.000000e+00
2.830000e-04,-9.676219e-07,1.043208e-06,1.165435e-07,3.916540e-03,-8.757535e-03,-2.465554e-03,1.863466e-12,-4.488267e-12,-8.537549e-13,-4.237930e+03,-3.872657e+03,0.000000e+00,1.187186e-21,-1.243623e-21,0.000000e+00
2.840000e-04,-9.697937e-07,1.029084e-06,1.132076e-07,3.767914e-03,-8.589946e-03,-3.335833e-03,-7.782046e-14,8.774923e-14,-4.556770e-13,-4.206752e+03,-3.906608e+03,0.000000e+00,1.632496e-21,-1.777662e-21,0.000000e+00
2.850000e-04,-9.715943e-07,1.017871e-06,1.103689e-07,4.074750e-03,-5.669078e-03,-2.838751e-03,1.606588e-13,1.529363e-12,2.602716e-13,-4.175717e+03,-3.939754e+03,0.000000e+00,1.624997e-21,-1.735556e-21,0.000000e+00
2.860000e-04,-9.739033e-07,1.006875e-06,1.068745e-07,3.502186e-03,-5.439090e-03,-3.494409e-03,-2.997940e-13,1.204214e-13,-3.433019e-13,-4.150127e+03,-3.965133e+03,0.000000e+00,1.339884e-21,-1.328818e-21,0.000000e+00
2.870000e-04,-9.772519e-07,9.992908e-07,1.012956e-07,2.419266e-03,-2.008334e-03,-5.578843e-03,-5.670152e-13,1.796340e-12,-1.091407e-12,-4.123773e+03,-3.992659e+03,0.000000e+00,1.379856e-21,-1.441292e-21,0.000000e+00
2.880000e-04,-9.786620e-07,9.940064e-07,9.234161e-08,4.327456e-03,3.001202e-04,-8.954028e-03,9.991258e-13,1.208704e-12,-1.767243e-12,-4.102133e+03,-4.014875e+03,0.000000e+00,1.133090e-21,-1.163226e-21,0.000000e+00
2.890000e-04,-9.805357e-07,9.850735e-07,8.456025e-08,3.812654e-03,-3.337422e-03,-7.781358e-03,-2.695497e-13,-1.904612e-12,6.140088e-13,-4.089226e+03,-4.028016e+03,0.000000e+00,6.757916e-22,-6.880270e-22,0.000000e+00
2.900000e-04,-9.860270e-07,9.750627e-07,7.794076e-08,1.260558e-04,-4.394989e-03,-6.619488e-03,-1.930298e-12,-5.537409e-13,6.083535e-13,-4.057930e+03,-4.042627e+03,0.000000e+00,1.638670e-21,-7.650440e-22,0.000000e+00
2.910000e-04,-9.877714e-07,9.679464e-07,7.494167e-08,3.833115e-03,-1.489430e-03,-2.999091e-03,1.941012e-12,1.521347e-12,1.895635e-12,-4.025817e+03,-4.075961e+03,0.000000e+00,1.681411e-21,-1.745362e-21,0.000000e+00
2.920000e-04,-9.899073e-07,9.596266e-07,6.859150e-08,3.405261e-03,-2.668985e-03,-6.350173e-03,-2.240240e-13,-6.176135e-13,-1.754622e-12,-4.016524e+03,-4.101374e+03,0.000000e+00,4.865879e-22,-1.330608e-21,0.000000e+00
2.930000e-04,-9.927920e-07,9.521083e-07,6.027474e-08,2.612639e-03,-1.851639e-03,-8.316754e-03,-4.150154e-13,4.279612e-13,-1.029700e-12,-3.993321e+03,-4.122680e+03,0.000000e+00,1.214916e-21,-1.115617e-21,0.000000e+00
2.940000e-04,-9.951774e-07,9.458199e-07,5.545183e-08,3.075838e-03,-6.077401e-04,-4.822914e-03,2.425304e-13,6.513041e-13,1.829371e-12,-3.971152e+03,-4.144142e+03,0.000000e+00,1.160785e-21,-1.123696e-21,0.000000e+00
2.950000e-04,-9.937032e-07,9.381852e-07,5.846570e-08,6.880572e-03,-1.973742e-03,3.013872e-03,1.992154e-12,-7.152371e-13,4.103331e-12,-3.944659e+03,-4.153250e+03,0.000000e+00,1.387173e-21,-4.769204e-22,0.000000e+00
2.960000e-04,-9.944803e-07,9.355869e-07,5.651963e-08,4.615263e-03,3.068166e-03,-1.946072e-03,-1.186113e-12,2.639937e-12,-2.597020e-12,-3.931927e+03,-4.166589e+03,0.000000e+00,6.666379e-22,-6.984483e-22,0.000000e+00
2.970000e-04,-9.927867e-07,9.349433e-07,5.545578e-08,7.082181e-03,5.013045e-03,-1.063855e-03,1.291675e-12,1.018337e-12,4.619276e-13,-3.924956e+03,-4.173052e+03,0.000000e+00,3.649899e-22,-3.383722e-22,0.000000e+00
2.980000e-04,-9.940011e-07,9.344736e-07,5.640542e-08,4.171470e-03,5.193938e-03,9.496443e-04,-1.524045e-12,9.471515e-14,1.054266e-12,-3.927799e+03,-4.170384e+03,0.000000e+00,-1.488549e-22,1.396966e-22,0.000000e+00
2.990000e-04,-9.939432e-07,9.326105e-07,5.128434e-08,5.433103e-03,3.800248e-03,-5.121085e-03,6.605893e-13,-7.297340e-13,-3.178626e-12,-3.923692e+03,-4.174247e+03,0.000000e+00,2.150278e-22,-2.022957e-22,0.000000e+00
3.000000e-04,-9.922399e-07,9.302150e-07,4.785212e-08,7.064763e-03,3.258091e-03,-3.432213e-03,8.543356e-13,-2.838729e-13,8.842912e-13,-3.919660e+03,-4.178034e+03,0.000000e+00,2.111102e-22,-1.982481e-22,0.000000e+00
3.010000e-04,-9.894805e-07,9.268871e-07,4.153670e-08,8.101743e-03,2.310139e-03,-6.315427e-03,5.429614e-13,-4.963464e-13,-1.509647e-12,-3.918053e+03,-4.179540e+03,0.000000e+00,8.413514e-23,-7.888968e-23,0.000000e+00
3.020000e-04,-9.912487e-07,9.250467e-07,3.949978e-08,3.563537e-03,3.807755e-03,-2.036915e-03,-2.376199e-12,7.841499e-13,2.240223e-12,-3.916382e+03,-4.181106e+03,0.000000e+00,8.750684e-23,-8.200039e-23,0.000000e+00
3.030000e-04,-9.922848e-07,9.201705e-07,3.521578e-08,4.267814e-03,7.781017e-04,-4.283996e-03,3.687585e-13,-1.586323e-12,-1.176569e-12,-3.908009e+03,-4.188935e+03,0.000000e+00,4.384133e-22,-4.098912e-22,0.000000e+00
3.040000e-04,-9.942293e-07,9.123407e-07,2.998023e-08,3.314609e-03,-2.164127e-03,-5.235554e-03,-4.990971e-13,-1.540548e-12,-4.982350e-13,-3.894379e+03,-4.201611e+03,0.000000e+00,7.136770e-22,-6.637447e-22,0.000000e+00
3.050000e-04,-9.969068e-07,9.038514e-07,2.803757e-08,2.533106e-03,-2.808037e-03,-1.942660e-03,-4.091936e-13,-3.371501e-13,1.724155e-12,-3.871664e+03,-4.222557e+03,0.000000e+00,1.189337e-21,-1.096694e-21,0.000000e+00
3.060000e-04,-9.992719e-07,8.963262e-07,2.722705e-08,2.783250e-03,-1.851172e-03,-8.105189e-04,1.309750e-13,5.010129e-13,5.927879e-13,-3.831829e+03,-4.230149e+03,0.000000e+00,2.085780e-21,-3.975293e-22,0.000000e+00
3.070000e-04,-1.001399e-06,8.894950e-07,2.873734e-08,2.984195e-03,-1.143064e-03,1.510288e-03,1.052143e-13,3.707645e-13,1.215172e-12,-3.810580e+03,-4.251578e+03,0.000000e+00,1.112600e-21,-1.122024e-21,0.000000e+00
3.080000e-04,-1.003138e-06,8.879039e-07,2.778198e-08,3.362153e-03,4.106941e-03,-9.553551e-04,1.978984e-13,2.748897e-12,-1.291008e-12,-3.789938e+03,-4.269806e+03,0.000000e+00,1.080785e-21,-9.544028e-22,0.000000e+00
3.090000e-04,-1.004134e-06,8.848582e-07,2.920258e-08,4.088835e-03,2.658030e-03,1.420597e-03,3.804900e-13,-7.586480e-13,1.244045e-12,-3.783514e+03,-4.275508e+03,0.000000e+00,3.363462e-22,-2.985475e-22,0.000000e+00
3.100000e-04,-1.007848e-06,8.781479e-07,2.814014e-08,1.331953e-03,-9.851076e-04,-1.062442e-03,-1.443500e-12,-1.907543e-12,-1.300116e-12,-3.773874e+03,-4.284019e+03,0.000000e+00,5.047519e-22,-4.456615e-22,0.000000e+00
3.110000e-04,-1.015746e-06,8.715810e-07,2.584418e-08,-2.888810e-03,-7.964178e-04,-2.295956e-03,-2.209986e-12,9.879774e-14,-6.458662e-13,-3.748661e+03,-4.306107e+03,0.000000e+00,1.320186e-21,-1.156544e-21,0.000000e+00
3.120000e-04,-1.028259e-06,8.679048e-07,2.443449e-08,-7.525165e-03,2.165927e-03,-1.409692e-03,-2.427590e-12,1.551080e-12,4.640466e-13,-3.715344e+03,-4.334893e+03,0.000000e+00,1.744468e-21,-1.507185e-21,0.000000e+00
3.130000e-04,-1.039715e-06,8.622584e-07,2.431384e-08,-6.479825e-03,2.844979e-04,-1.206521e-04,5.473384e-13,-9.851139e-13,6.749399e-13,-3.694409e+03,-4.382342e+03,0.000000e+00,1.096125e-21,-2.484451e-21,0.000000e+00
3.140000e-04,-1.050580e-06,8.576018e-07,2.103986e-08,-5.932741e-03,1.314859e-03,-3.273975e-03,2.864529e-13,5.394959e-13,-1.651076e-12,-3.642672e+03,-4.398144e+03,0.000000e+00,2.708957e-21,-8.273626e-22,0.000000e+00
3.150000e-04,-1.057037e-06,8.521069e-07,1.977602e-08,-1.555426e-03,5.153581e-04,-1.263842e-03,2.291957e-12,-4.186178e-13,1.052503e-12,-3.609857e+03,-4.427285e+03,0.000000e+00,1.718198e-21,-1.525852e-21,0.000000e+00
3.160000e-04,-1.067062e-06,8.476859e-07,1.544099e-08,-5.148031e-03,1.646493e-03,-4.335034e-03,-1.881084e-12,5.922610e-13,-1.608073e-12,-3.583051e+03,-4.448828e+03,0.000000e+00,1.403529e-21,-1.127990e-21,0.000000e+00
3.170000e-04,-1.076055e-06,8.449415e-07,1.105196e-08,-4.131026e-03,3.374606e-03,-4.389027e-03,5.325024e-13,9.048379e-13,-2.827045e-14,-3.550792e+03,-4.474636e+03,0.000000e+00,1.689093e-21,-1.351316e-21,0.000000e+00
3.180000e-04,-1.087955e-06,8.390580e-07,9.523043e-09,-7.053381e-03,3.271469e-04,-1.528918e-03,-1.530141e-12,-1.595646e-12,1.497549e-12,-3.539417e+03,-4.511329e+03,0.000000e+00,5.956023e-22,-1.921235e-21,0.000000e+00
3.190000e-04,-1.100198e-06,8.328988e-07,8.972614e-09,-7.432715e-03,1.199356e-04,-5.504288e-04,-1.986187e-13,-1.084956e-13,5.123357e-13,-3.497735e+03,-4.541539e+03,0.000000e+00,2.182457e-21,-1.581769e-21,0.000000e+00
3.200000e-04,-1.113681e-06,8.241905e-07,9.612573e-09,-8.721864e-03,-2.351450e-03,6.399592e-04,-6.749973e-13,-1.294014e-12,6.232857e-13,-3.457027e+03,-4.572775e+03,0.000000e+00,2.131460e-21,-1.635541e-21,0.000000e+00
3.210000e-04,-1.123720e-06,8.139010e-07,8.220799e-09,-5.334203e-03,-3.871166e-03,-1.391774e-03,1.773776e-12,-7.957216e-13,-1.063813e-12,-3.408258e+03,-4.613263e+03,0.000000e+00,2.553538e-21,-2.119913e-21,0.000000e+00
3.220000e-04,-1.133253e-06,8.052543e-07,5.420170e-09,-4.877112e-03,-2.173732e-03,-2.800629e-03,2.393323e-13,8.887744e-13,-7.376744e-13,-3.360854e+03,-4.647587e+03,0.000000e+00,2.482060e-21,-1.797202e-21,0.000000e+00
3.230000e-04,-1.143250e-06,7.990568e-07,-2.080097e-10,-5.376775e-03,3.331551e-04,-5.628180e-03,-2.616228e-13,1.312603e-12,-1.480502e-12,-3.319049e+03,-4.677553e+03,0.000000e+00,2.188916e-21,-1.569021e-21,0.000000e+00
3.240000e-04,-1.154999e-06,7.915530e-07,-4.611555e-09,-7.170546e-03,-9.056345e-04,-4.403545e-03,-9.392165e-13,-6.486288e-13,6.412170e-13,-3.283034e+03,-4.702894e+03,0.000000e+00,1.885748e-21,-1.326841e-21,0.000000e+00
3.250000e-04,-1.168473e-06,7.821633e-07,-5.690233e-09,-8.945102e-03,-2.706081e-03,-1.078678e-03,-9.291552e-13,-9.427117e-13,1.740896e-12,-3.242905e+03,-4.738905e+03,0.000000e+00,2.101177e-21,-1.885571e-21,0.000000e+00
3.260000e-04,-1.179253e-06,7.682216e-07,-4.239435e-09,-6.332381e-03,-7.200309e-03,1.450798e-03,1.368017e-12,-2.353172e-12,1.324430e-12,-3.188081e+03,-4.771127e+03,0.000000e+00,2.870552e-21,-1.687103e-21,0.000000e+00
3.270000e-04,-1.189292e-06,7.578227e-07,-2.123648e-09,-5.651229e-03,-3.599227e-03,2.115788e-03,3.566504e-13,1.885522e-12,3.481878e-13,-3.127860e+03,-4.811214e+03,0.000000e+00,3.153178e-21,-2.098984e-21,0.000000e+00
3.280000e-04,-1.194983e-06,7.490845e-07,-2.807691e-09,-1.351529e-03,-1.902260e-03,-6.840431e-04,2.251318e-12,8.885299e-13,-1.465988e-12,-3.081798e+03,-4.844230e+03,0.000000e+00,2.411811e-21,-1.728716e-21,0.000000e+00
3.290000e-04,-1.202612e-06,7.407421e-07,-5.795628e-09,-3.335968e-03,-1.462560e-03,-2.987938e-03,-1.039050e-12,2.302262e-13,-1.206316e-12,-3.046728e+03,-4.866082e+03,0.000000e+00,1.836213e-21,-1.144169e-21,0.000000e+00
3.300000e-04,-1.208925e-06,7.336111e-07,-4.674949e-09,-2.061653e-03,-2.151095e-04,1.120679e-03,6.672297e-13,6.531635e-13,2.151267e-12,-3.007909e+03,-4.889837e+03,0.000000e+00,2.032578e-21,-1.243768e-21,0.000000e+00
3.310000e-04,-1.215091e-06,7.285945e-07,-3.421698e-09,-1.943612e-03,1.934893e-03,1.253252e-03,6.180622e-14,1.125739e-12,6.941487e-14,-2.975916e+03,-4.909395e+03,0.000000e+00,1.675130e-21,-1.024050e-21,0.000000e+00
3.320000e-04,-1.219175e-06,7.192060e-07,-2.207446e-09,8.461646e-05,-2.413213e-03,1.214252e-03,1.061978e-12,-2.276663e-12,-2.042017e-14,-2.950417e+03,-4.924755e+03,0.000000e+00,1.335124e-21,-8.042870e-22,0.000000e+00
3.330000e-04,-1.223765e-06,7.086757e-07,1.630956e-10,-4.815164e-04,-3.528377e-03,2.370541e-03,-2.964265e-13,-5.838986e-13,6.054318e-13,-2.914237e+03,-4.946258e+03,0.000000e+00,1.894402e-21,-1.125890e-21,0.000000e+00
3.340000e-04,-1.225949e-06,6.990570e-07,2.415489e-09,1.869987e-03,-2.603877e-03,2.252393e-03,1.231244e-12,4.840672e-13,-6.186219e-14,-2.873972e+03,-4.969764e+03,0.000000e+00,2.108287e-21,-1.230783e-21,0.000000e+00
3.350000e-04,-1.229065e-06,6.938565e-07,4.488911e-09,9.037546e-04,1.825184e-03,2.073422e-03,-5.059180e-13,2.319051e-12,-9.370898e-14,-2.838393e+03,-4.983372e+03,0.000000e+00,1.862881e-21,-7.124751e-22,0.000000e+00
3.360000e-04,-1.235281e-06,6.894410e-07,6.320374e-09,-2.216277e-03,2.654881e-03,1.831462e-03,-1.633645e-12,4.344280e-13,-1.266901e-13,-2.821438e+03,-5.001317e+03,0.000000e+00,8.877743e-22,-9.395908e-22,0.000000e+00
