Particle_ID,Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s),Fx (N),Fy (N),Fz (N),ωx (rad/s),ωy (rad/s),ωz (rad/s),τx (pN·μm),τy (pN·μm),τz (pN·μm)
0,5.000000e-03,6.063718e-06,-4.027511e-08,7.210505e-08,-5.753718e-06,3.678600e-05,-3.604358e-05,-5.424609e-14,3.468340e-13,-3.397741e-13,0.000000e+00,0.000000e+00,6.053764e+00,0.000000e+00,0.000000e+00,7.934395e-09
0,5.500000e-03,6.044278e-06,-7.965078e-09,7.161278e-08,-3.888136e-05,6.462007e-05,-9.845429e-07,-3.664847e-13,6.090492e-13,-9.240548e-15,0.000000e+00,0.000000e+00,1.061359e+01,0.000000e+00,0.000000e+00,7.930436e-09
0,6.000000e-03,6.020825e-06,1.682733e-08,6.267206e-08,-4.690616e-05,4.958482e-05,-1.788143e-05,-4.420891e-13,4.672486e-13,-1.685471e-13,0.000000e+00,0.000000e+00,8.192290e+00,-0.000000e+00,0.000000e+00,4.297906e-08
0,6.500000e-03,6.038782e-06,3.003157e-08,4.471548e-08,3.591546e-05,2.640847e-05,-3.591316e-05,3.385865e-13,2.488077e-13,-3.384934e-13,0.000000e+00,0.000000e+00,4.368412e+00,0.000000e+00,0.000000e+00,4.281242e-08
0,7.000000e-03,6.020281e-06,3.231210e-08,1.344852e-08,-3.700348e-05,4.561055e-06,-6.253393e-05,-3.488289e-13,4.278420e-14,-5.893977e-13,0.000000e+00,0.000000e+00,7.826082e-01,0.000000e+00,0.000000e+00,1.262393e-07
0,7.500000e-03,6.052595e-06,1.534218e-08,1.184157e-08,6.462895e-05,-3.393983e-05,-3.213889e-06,6.092262e-13,-3.200967e-13,-3.022497e-14,0.000000e+00,0.000000e+00,-5.698191e+00,0.000000e+00,0.000000e+00,1.260570e-07
0,8.000000e-03,6.042419e-06,8.659266e-09,8.940023e-09,-2.035273e-05,-1.336583e-05,-5.803103e-06,-1.919132e-13,-1.260085e-13,-5.469580e-14,0.000000e+00,0.000000e+00,-2.200814e+00,0.000000e+00,0.000000e+00,4.324818e-08
0,8.500000e-03,6.012158e-06,-2.482966e-08,1.753975e-08,-6.052206e-05,-6.697785e-05,1.719946e-05,-5.704510e-13,-6.313714e-13,1.621263e-13,0.000000e+00,0.000000e+00,-1.107131e+01,0.000000e+00,0.000000e+00,4.317537e-08
0,9.000000e-03,5.999088e-06,-4.495572e-08,4.451576e-08,-2.613921e-05,-4.025212e-05,5.395202e-05,-2.463185e-13,-3.793491e-13,5.085262e-13,0.000000e+00,0.000000e+00,-6.713160e+00,0.000000e+00,0.000000e+00,7.901240e-09
0,9.500000e-03,6.015600e-06,-1.281860e-08,6.810288e-08,3.302422e-05,6.427424e-05,4.717425e-05,3.113109e-13,6.058741e-13,4.445994e-13,0.000000e+00,0.000000e+00,1.075445e+01,0.000000e+00,0.000000e+00,7.871443e-09
0,1.000000e-02,6.034199e-06,-4.230542e-08,4.462667e-08,3.719691e-05,-5.897363e-05,-4.695244e-05,3.505770e-13,-5.560097e-13,-4.426198e-13,0.000000e+00,0.000000e+00,-9.791301e+00,-0.000000e+00,0.000000e+00,4.277520e-08
0,1.050000e-02,6.018535e-06,-5.052642e-08,4.571244e-08,-3.132730e-05,-1.644200e-05,2.171554e-06,-2.953283e-13,-1.549267e-13,2.052043e-14,0.000000e+00,0.000000e+00,-2.761263e+00,0.000000e+00,0.000000e+00,7.917484e-09
0,1.100000e-02,5.995326e-06,-7.218928e-08,6.220807e-08,-4.641758e-05,-4.332572e-05,3.299125e-05,-4.374921e-13,-4.083761e-13,3.109690e-13,0.000000e+00,0.000000e+00,-7.263148e+00,0.000000e+00,0.000000e+00,7.897016e-09
0,1.150000e-02,5.952742e-06,-6.275130e-08,2.225158e-08,-8.516822e-05,1.887597e-05,-7.991298e-05,-8.027343e-13,1.779590e-13,-7.532862e-13,0.000000e+00,0.000000e+00,2.976767e+00,0.000000e+00,0.000000e+00,7.837949e-09
0,1.200000e-02,5.931508e-06,-4.561153e-08,1.786529e-08,-4.246788e-05,3.427952e-05,-8.772580e-06,-4.002196e-13,3.215538e-13,-8.260139e-14,0.000000e+00,0.000000e+00,5.655326e+00,0.000000e+00,0.000000e+00,1.072575e-06
0,1.250000e-02,5.919392e-06,-6.342321e-08,-4.032381e-09,-2.423234e-05,-3.562336e-05,-4.379534e-05,-2.283787e-13,-3.376754e-13,-4.127998e-13,0.000000e+00,0.000000e+00,-6.070044e+00,0.000000e+00,0.000000e+00,1.288168e-06
0,1.300000e-02,5.917912e-06,-7.783401e-08,-1.046673e-08,-2.959085e-06,-2.882160e-05,-1.286870e-05,-2.789972e-14,-2.748396e-13,-1.212507e-13,0.000000e+00,0.000000e+00,-4.931340e+00,0.000000e+00,0.000000e+00,2.223059e-06
0,1.350000e-02,5.892724e-06,-1.052408e-07,-2.725799e-08,-5.037759e-05,-5.481365e-05,-3.358251e-05,-4.748919e-13,-5.198449e-13,-3.165305e-13,0.000000e+00,0.000000e+00,-9.430212e+00,0.000000e+00,0.000000e+00,2.222568e-06
0,1.400000e-02,5.901016e-06,-1.068237e-07,-2.669639e-08,1.658496e-05,-3.165627e-06,1.123209e-06,1.563259e-13,-3.299114e-14,1.062416e-14,0.000000e+00,0.000000e+00,-5.446279e-01,0.000000e+00,0.000000e+00,2.215417e-06
0,1.450000e-02,5.886735e-06,-1.347021e-07,-3.980293e-08,-2.856282e-05,-5.575694e-05,-2.621309e-05,-2.693061e-13,-5.287672e-13,-2.470826e-13,0.000000e+00,0.000000e+00,-9.590957e+00,0.000000e+00,0.000000e+00,2.218544e-06
0,1.500000e-02,5.884594e-06,-1.523006e-07,-2.518379e-08,-4.282051e-06,-3.519695e-05,2.923827e-05,-4.040419e-14,-3.349130e-13,2.756252e-13,0.000000e+00,0.000000e+00,-6.050425e+00,0.000000e+00,0.000000e+00,2.213392e-06
0,1.550000e-02,5.876805e-06,-2.040358e-07,-2.012581e-08,-1.557765e-05,-1.034704e-04,1.011596e-05,-1.469088e-13,-9.783685e-13,9.531966e-14,0.000000e+00,0.000000e+00,-1.769600e+01,0.000000e+00,0.000000e+00,2.140870e-06
0,1.600000e-02,5.923030e-06,-1.956365e-07,4.361234e-08,9.244962e-05,1.679855e-05,1.274763e-04,8.713622e-13,1.563305e-13,1.201565e-12,0.000000e+00,0.000000e+00,3.362172e+00,0.000000e+00,0.000000e+00,1.462343e-06
0,1.650000e-02,5.927962e-06,-2.043126e-07,4.460274e-08,9.864733e-06,-1.735223e-05,1.980808e-06,9.285773e-14,-1.643167e-13,1.853068e-14,0.000000e+00,0.000000e+00,-2.884700e+00,0.000000e+00,0.000000e+00,5.120372e-07
0,1.700000e-02,5.910281e-06,-1.995680e-07,3.135234e-08,-3.536147e-05,9.489193e-06,-2.650079e-05,-3.333491e-13,8.872492e-14,-2.497954e-13,0.000000e+00,0.000000e+00,1.380290e+00,0.000000e+00,0.000000e+00,5.124884e-07
0,1.750000e-02,5.913590e-06,-1.683225e-07,5.003313e-08,6.617932e-06,6.249099e-05,3.736158e-05,6.231310e-14,5.858945e-13,3.521948e-13,0.000000e+00,0.000000e+00,1.054285e+01,0.000000e+00,0.000000e+00,2.164883e-06
0,1.800000e-02,5.913441e-06,-1.967067e-07,4.480320e-08,-2.974294e-07,-5.676823e-05,-1.045987e-05,-2.899119e-15,-5.382616e-13,-9.863454e-14,0.000000e+00,0.000000e+00,-9.648940e+00,0.000000e+00,0.000000e+00,2.148084e-06
0,1.850000e-02,5.902968e-06,-1.957438e-07,4.592063e-08,-2.094752e-05,1.925671e-06,2.234865e-06,-1.975525e-13,1.508602e-14,2.107707e-14,0.000000e+00,0.000000e+00,1.514691e-01,0.000000e+00,0.000000e+00,2.166004e-06
0,1.900000e-02,5.896953e-06,-1.926607e-07,7.736336e-08,-1.203036e-05,6.166200e-06,6.288546e-05,-1.134774e-13,5.499220e-14,5.927481e-13,0.000000e+00,0.000000e+00,9.197295e-01,0.000000e+00,0.000000e+00,2.162160e-06
0,1.950000e-02,5.898788e-06,-1.939636e-07,9.913110e-08,3.670835e-06,-2.605697e-06,4.353548e-05,3.451222e-14,-2.768519e-14,4.102910e-13,0.000000e+00,0.000000e+00,-4.771696e-01,0.000000e+00,0.000000e+00,2.152929e-06
0,2.000000e-02,5.918316e-06,-1.772947e-07,6.733234e-08,3.905602e-05,3.333774e-05,-6.359752e-05,3.680307e-13,3.111229e-13,-5.995103e-13,0.000000e+00,0.000000e+00,5.806930e+00,0.000000e+00,0.000000e+00,2.153614e-06
0,2.050000e-02,5.916107e-06,-1.738138e-07,7.414859e-08,-4.418457e-06,6.961783e-06,1.363250e-05,-4.178342e-14,6.249191e-14,1.285682e-13,0.000000e+00,0.000000e+00,1.097479e+00,0.000000e+00,0.000000e+00,2.142934e-06
0,2.100000e-02,5.892749e-06,-2.216448e-07,8.236304e-08,-4.671477e-05,-9.566199e-05,1.642890e-05,-4.404137e-13,-9.047982e-13,1.548418e-13,0.000000e+00,0.000000e+00,-1.644305e+01,0.000000e+00,0.000000e+00,2.142097e-06
0,2.150000e-02,5.882566e-06,-2.749940e-07,6.484946e-08,-2.036726e-05,-1.066984e-04,-3.502715e-05,-1.920385e-13,-1.008562e-12,-3.301797e-13,0.000000e+00,0.000000e+00,-1.826392e+01,0.000000e+00,0.000000e+00,2.030436e-06
0,2.200000e-02,5.880501e-06,-3.016361e-07,6.351748e-08,-4.130202e-06,-5.328424e-05,-2.663972e-06,-3.903743e-14,-5.048940e-13,-2.507176e-14,0.000000e+00,0.000000e+00,-9.120779e+00,0.000000e+00,0.000000e+00,1.904027e-06
0,2.250000e-02,5.882013e-06,-3.074724e-07,8.213025e-08,3.025699e-06,-1.167249e-05,3.722555e-05,2.838714e-14,-1.126410e-13,3.508864e-13,0.000000e+00,0.000000e+00,-2.001697e+00,0.000000e+00,0.000000e+00,1.845912e-06
0,2.300000e-02,5.879522e-06,-3.157710e-07,6.924268e-08,-4.982483e-06,-1.659722e-05,-2.577515e-05,-4.710748e-14,-1.591065e-13,-2.429944e-13,0.000000e+00,0.000000e+00,-2.906425e+00,0.000000e+00,0.000000e+00,1.846480e-06
0,2.350000e-02,5.866435e-06,-3.211978e-07,5.300229e-08,-2.617512e-05,-1.085363e-05,-3.248077e-05,-2.468755e-13,-1.052205e-13,-3.061314e-13,0.000000e+00,0.000000e+00,-2.132043e+00,0.000000e+00,0.000000e+00,2.023786e-06
0,2.400000e-02,5.870365e-06,-3.260508e-07,3.494648e-08,7.860592e-06,-9.706023e-06,-3.611163e-05,7.396062e-14,-9.441894e-14,-3.403481e-13,0.000000e+00,0.000000e+00,-1.629636e+00,0.000000e+00,0.000000e+00,2.025955e-06
0,2.450000e-02,5.846696e-06,-3.565270e-07,2.510069e-08,-4.733772e-05,-6.095235e-05,-1.969158e-05,-4.463716e-13,-5.774617e-13,-1.855707e-13,0.000000e+00,0.000000e+00,-1.085082e+01,0.000000e+00,0.000000e+00,2.027401e-06
0,2.500000e-02,5.854432e-06,-3.886651e-07,1.334437e-08,1.547113e-05,-6.427631e-05,-2.351264e-05,1.456961e-13,-6.088267e-13,-2.216056e-13,0.000000e+00,0.000000e+00,-1.084716e+01,0.000000e+00,0.000000e+00,2.082404e-06
0,2.550000e-02,5.841156e-06,-3.431886e-07,1.819866e-09,-2.655224e-05,9.095304e-05,-2.304900e-05,-2.505169e-13,8.540440e-13,-2.172312e-13,0.000000e+00,0.000000e+00,1.510731e+01,0.000000e+00,0.000000e+00,2.296983e-06
0,2.600000e-02,5.803847e-06,-3.276866e-07,1.675588e-08,-7.461633e-05,3.100409e-05,2.987203e-05,-7.034737e-13,2.891024e-13,2.815954e-13,0.000000e+00,0.000000e+00,4.486475e+00,0.000000e+00,0.000000e+00,2.083530e-06
0,2.650000e-02,5.799973e-06,-3.383356e-07,1.170243e-08,-7.749108e-06,-2.129798e-05,-1.010689e-05,-7.298730e-14,-2.012680e-13,-9.529914e-14,0.000000e+00,0.000000e+00,-3.741920e+00,0.000000e+00,0.000000e+00,3.281435e-07
0,2.700000e-02,5.828407e-06,-3.446052e-07,1.134843e-08,5.686882e-05,-1.253924e-05,-7.080063e-07,5.360190e-13,-1.186515e-13,-6.662468e-15,0.000000e+00,0.000000e+00,-1.593400e+00,0.000000e+00,0.000000e+00,3.279596e-07
0,2.750000e-02,5.821271e-06,-3.444897e-07,-1.686526e-08,-1.427313e-05,2.310050e-07,-5.642739e-05,-1.346348e-13,1.590086e-15,-5.318769e-13,0.000000e+00,0.000000e+00,-1.157322e-01,0.000000e+00,0.000000e+00,4.113384e-07
0,2.800000e-02,5.805179e-06,-3.709328e-07,-4.992109e-08,-3.218338e-05,-5.288624e-05,-6.611166e-05,-3.033765e-13,-4.991006e-13,-6.230983e-13,0.000000e+00,0.000000e+00,-9.390277e+00,0.000000e+00,0.000000e+00,4.108360e-07
0,2.850000e-02,5.791596e-06,-3.488060e-07,-7.363187e-08,-2.716496e-05,4.425363e-05,-4.742157e-05,-2.560566e-13,4.165865e-13,-4.469172e-13,0.000000e+00,0.000000e+00,7.283364e+00,0.000000e+00,0.000000e+00,4.098189e-07
0,2.900000e-02,5.812441e-06,-3.662442e-07,-8.107418e-08,4.168922e-05,-3.487641e-05,-1.488461e-05,3.928896e-13,-3.304128e-13,-1.402484e-13,0.000000e+00,0.000000e+00,-5.597917e+00,0.000000e+00,0.000000e+00,1.103982e-06
0,2.950000e-02,5.794459e-06,-3.865085e-07,-8.238375e-08,-3.596419e-05,-4.052856e-05,-2.619152e-06,-3.390777e-13,-3.825789e-13,-2.467144e-14,0.000000e+00,0.000000e+00,-7.344435e+00,0.000000e+00,0.000000e+00,4.096438e-07
0,3.000000e-02,5.774950e-06,-3.994058e-07,-9.002851e-08,-3.901786e-05,-2.579472e-05,-1.528952e-05,-3.678371e-13,-2.445784e-13,-1.441143e-13,0.000000e+00,0.000000e+00,-4.906256e+00,0.000000e+00,0.000000e+00,1.011295e-06
0,3.050000e-02,5.749078e-06,-3.952134e-07,-7.421261e-08,-5.174328e-05,8.384794e-06,3.163181e-05,-4.877856e-13,7.757758e-14,2.981744e-13,0.000000e+00,0.000000e+00,8.009992e-01,0.000000e+00,0.000000e+00,1.008057e-06
0,3.100000e-02,5.767678e-06,-3.992400e-07,-9.502064e-08,3.719857e-05,-8.053174e-06,-4.161606e-05,3.503882e-13,-8.025047e-14,-3.923027e-13,0.000000e+00,0.000000e+00,-1.031443e+00,0.000000e+00,0.000000e+00,2.928454e-06
0,3.150000e-02,5.768146e-06,-4.104168e-07,-8.367490e-08,9.361643e-07,-2.235362e-05,2.269147e-05,8.680490e-15,-2.121785e-13,2.139328e-13,0.000000e+00,0.000000e+00,-3.873320e+00,0.000000e+00,0.000000e+00,1.006792e-06
0,3.200000e-02,5.773670e-06,-4.256832e-07,-9.500644e-08,1.104831e-05,-3.053263e-05,-2.266308e-05,1.040333e-13,-2.892568e-13,-2.136444e-13,0.000000e+00,0.000000e+00,-5.158361e+00,0.000000e+00,0.000000e+00,1.007010e-06
0,3.250000e-02,5.775403e-06,-4.463984e-07,-1.156090e-07,3.465384e-06,-4.143058e-05,-4.120513e-05,3.255347e-14,-3.918244e-13,-3.883696e-13,0.000000e+00,0.000000e+00,-7.117563e+00,0.000000e+00,0.000000e+00,9.090042e-07
0,3.300000e-02,5.803741e-06,-4.346725e-07,-1.004057e-07,5.667638e-05,2.345183e-05,3.040670e-05,5.341177e-13,2.197660e-13,2.866551e-13,0.000000e+00,0.000000e+00,4.766030e+00,0.000000e+00,0.000000e+00,9.065755e-07
0,3.350000e-02,5.809825e-06,-4.570892e-07,-6.684352e-08,1.216787e-05,-4.483340e-05,6.712428e-05,1.145533e-13,-4.236511e-13,6.326719e-13,0.000000e+00,0.000000e+00,-7.544529e+00,0.000000e+00,0.000000e+00,7.041312e-07
0,3.400000e-02,5.820923e-06,-4.529593e-07,-6.183950e-08,2.219717e-05,8.259911e-06,1.000804e-05,2.091334e-13,7.687530e-14,9.426076e-14,0.000000e+00,0.000000e+00,1.692883e+00,0.000000e+00,0.000000e+00,7.050728e-07
0,3.450000e-02,5.810420e-06,-4.785690e-07,-7.204782e-08,-2.100717e-05,-5.121939e-05,-2.041664e-05,-1.981157e-13,-4.838278e-13,-1.924558e-13,0.000000e+00,0.000000e+00,-9.044156e+00,0.000000e+00,0.000000e+00,7.063724e-07
0,3.500000e-02,5.829101e-06,-4.813165e-07,-7.727434e-08,3.736214e-05,-5.495147e-06,-1.045305e-05,3.520886e-13,-5.301970e-14,-9.850672e-14,0.000000e+00,0.000000e+00,-4.366810e-01,0.000000e+00,0.000000e+00,8.756570e-07
0,3.550000e-02,5.790006e-06,-4.689995e-07,-9.523015e-08,-7.818939e-05,2.463402e-05,-3.591162e-05,-7.371503e-13,2.309239e-13,-3.384870e-13,0.000000e+00,0.000000e+00,3.074057e+00,0.000000e+00,0.000000e+00,8.784873e-07
0,3.600000e-02,5.780313e-06,-4.971056e-07,-1.022833e-07,-1.938576e-05,-5.621209e-05,-1.410638e-05,-1.827338e-13,-5.310113e-13,-1.329255e-13,0.000000e+00,0.000000e+00,-9.935435e+00,0.000000e+00,0.000000e+00,7.746017e-07
0,3.650000e-02,5.765028e-06,-5.104878e-07,-8.906868e-08,-3.056980e-05,-2.676440e-05,2.642932e-05,-2.882233e-13,-2.533480e-13,2.491350e-13,0.000000e+00,0.000000e+00,-5.068528e+00,0.000000e+00,0.000000e+00,7.711207e-07
0,3.700000e-02,5.787636e-06,-5.157508e-07,-1.107933e-07,4.521564e-05,-1.052612e-05,-4.344915e-05,4.261318e-13,-1.003052e-13,-4.095754e-13,0.000000e+00,0.000000e+00,-1.143107e+00,0.000000e+00,0.000000e+00,7.590852e-07
0,3.750000e-02,5.743205e-06,-5.213202e-07,-1.433942e-07,-8.886283e-05,-1.113868e-05,-6.520198e-05,-8.377591e-13,-1.060932e-13,-6.145381e-13,0.000000e+00,0.000000e+00,-3.287249e+00,0.000000e+00,0.000000e+00,7.596323e-07
0,3.800000e-02,5.764221e-06,-4.925949e-07,-1.286640e-07,4.203158e-05,5.745063e-05,2.946052e-05,3.958908e-13,5.372230e-13,2.777630e-13,0.000000e+00,0.000000e+00,1.050072e+01,0.000000e+00,0.000000e+00,2.921283e-06
0,3.850000e-02,5.760933e-06,-4.979940e-07,-1.612614e-07,-6.574229e-06,-1.079820e-05,-6.519492e-05,-6.211083e-14,-1.029776e-13,-6.145517e-13,0.000000e+00,0.000000e+00,-1.977326e+00,0.000000e+00,0.000000e+00,7.689383e-07
0,3.900000e-02,5.732092e-06,-4.927724e-07,-1.791694e-07,-5.768356e-05,1.044313e-05,-3.581588e-05,-5.438083e-13,9.732128e-14,-3.375244e-13,0.000000e+00,0.000000e+00,9.194371e-01,0.000000e+00,0.000000e+00,7.648348e-07
0,3.950000e-02,5.721230e-06,-4.801416e-07,-1.795643e-07,-2.172432e-05,2.526163e-05,-7.898426e-07,-2.050666e-13,2.339227e-13,-7.405578e-15,0.000000e+00,0.000000e+00,3.973957e+00,0.000000e+00,0.000000e+00,2.823441e-06
0,4.000000e-02,5.700776e-06,-5.278065e-07,-2.146873e-07,-4.090753e-05,-9.532991e-05,-7.024600e-05,-3.859162e-13,-9.027754e-13,-6.621293e-13,0.000000e+00,0.000000e+00,-1.721932e+01,0.000000e+00,0.000000e+00,2.817604e-06
0,4.050000e-02,5.689138e-06,-5.204215e-07,-1.931763e-07,-2.327640e-05,1.477008e-05,4.302204e-05,-2.197109e-13,1.354870e-13,4.055978e-13,0.000000e+00,0.000000e+00,2.122617e+00,0.000000e+00,0.000000e+00,2.582546e-06
0,4.100000e-02,5.649061e-06,-5.278272e-07,-1.490271e-07,-8.015401e-05,-1.481142e-05,8.829845e-05,-7.558475e-13,-1.434659e-13,8.322430e-13,0.000000e+00,0.000000e+00,-3.931553e+00,0.000000e+00,0.000000e+00,2.577013e-06
0,4.150000e-02,5.658834e-06,-5.228193e-07,-1.462016e-07,1.954743e-05,1.001579e-05,5.650878e-06,1.840394e-13,9.120844e-14,5.316740e-14,0.000000e+00,0.000000e+00,2.017788e+00,0.000000e+00,0.000000e+00,2.144037e-06
0,4.200000e-02,5.658908e-06,-5.240979e-07,-1.587237e-07,1.467117e-07,-2.557270e-06,-2.504419e-05,1.064288e-15,-2.733129e-14,-2.360697e-13,0.000000e+00,0.000000e+00,-5.059963e-01,0.000000e+00,0.000000e+00,2.147540e-06
0,4.250000e-02,5.647998e-06,-5.435612e-07,-1.896572e-07,-2.181875e-05,-3.892658e-05,-6.186693e-05,-2.059588e-13,-3.701300e-13,-5.831226e-13,0.000000e+00,0.000000e+00,-7.234653e+00,0.000000e+00,0.000000e+00,2.147612e-06
0,4.300000e-02,5.689281e-06,-5.400783e-07,-1.922564e-07,8.256509e-05,6.965795e-06,-5.198456e-06,7.779568e-13,6.242295e-14,-4.893199e-14,0.000000e+00,0.000000e+00,2.554383e+00,0.000000e+00,0.000000e+00,2.186894e-06
0,4.350000e-02,5.678866e-06,-5.675229e-07,-2.011702e-07,-2.083020e-05,-5.488916e-05,-1.782767e-05,-1.967980e-13,-5.212240e-13,-1.680357e-13,0.000000e+00,0.000000e+00,-9.977683e+00,0.000000e+00,0.000000e+00,2.577900e-06
0,4.400000e-02,5.687816e-06,-5.283330e-07,-1.836242e-07,1.790143e-05,7.837980e-05,3.509211e-05,1.684321e-13,7.355812e-13,3.307935e-13,0.000000e+00,0.000000e+00,1.391622e+01,0.000000e+00,0.000000e+00,2.199635e-06
0,4.450000e-02,5.667765e-06,-5.578392e-07,-2.284536e-07,-4.010350e-05,-5.901240e-05,-8.965874e-05,-3.783869e-13,-5.601684e-13,-8.451509e-13,0.000000e+00,0.000000e+00,-1.100741e+01,0.000000e+00,0.000000e+00,2.576747e-06
0,4.500000e-02,5.651345e-06,-5.351286e-07,-2.645160e-07,-3.283879e-05,4.542128e-05,-7.212483e-05,-3.098103e-13,4.249488e-13,-6.797413e-13,0.000000e+00,0.000000e+00,7.311429e+00,0.000000e+00,0.000000e+00,2.177285e-06
0,4.550000e-02,5.647604e-06,-5.273415e-07,-2.827692e-07,-7.483462e-06,1.557415e-05,-3.650652e-05,-7.079921e-14,1.436123e-13,-3.440266e-13,0.000000e+00,0.000000e+00,2.548162e+00,0.000000e+00,0.000000e+00,2.093607e-06
0,4.600000e-02,5.632925e-06,-5.386687e-07,-2.617569e-07,-2.935769e-05,-2.265441e-05,4.202462e-05,-2.770067e-13,-2.166930e-13,3.961590e-13,0.000000e+00,0.000000e+00,-4.516799e+00,0.000000e+00,0.000000e+00,2.091965e-06
0,4.650000e-02,5.627028e-06,-5.161672e-07,-2.622645e-07,-1.179243e-05,4.500296e-05,-1.015175e-06,-1.116592e-13,4.185971e-13,-9.615128e-15,0.000000e+00,0.000000e+00,7.612638e+00,0.000000e+00,0.000000e+00,3.738441e-06
0,4.700000e-02,5.615788e-06,-5.425551e-07,-2.350509e-07,-2.248049e-05,-5.277568e-05,5.442732e-05,-2.124011e-13,-5.031287e-13,5.130263e-13,0.000000e+00,0.000000e+00,-9.770112e+00,0.000000e+00,0.000000e+00,3.733176e-06
0,4.750000e-02,5.633064e-06,-5.717757e-07,-2.116375e-07,3.455242e-05,-5.844136e-05,4.682679e-05,3.251516e-13,-5.565995e-13,4.413237e-13,0.000000e+00,0.000000e+00,-9.830952e+00,0.000000e+00,0.000000e+00,3.844728e-06
0,4.800000e-02,5.629389e-06,-5.648995e-07,-2.000992e-07,-7.351596e-06,1.375255e-05,2.307647e-05,-6.992612e-14,1.238532e-13,2.174645e-13,0.000000e+00,0.000000e+00,2.175375e+00,0.000000e+00,0.000000e+00,3.889817e-06
0,4.850000e-02,5.639155e-06,-5.550616e-07,-1.893304e-07,1.953246e-05,1.967578e-05,2.153758e-05,1.835324e-13,1.796047e-13,2.029852e-13,0.000000e+00,0.000000e+00,3.694964e+00,0.000000e+00,0.000000e+00,3.886830e-06
0,4.900000e-02,5.625829e-06,-5.909671e-07,-1.869248e-07,-2.665211e-05,-7.181112e-05,4.811193e-06,-2.515636e-13,-6.801824e-13,4.532604e-14,0.000000e+00,0.000000e+00,-1.313459e+01,0.000000e+00,0.000000e+00,2.183931e-06
0,4.950000e-02,5.645634e-06,-5.999929e-07,-1.705952e-07,3.961042e-05,-1.805150e-05,3.265934e-05,3.727563e-13,-1.761262e-13,3.078377e-13,0.000000e+00,0.000000e+00,-2.556294e+00,0.000000e+00,0.000000e+00,4.029388e-06
0,5.000000e-02,5.633430e-06,-5.823460e-07,-1.915000e-07,-2.440767e-05,3.529376e-05,-4.180959e-05,-2.304723e-13,3.292595e-13,-3.941279e-13,0.000000e+00,0.000000e+00,5.662818e+00,0.000000e+00,0.000000e+00,2.294870e-06
