Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s)
0.008725000000000042,2.9386959485222035e-06,-3.329931876891624e-07,1.7789747180620602e-07,0.0017057933374780496,-0.0013211581144572497,-0.0006241151479606308
0.00872700000000004,2.939391932128673e-06,-3.309704593983924e-07,1.783219901735676e-07,0.0006959836064695672,0.002022728290769994,0.00042451836736156947
0.008729000000000039,2.938425302973252e-06,-3.3042838273915757e-07,1.7784589611453197e-07,-0.0009666291554206781,0.00054207665923484,-0.00047609405903562907
0.008731000000000037,2.9368341801073698e-06,-3.2978059637491496e-07,1.786439096479631e-07,-0.0015911228658824087,0.0006477863642426035,0.0007980135334311174
0.008733000000000036,2.9366010864625544e-06,-3.3135138399680653e-07,1.797646180882444e-07,-0.0002330936448154737,-0.001570787621891553,0.0011207084402813134
0.008735000000000034,2.9378707404145227e-06,-3.307872666744678e-07,1.779888898762204e-07,0.001269653951968457,0.0005641173223386926,-0.0017757282120240256
0.008737000000000033,2.9390695467676005e-06,-3.29168101819557e-07,1.7717594708385988e-07,0.0011988063530779256,0.0016191648549108216,-0.00081294279236052
0.008739000000000031,2.9374361565627042e-06,-3.2727421339689044e-07,1.7622343883352608e-07,-0.00163339020489643,0.0018938884226665888,-0.0009525082503338079
0.00874100000000003,2.936715065332986e-06,-3.286636802860211e-07,1.7473714506078693e-07,-0.0007210912297182264,-0.0013894668891306508,-0.0014862937727391453
0.008743000000000029,2.9361264719219476e-06,-3.2796748801772695e-07,1.7440777605930217e-07,-0.0005885934110386476,0.0006961922682941424,-0.000329369001484767
0.008745000000000027,2.935902879658176e-06,-3.280948802305422e-07,1.7683041119487373e-07,-0.0002235922637717912,-0.00012739221281525708,0.0024226351355715508
0.008747000000000026,2.936310474887948e-06,-3.290725385373671e-07,1.7579143718956922e-07,0.0004075952297719392,-0.000977658306824887,-0.001038974005304528
0.008749000000000024,2.9349868727650068e-06,-3.293492178731876e-07,1.7505144446754842e-07,-0.0013236021229409995,-0.00027667933582055024,-0.0007399927220207928
0.008751000000000023,2.934834196490654e-06,-3.281771542272e-07,1.7323255865936069e-07,-0.00015267627435317516,0.0011720636459876315,-0.001818885808187739
0.008753000000000021,2.935478122285647e-06,-3.280770621625888e-07,1.7309394607938503e-07,0.0006439257949933423,0.00010009206461116987,-0.00013861257997565678
0.00875500000000002,2.934993288428544e-06,-3.2839824077562455e-07,1.7460217843218443e-07,-0.0004848338571030855,-0.00032117861303573766,0.0015082323527993928
0.008757000000000018,2.9345505840827277e-06,-3.2862402122576823e-07,1.7433809650786633e-07,-0.0004427043458162692,-0.00022578045014366453,-0.00026408192431811
0.008759000000000017,2.9337885159712488e-06,-3.2828536899523975e-07,1.7278614339415623e-07,-0.0007620681114787682,0.00033865223052850866,-0.0015519531137101108
0.008761000000000015,2.9339898713269047e-06,-3.288325224118915e-07,1.7164043325707847e-07,0.00020135535565595,-0.0005471534166517579,-0.0011457101370777583
0.008763000000000014,2.9334833262682878e-06,-3.2807236587817237e-07,1.7293372650637558e-07,-0.0005065450586169117,0.0007601565337191202,0.0012932932492971125
0.008765000000000012,2.935218215603321e-06,-3.284570218401757e-07,1.7165310153111608e-07,0.0017348893350329687,-0.00038465596200332045,-0.0012806249752595124
0.008767000000000011,2.9343159841641016e-06,-3.286308444830344e-07,1.7196743076724034e-07,-0.0009022314392193877,-0.00017382264285869216,0.00031432923612427353
0.00876900000000001,2.9336292082818466e-06,-3.2926574934782367e-07,1.7158021928620476e-07,-0.0006867758822547377,-0.0006349048647892498,-0.00038721148103557085
0.008771000000000008,2.9336481865539255e-06,-3.289952691242877e-07,1.7155674546817815e-07,1.8978272078981202e-05,0.0002704802235359346,-2.347381802660705e-05
0.008773000000000006,2.9350656414090854e-06,-3.287852838300818e-07,1.7189567413167265e-07,0.0014174548551597564,0.000209985294205889,0.00033892866349450674
0.008775000000000005,2.9356190381984155e-06,-3.3012660165303393e-07,1.7148397017859788e-07,0.0005533967893301681,-0.0013413178229521145,-0.0004117039530747676
0.008777000000000004,2.935516085010319e-06,-3.3094478409386773e-07,1.7140002739445817e-07,-0.0001029531880967447,-0.0008181824408337849,-8.394278413970624e-05
0.008779000000000002,2.935002580294348e-06,-3.310667238428661e-07,1.7210677276399374e-07,-0.00051350471597097,-0.0001219397489983714,0.0007067453695355652
0.008781,2.9361028134978907e-06,-3.314447809127972e-07,1.727804523124902e-07,0.0011002332035424753,-0.00037805706993108344,0.0006736795484964427
0.008783,2.9369403159962548e-06,-3.328062899985718e-07,1.7436869063624404e-07,0.000837502498364142,-0.0013615090857746121,0.0015882383237538387
0.008784999999999998,2.9349466991873384e-06,-3.3341319438565713e-07,1.7442397794977433e-07,-0.0019936168089165155,-0.0006069043870853125,5.528731353029404e-05
0.008786999999999996,2.9345855180272906e-06,-3.347895635485307e-07,1.7455565446548532e-07,-0.00036118116004769105,-0.0013763691628735759,0.0001316765157109933
0.008788999999999995,2.9336665346940274e-06,-3.352975633892433e-07,1.7629988907316316e-07,-0.0009189833332630017,-0.0005079998407125958,0.0017442346076778368
0.008790999999999993,2.9364368378940865e-06,-3.3457146571827116e-07,1.7838045773562993e-07,0.00277030320005898,0.0007260976709721253,0.0020805686624667647
0.008792999999999992,2.938068083697318e-06,-3.3452003673549277e-07,1.789592303107825e-07,0.0016312458032312657,5.142898277840585e-05,0.0005787725751525517
0.00879499999999999,2.9383372593596655e-06,-3.3486654712994587e-07,1.7938502300149741e-07,0.0002691756623475179,-0.00034651039445310333,0.00042579269071492886
0.008796999999999989,2.9383408396183704e-06,-3.3325668446227336e-07,1.8053941086624292e-07,3.5802587049106044e-06,0.001609862667672522,0.0011543878647455035
